# period  BIC_array
1.505783884918629134e+01 5.383898275397314137e-01
1.506233606692647697e+01 2.120691990625118706e-01
1.506683597177334377e+01 7.495645717096977023e-02
1.507133856613594247e+01 5.447060484641497169e-02
1.507584385242621039e+01 9.007230177485325839e-02
1.508035183305896787e+01 1.978067201753219706e-01
1.508486251045192894e+01 4.116731144939649312e-01
1.508937588702569776e+01 8.322189855960004934e-01
1.509389196520377396e+01 1.493795118948128220e+00
1.509841074741256506e+01 2.399973696663209921e+00
1.510293223608137758e+01 3.498380114479004988e+00
1.510745643364243662e+01 4.572088331353825197e+00
1.511198334253087694e+01 5.293777871944371327e+00
1.511651296518475540e+01 5.377772625562215580e+00
1.512104530404505454e+01 4.733192552325476754e+00
1.512558036155568253e+01 3.562442374940133050e+00
1.513011814016347500e+01 2.390569525939440609e+00
1.513465864231821989e+01 1.759741725613025665e+00
1.513920187047263433e+01 1.743283931298151401e+00
1.514374782708238243e+01 1.970637270982138034e+00
1.514829651460608417e+01 2.199862784400920646e+00
1.515284793550530829e+01 2.266331233540995527e+00
1.515740209224458823e+01 1.848445693383837352e+00
1.516195898729141867e+01 8.964884177245266983e-01
1.516651862311625898e+01 1.284700456236578248e-01
1.517108100219254929e+01 4.864400403486115465e-01
1.517564612699669802e+01 1.841478915440916353e+00
1.518021400000809962e+01 3.546266578381050749e+00
1.518478462370913817e+01 5.089585553307983901e+00
1.518935800058518026e+01 5.518938702498530802e+00
1.519393413312459096e+01 3.986340782554862017e+00
1.519851302381874092e+01 1.582753853335589156e+00
1.520309467516199931e+01 6.557335773543400137e-01
1.520767908965174087e+01 1.910594785847820276e+00
1.521226626978835661e+01 4.000067060696324006e+00
1.521685621807525912e+01 5.759194153938210547e+00
1.522144893701888080e+01 6.741466483782687646e+00
1.522604442912867739e+01 6.451838209992160955e+00
1.523064269691714046e+01 4.683243747647907185e+00
1.523524374289979377e+01 2.305082012000980285e+00
1.523984756959520404e+01 6.852211819438025486e-01
1.524445417952498616e+01 2.342707447562588641e-01
1.524906357521379618e+01 3.760992342176905368e-01
1.525367575918935437e+01 5.445921853167874360e-01
1.525829073398243452e+01 5.924752077581842968e-01
1.526290850212687111e+01 5.420929578737059273e-01
1.526752906615957883e+01 7.996036235998644770e-01
1.527215242862053124e+01 1.997599305699964134e+00
1.527677859205278921e+01 3.987810297333339804e+00
1.528140755900248493e+01 5.483514981058874582e+00
1.528603933201885567e+01 5.199320722975699027e+00
1.529067391365421535e+01 3.837487748476746674e+00
1.529531130646397763e+01 2.541234612642824686e+00
1.529995151300665590e+01 1.871473110147462648e+00
1.530459453584387397e+01 1.968321268797922130e+00
1.530924037754036426e+01 2.500562267732334476e+00
1.531388904066396961e+01 2.477810527827955411e+00
1.531854052778565922e+01 1.761975591394161711e+00
1.532319484147952515e+01 8.362146500199969523e-01
1.532785198432278406e+01 3.301120536153803187e-01
1.533251195889579144e+01 7.603385375631432908e-01
1.533717476778204514e+01 1.955683588319061528e+00
1.534184041356817829e+01 3.345981975391168817e+00
1.534650889884397706e+01 4.030023103552821340e+00
1.535118022620237888e+01 3.423319486983473325e+00
1.535585439823948306e+01 1.926053571014108456e+00
1.536053141755454909e+01 5.626175783073676939e-01
1.536521128675000369e+01 1.443248894414637107e-01
1.536989400843144615e+01 7.128197731590262265e-01
1.537457958520765189e+01 1.550768045006179818e+00
1.537926801969058310e+01 1.927239788939345999e+00
1.538395931449538523e+01 1.629513195572940276e+00
1.538865347224039404e+01 8.827556226671049444e-01
1.539335049554714629e+01 2.923419820328945207e-01
1.539805038704037976e+01 2.030570117465231306e-01
1.540275314934803141e+01 5.598088298986567679e-01
1.540745878510126232e+01 1.011176333716207409e+00
1.541216729693444165e+01 1.165424695416959366e+00
1.541687868748515911e+01 8.373719219409849757e-01
1.542159295939423203e+01 2.805117354080266523e-01
1.542631011530571428e+01 1.625500919328715099e-02
1.543103015786688736e+01 1.979758319104121256e-01
1.543575308972827997e+01 4.927422575906348357e-01
1.544047891354366264e+01 5.833719300812845177e-01
1.544520763197005842e+01 3.822730819360913301e-01
1.544993924766774462e+01 8.459788850871063914e-02
1.545467376330026354e+01 2.266250947716343944e-01
1.545941118153442062e+01 1.264565667089641465e+00
1.546415150504029334e+01 2.912069630766950468e+00
1.546889473649123126e+01 4.466394104279515886e+00
1.547364087856386483e+01 5.455043726407552640e+00
1.547838993393812324e+01 5.492148026467475574e+00
1.548314190529721124e+01 4.240533669350838863e+00
1.548789679532763408e+01 2.130696620532148700e+00
1.549265460671920280e+01 4.650373252790132028e-01
1.549741534216502892e+01 2.495889477324908512e-02
1.550217900436154039e+01 6.669632275963977008e-01
1.550694559600847633e+01 1.836382343198692979e+00
1.551171511980889939e+01 2.906590892258350323e+00
1.551648757846919935e+01 3.412656899253761367e+00
1.552126297469909844e+01 3.289158515193662424e+00
1.552604131121165310e+01 2.425053671412911172e+00
1.553082259072326643e+01 1.242910767327089161e+00
1.553560681595368287e+01 2.143073245771347501e-01
1.554039398962600238e+01 -2.407725505622693163e-02
1.554518411446667869e+01 4.175257992651495442e-01
1.554997719320553884e+01 1.204551504875780665e+00
1.555477322857576716e+01 1.977394385683624023e+00
1.555957222331391776e+01 2.403995017553370417e+00
1.556437418015993757e+01 2.339138538280167268e+00
1.556917910185714682e+01 1.999146316230735465e+00
1.557398699115225327e+01 1.845274440400316962e+00
1.557879785079536283e+01 2.067364130295914038e+00
1.558361168353997961e+01 2.457374702291872381e+00
1.558842849214301118e+01 2.900063366750032401e+00
1.559324827936477398e+01 3.226284404631655889e+00
1.559807104796900035e+01 3.244560561481875993e+00
1.560289680072284391e+01 2.749897343066550093e+00
1.560772554039688487e+01 2.049083324549542340e+00
1.561255726976512470e+01 1.542577530836865662e+00
1.561739199160501812e+01 1.164048805640277351e+00
1.562222970869744643e+01 7.506166050244473809e-01
1.562707042382674416e+01 3.766357899204422210e-01
1.563191413978069377e+01 1.357858347492992834e-01
1.563676085935054161e+01 3.199889513496145810e-02
1.564161058533099258e+01 9.121274619860741950e-02
1.564646332052022082e+01 3.501941419937111277e-01
