# period  BIC_array
1.629563312534847626e+02 4.597563732679324175e+02 -4.584109338538041811e+00
1.638455653644761583e+02 4.594916650648631844e+02 -5.236143179927637448e+00
1.647445576227793254e+02 4.599523582880242429e+02 -5.516349176653761788e+00
1.656534695383674887e+02 4.604024312161379839e+02 -5.878046394709372180e+00
1.665724662052529652e+02 4.599537191935969531e+02 -6.317203563884902451e+00
1.675017164014577986e+02 4.595429736878687095e+02 -6.692926130438706878e+00
1.684413926923491545e+02 4.613901730319897752e+02 -6.831914464984549795e+00
1.693916715374728881e+02 4.652859917577803799e+02 -6.846309172822031996e+00
1.703527334010236700e+02 4.683982060250570498e+02 -6.710784497367740187e+00
1.713247628660972168e+02 4.695096021762745977e+02 -6.457665534009777275e+00
1.723079487528766265e+02 4.686271832952910472e+02 -5.986499798777742853e+00
1.733024842409113830e+02 4.664036840549331373e+02 -5.255473050783564304e+00
1.743085669956558661e+02 4.634896613442334683e+02 -4.462586886322242208e+00
1.753263992994410216e+02 4.608066765225639756e+02 -3.616352338612955464e+00
1.763561881870616332e+02 4.590141753315801907e+02 -2.698237017327130616e+00
1.773981455861703580e+02 4.583594966429258761e+02 -1.740545673781753067e+00
1.784524884626778771e+02 4.587288915841700145e+02 -6.549423040175383903e-01
1.795194389713693965e+02 4.596568827736674621e+02 5.164442909973558926e-01
1.805992246119563731e+02 4.606015880007251440e+02 1.435441176399706364e+00
1.816920783907946486e+02 4.609827498947764752e+02 2.234618888714010154e+00
1.827982389885093824e+02 4.603652214621962457e+02 2.948790380319394444e+00
1.839179509337808440e+02 4.590745912557630390e+02 3.574575667005092328e+00
1.850514647835568098e+02 4.581036173179675757e+02 3.713828348594176987e+00
1.861990373099699241e+02 4.582721467016809243e+02 3.348698022760913773e+00
1.873609316942536509e+02 4.594746551154856888e+02 3.187384435292415219e+00
1.885374177279638843e+02 4.613647804936126136e+02 3.105525819334502557e+00
1.897287720218298830e+02 4.637096769571472237e+02 3.120324419427618068e+00
1.909352782225734302e+02 4.651356735183275646e+02 2.967388988449783938e+00
1.921572272380538777e+02 4.644813855385326633e+02 2.509649788266415271e+00
1.933949174711143257e+02 4.631593452456385762e+02 2.420175960565131845e+00
1.946486550625231189e+02 4.627650311996987966e+02 1.897031700596130577e+00
1.959187541434272646e+02 4.639940413747282832e+02 6.954833932513793116e-01
1.972055370977539042e+02 4.630714690897921173e+02 -1.025177845972905288e+00
1.985093348350212352e+02 4.602489414929077043e+02 -2.667408338765199005e+00
1.998304870740428782e+02 4.588633714616474322e+02 -4.018360412713889218e+00
2.011693426380375342e+02 4.581927711466488518e+02 -4.854047643992828398e+00
2.025262597616819278e+02 4.581479736324509417e+02 -5.397604956513987418e+00
2.039016064106743329e+02 4.584124278291358792e+02 -5.854649759811877630e+00
2.052957606144088629e+02 4.589067155617296976e+02 -6.212717449531965030e+00
2.067091108123906054e+02 4.594092811485548964e+02 -6.493514563922133220e+00
2.081420562150597391e+02 4.595568499781000469e+02 -6.656319372130212741e+00
2.095950071797280998e+02 4.594079100899177206e+02 -6.715422535082609556e+00
2.110683856023717340e+02 4.592458721264318342e+02 -6.673608985175349062e+00
2.125626253260659269e+02 4.591035628785011795e+02 -6.590697323190170209e+00
2.140781725668920785e+02 4.588094148104623855e+02 -6.460925791416400443e+00
2.156154863581961365e+02 4.584500168458158669e+02 -6.258130940749822457e+00
2.171750390141264404e+02 4.581668371497202088e+02 -6.095774551298234201e+00
2.187573166134354210e+02 4.579679144486864288e+02 -5.954147386142835785e+00
2.203628195045848202e+02 4.578716953922401558e+02 -5.785281666513753862e+00
2.219920628332585864e+02 4.579929561183807891e+02 -5.609408440385379890e+00
2.236455770934504130e+02 4.584421971723898537e+02 -5.256244174273433600e+00
2.253239087033647934e+02 4.594485491758106832e+02 -5.114526369208192591e+00
2.270276206074456411e+02 4.608903601699470300e+02 -4.709935348643000452e+00
2.287572929059241744e+02 4.618107250665309493e+02 -4.392088471459373977e+00
2.305135235133672325e+02 4.615930244363331667e+02 -4.138138020309554577e+00
2.322969288477943053e+02 4.608705407833587628e+02 -3.956527917870062083e+00
2.341081445520334228e+02 4.602413043306416967e+02 -3.900848281835862963e+00
2.359478262490887346e+02 4.597526514836417846e+02 -3.941293362099997921e+00
2.378166503334046524e+02 4.598782512115570285e+02 -3.987368958586102963e+00
2.397153148000344629e+02 4.610705322974225737e+02 -4.090450581916854844e+00
2.416445401138467446e+02 4.625060850708425164e+02 -4.301865286902511798e+00
2.436050701210454577e+02 4.631274983981813875e+02 -4.546708567174505333e+00
2.455976730054245536e+02 4.626650925254725735e+02 -4.776075162505719618e+00
2.476231422919412637e+02 4.614929335948364724e+02 -4.991483676155723970e+00
2.496822979003616183e+02 4.599616749086636673e+02 -5.222409681587691921e+00
2.517759872519170870e+02 4.587909429439444580e+02 -5.482838956715852419e+00
2.539050864321114318e+02 4.582876488017410566e+02 -5.780012245621605871e+00
2.560705014130282393e+02 4.580409474947531407e+02 -6.079073770281183897e+00
2.582731693387236760e+02 4.579073877223058844e+02 -6.330166894944682099e+00
2.605140598775343506e+02 4.579537227629722338e+02 -6.484031121187740609e+00
2.627941766454006256e+02 4.582198385396852700e+02 -6.506481767135937844e+00
2.651145587045954812e+02 4.592025217595471531e+02 -6.398749518370834721e+00
2.674762821425587731e+02 4.610613838190124056e+02 -6.214934058656979232e+00
2.698804617358802034e+02 4.626642990951833667e+02 -6.004280988242612693e+00
2.723282527048337442e+02 4.635418272699905629e+02 -5.788171902773569855e+00
2.748208525642681366e+02 4.643217518209635273e+02 -5.612045227884550513e+00
2.773595030770816265e+02 4.644604012461357456e+02 -5.510072183146917268e+00
2.799454923169778340e+02 4.627328991380244361e+02 -5.482113197800913440e+00
2.825801568477016303e+02 4.596296709705661669e+02 -5.606069926529926306e+00
2.852648840265005674e+02 4.581862968899243356e+02 -5.678607202925547881e+00
2.880011144401548222e+02 4.589361390861732275e+02 -5.769027651205021812e+00
2.907903444825608403e+02 4.598919712037618410e+02 -5.869052729640884536e+00
2.936341290835603104e+02 4.607766203854270088e+02 -5.973916944271934426e+00
2.965340845994697929e+02 4.617819945582378409e+02 -6.111142208697174283e+00
2.994918918766020965e+02 4.620223764380410216e+02 -6.286701582386683640e+00
3.025092994999779421e+02 4.611261934881844695e+02 -6.464527112920052332e+00
3.055881272404240576e+02 4.599117370408106922e+02 -6.609382446466327110e+00
3.087302697143350656e+02 4.590550266248401385e+02 -6.700565241237939063e+00
3.119377002715642107e+02 4.585302644885308041e+02 -6.748737312521200238e+00
3.152124751282103716e+02 4.581553300974399008e+02 -6.746529379952619365e+00
3.185567377624850565e+02 4.579017300609165204e+02 -6.684217213513989009e+00
3.219727235934112173e+02 4.580092566852897562e+02 -6.540793339977426513e+00
3.254627649638102866e+02 4.587960501190246987e+02 -6.336813115475536051e+00
3.290292964509218336e+02 4.601964972491282992e+02 -6.115909100444355317e+00
3.326748605300658710e+02 4.618195747102000723e+02 -5.666479586381456102e+00
3.364021136190338552e+02 4.630509243596134183e+02 -5.265558312026826115e+00
3.402138325334097431e+02 4.631314116488298396e+02 -4.845011836669868899e+00
3.441129213857845457e+02 4.620059630194304532e+02 -4.402930691760275295e+00
3.481024189648915126e+02 4.607066332194474398e+02 -3.940985416229750626e+00
3.521855066340638700e+02 4.600513571696934605e+02 -3.400661076132394101e+00
3.563655167921634188e+02 4.597441668001646917e+02 -2.701489578589075791e+00
3.606459419442717831e+02 4.601701791665612973e+02 -1.988986119896765103e+00
3.650304444340341661e+02 4.624116491175282135e+02 -1.520720083153150881e+00
3.695228668946594439e+02 4.652888251147239771e+02 -1.165157020678975641e+00
3.741272434812559027e+02 4.660520017958389758e+02 -9.547084012321533919e-01
3.788478119535160999e+02 4.638997338770942633e+02 -9.574032129453939888e-01
3.836890266848118358e+02 4.611220360733092321e+02 -1.220196502522753690e+00
3.886555726816443439e+02 4.597126981906401966e+02 -1.534630083931119771e+00
3.937523807061963339e+02 4.592830154984491742e+02 -2.016039990379113078e+00
3.989846436045918949e+02 4.590143189985601566e+02 -2.604224138760912410e+00
4.043578339545306335e+02 4.586371715586963091e+02 -3.268138933214856934e+00
4.098777231583666207e+02 4.582992318980276423e+02 -3.913917261664209946e+00
4.155504021216709134e+02 4.581030808067574185e+02 -4.518312658844706675e+00
4.213823036730298099e+02 4.581334626737461804e+02 -5.048844903634460479e+00
4.273802268985740511e+02 4.585177414828679616e+02 -5.518392169250716961e+00
4.335513635847727869e+02 4.592434036373667254e+02 -5.971244388327590968e+00
4.399033269857060304e+02 4.600896577207188898e+02 -6.430531684893480815e+00
4.464441831567577879e+02 4.610087918124604585e+02 -6.649148315085710692e+00
4.531824851258728017e+02 4.617464099943223346e+02 -6.662852702080272138e+00
4.601273102067751211e+02 4.619419821469859357e+02 -6.526552935385552701e+00
4.672883007964308604e+02 4.612917773407615982e+02 -6.335634256177115731e+00
4.746757090423423051e+02 4.599155271938645910e+02 -6.120174358069050413e+00
4.823004458147934770e+02 4.587340683548098923e+02 -5.745797225512660589e+00
4.901741344760143875e+02 4.582847065680099377e+02 -5.420599537467353457e+00
4.983091700035283793e+02 4.585691974290896837e+02 -5.103107872891428087e+00
5.067187841002015602e+02 4.596804585658076689e+02 -4.670728692575039531e+00
5.154171170103626309e+02 4.617728316072611960e+02 -4.050092899288529225e+00
5.244192968618901887e+02 4.642955409257439214e+02 -3.330341747771967675e+00
5.337415274707433355e+02 4.659929825518375992e+02 -2.500261861606759339e+00
5.434011856800162832e+02 4.656377109846827125e+02 -1.579888856536229014e+00
5.534169294636727727e+02 4.638544212258181574e+02 -1.013028444701433273e+00
5.638088182099032792e+02 4.627551302856622897e+02 -8.687535229200307185e-01
5.745984468156863159e+02 4.629199287424563067e+02 -7.557132531485990512e-01
5.858090954787801365e+02 4.628227096215301799e+02 -8.649977372045327684e-01
5.974658973736601411e+02 4.613702433785926473e+02 -7.698938313118333099e-01
6.095960267530249439e+02 4.593921022410949035e+02 -9.396328840533101356e-01
6.222289104378858156e+02 4.584811724745312063e+02 -1.848019947254329054e-01
6.353964661608727056e+02 4.585677720829575037e+02 -2.496078528286602705e-01
6.491333718266059805e+02 4.589033201167746370e+02 -6.961839243213603368e-01
6.634773704713941243e+02 4.594441500460092698e+02 -1.088364629067370970e+00
6.784696165690032785e+02 4.600219633633425929e+02 -1.597530951603971516e+00
6.941550703736304513e+02 4.599685223603409554e+02 -2.108882653590853806e+00
7.105829482580101057e+02 4.599430712645198582e+02 -2.700161421852840249e+00
7.278072385477781836e+02 4.609507319918554913e+02 -3.152540957864914617e+00
7.458872942414299132e+02 4.617151133525798059e+02 -3.590973226073401747e+00
7.648885163262883680e+02 4.614627932931529131e+02 -3.851514835743614640e+00
7.848831442681261024e+02 4.622756428940693354e+02 -4.303040763852720829e+00
8.059511738118999347e+02 4.656751978387355848e+02 -4.698778829938476065e+00
8.281814266746440580e+02 4.688228275557570441e+02 -5.101542122536272927e+00
8.516728022894604919e+02 4.690999232796243632e+02 -5.448144515636727192e+00
8.765357488030324475e+02 4.677893179739483003e+02 -5.846356717691890026e+00
9.028939994787847354e+02 4.671468530585946155e+02 -6.166803034272788864e+00
9.308866321046973553e+02 4.662263357479777710e+02 -6.355041509304896863e+00
9.606705237479518473e+02 4.638193376616861201e+02 -6.471011357436623257e+00
9.924232923273970073e+02 4.612286655782215803e+02 -6.591491966015212256e+00
1.026346841488545806e+03 4.593079162631181021e+02 -6.690065348490577435e+00
1.062671658247093092e+03 4.582450908279858481e+02 -6.614123231468795439e+00
1.101662056739341097e+03 4.581621827505280748e+02 -6.760775769882627628e+00
1.143622620329558004e+03 4.586266092785630804e+02 -6.683703779075756302e+00
1.188906174230143279e+03 4.589077738786418195e+02 -6.623464189393132528e+00
1.237923730346521097e+03 4.587834522841668559e+02 -6.515702263178184239e+00
1.291156998014780811e+03 4.584153056607233339e+02 -6.427213247494705683e+00
1.349174267708741581e+03 4.582110086035398808e+02 -6.436716876258742559e+00
1.412650778566438703e+03 4.588881140244138237e+02 -6.447208967700987614e+00
1.482395119338583982e+03 4.605413466318391897e+02 -6.510937501044963938e+00
1.559383856194987629e+03 4.619838042624136278e+02 -6.501603166948996204e+00
1.644807542083394310e+03 4.611329063516909628e+02 -6.517136282618537280e+00
1.740132724983415756e+03 4.589339211699996781e+02 -6.516426275181288474e+00
1.847186844893997659e+03 4.579640887779918899e+02 -6.486912498647541270e+00
1.968276522620632250e+03 4.579992763360498316e+02 -6.529120497355620500e+00
2.106355637941917848e+03 4.592248123721337265e+02 -6.465341804655679425e+00
2.265269491649194606e+03 4.630883014699655860e+02 -6.498010662751141808e+00
2.450118511279823906e+03 4.685761635723514473e+02 -6.854722431205857447e+00
2.667815852216628173e+03 4.746346985127718199e+02 -6.851442725503659403e+00
2.927971249796650682e+03 4.790299663102654222e+02 -7.017236846299738318e+00
3.244347889669921187e+03 4.830634052785612198e+02 -6.940150769507738460e+00
3.637378216816988697e+03 4.874056362884347777e+02 -6.870420002183720953e+00
4.138760444213775372e+03 4.962697458716443180e+02 -6.766361738029559092e+00
4.800464393192722127e+03 4.990164337340279417e+02 -6.803734142268524465e+00
5.714020514659745459e+03 4.779395285085713567e+02 -6.828456034616749548e+00
7.057010380751431512e+03 4.757850173675159908e+02 -6.854768624080236350e+00
9.225261804327803475e+03 4.748494450476047746e+02 -6.890947233386555126e+00
1.331682925842364239e+04 4.583847376295722142e+02 -6.890552685521015519e+00
2.393037604721030220e+04 4.580411606755655498e+02 -6.888682827141906273e+00
