,index,name,teff,teff_err,teff_seg_std,teff_uncal,logg,logg_err,logg_seg_std,logg_uncal,fe,fe_err,fe_seg_std,fe_uncal,vsini,vsini_err,iso_mass,iso_mass_err1,iso_mass_err2,iso_radius,iso_radius_err1,iso_radius_err2,iso_logage,iso_logage_err1,iso_logage_err2,iso_age,iso_age_err1,iso_age_err2,iso_teff,iso_teff_err1,iso_teff_err2,iso_logg,iso_logg_err1,iso_logg_err2,iso_fe,iso_fe_err1,iso_fe_err2,iso_parallax,iso_parallax_err1,iso_parallax_err2
93,154,hip117886,4454.73360851,100.0,153.842125549,4573.44324135,4.63490113048,0.1,0.43087335828100004,4.38077977098,-0.622769575351,0.06,0.335368841491,-0.729957184622,4.64571194071,,0.5684632051590001,0.020653343235900002,-0.0206212361351,0.5493686910050001,0.0191154287682,-0.0203929141282,9.86421025815,0.207392589604,-0.458205421679,,4.477486122769999,-4.76807279349,4451.82049457,103.55160542200001,-98.41600443200001,4.7117087283,0.020567720709599998,-0.0191770347965,-0.642841366777,0.0622586649798,-0.0588705117151,9.884440691010001,0.602453024838,-0.501018067988
94,157,221851,5170.69354217,100.0,45.483037543,5248.01993512,4.59634612745,0.1,0.144891308987,4.645432120980001,0.00582945477386,0.06,0.0608778304439,-0.010529517109299998,2.4428969961099996,,0.8324989406569999,0.033901652159000005,-0.032254184886500004,0.8012054343420001,0.0372035527966,-0.029571967872799997,9.75480782218,0.270756245715,-0.496226008066,,4.920291270930001,-3.8722443296,5158.85897012,97.39598725709999,-103.525278357,4.54973334245,0.0319823818659,-0.0428318708814,-0.020806029981,0.0618530857663,-0.0630563634855,6.08903499434,0.287469372102,-0.31296413722
95,162,hip24284,4709.841526005,100.0,691.0257337645,4813.805651935,4.689937114985,0.1,0.819827296982,4.30768430751,-0.895981316465,0.06,0.543869770785,-1.036439966711,6.274507730195,,0.5756887283479999,0.0189928895867,-0.0185778276333,0.5466747401975001,0.0161850858094,-0.01614904240605,9.835725446405,0.227573191309,-0.47581849805,,4.718216295835,-4.5601460224100006,4706.28087599,98.5206864241,-98.93695107970001,4.721813375895,0.018257888128349997,-0.01860432081825,-0.9198084367054999,0.06100662085535,-0.06234972649225,9.57634360066,0.4462040950145,-0.3893601447285
96,165,52919,4671.014326955,100.0,146.28845606049998,4777.222705980001,4.540081066019999,0.1,0.19560100011300002,4.58862413746,0.007831891256255,0.06,0.0532595083561,-0.008237741050465,2.6809242280500003,,0.734838845272,0.0284677310366,-0.02903381774865,0.7083998874555001,0.024876521522849998,-0.0234962352266,9.862245283135,0.2078843438205,-0.458776579559,,4.47026929863,-4.749807281445,4672.70375022,100.421671317,-91.74955747455,4.60205296242,0.022746576707750002,-0.023597657682,-0.0136518333256,0.0590002728574,-0.06130280881650001,7.30639250411,0.325170103077,-0.32346389833550004
97,166,hip37766,5555.57816259,100.0,1287.63769468,5610.65781822,3.75899892126,0.1,1.33999431596,3.35034515783,-0.898427706859,0.06,0.905144657467,-1.0397085572799998,206.222050783,,0.8486206131640001,0.0763982843201,-0.042267348342500004,2.13028360184,0.276393234599,-0.190539440695,10.0331223175,0.0786346881608,-0.134099247308,,2.1422127526900003,-2.86707216411,5571.13058018,94.67334848530001,-91.2652561134,3.703856872,0.0645836074126,-0.0748654112771,-0.913951217564,0.059206044995,-0.061836034989099994,2.22069721038,0.207136418589,-0.255654866747
98,168,115404a,5014.05439691,100.0,73.5314642028,5100.43469779,4.68526480185,0.1,0.18269115870400002,4.69399237219,-0.082492578213,0.06,0.053474727040300006,-0.111613532732,2.8645554349099998,,0.7764907897259999,0.0317066010328,-0.0318051200716,0.740293172272,0.0299025875588,-0.0252583777559,9.71701438739,0.296829886011,-0.5293913878509999,,5.11179173389,-3.6717570552099996,4994.48301094,93.9505696037,-96.88597099,4.58838710928,0.025069050285000002,-0.0324206610067,-0.11389315894200001,0.0597586658399,-0.062361629922699995,6.72375511987,0.305381270965,-0.306028139992
99,169,hip70865,4384.47740736,100.0,16.206651923499997,4507.24792279,4.42256722405,0.1,0.972818126398,3.9750675405300004,-1.0324536539700002,0.06,0.441158594375,-1.17373450439,8.80912769567,,0.516158712467,0.018335379402599997,-0.0178642351187,0.49048226163099995,0.0167752085706,-0.017829111962599998,9.938571366289999,0.154157985492,-0.370418410794,,3.69921602371,-4.98144764694,4425.18442171,95.96222858700001,-91.20973327850001,4.76855240174,0.019404982850200002,-0.0184942621355,-1.04068575573,0.0628210546888,-0.0585863008727,11.292531340899998,0.666609913136,-0.582930149792
100,173,141272,5365.47102762,100.0,47.2383127334,5431.53907631,4.64800019889,0.1,0.17125307434999998,4.728351002159999,0.06755769344069999,0.06,0.058853765119400006,0.060118066860000006,3.10224989473,,0.896210049058,0.0374281645333,-0.034675157776699994,0.849838672625,0.0428348379636,-0.032990977876499995,9.56583154669,0.337370946345,-0.533428925797,,4.3222105846800005,-2.6023984879900004,5344.92355967,102.025456483,-101.37008453700001,4.5325714047500005,0.0287199776472,-0.047264269382800005,0.0392057081663,0.0588868904467,-0.0630634127332,5.59894496503,0.288885989611,-0.294142333245
101,175,220221,4852.57133313,100.0,87.4411605941,4948.28552555,4.4957560635,0.1,0.142168104801,4.63589876419,0.199547530525,0.06,0.045285264897699996,0.211179611785,3.1921822199000003,,0.817067442763,0.0312089317663,-0.0285642406205,0.784349740379,0.0302436311153,-0.027477950522400003,9.87534648636,0.19928547576400002,-0.442341297653,,4.37002747102,-4.794703232,4856.61103207,99.3173314188,-99.06453785549999,4.5588570197400005,0.0299604380952,-0.0309832340487,0.177256234386,0.061621734424099996,-0.0623179815778,6.4236829177,0.307468249111,-0.30519942314
102,185,hip22762,4786.095735385,100.0,774.8377888745001,4885.652287525,4.64950742833,0.1,1.0587951057275,4.32267101457,-0.7738175407804999,0.06,0.7126643870889999,-0.9028306385155,36.6277824171,,0.601026958022,0.020470668197150002,-0.0194865341253,0.5739852327205,0.01618948554775,-0.0165512465254,9.840335075205,0.22506662113550002,-0.47454757938049996,,4.691141829995,-4.60089630574,4785.58103568,98.14141783950001,-101.379077223,4.69835061873,0.018886302388299997,-0.019410013215299997,-0.7960435902004999,0.06220823127545,-0.0602110725542,8.992808306665001,0.3859906448839999,-0.342104803167
103,192,hip36834,4616.45245907,100.0,504.936701485,4725.81457165,4.92792785862,0.1,0.6436818556455,4.557501827199999,-0.8823170941159999,0.06,0.4868475789495,-1.023597944535,4.095510443245001,,0.5595618156644999,0.0191638220768,-0.0202784988143,0.5290071387315001,0.016453778947250003,-0.017633967742399996,9.727921271109999,0.296291178075,-0.5454391111145,,5.22866093232,-3.8224405075900005,4585.5924288900005,102.5428596695,-100.4886809915,4.73813080079,0.017828379529450003,-0.01868222994485,-0.9164918915145001,0.0602773582082,-0.062448015085650004,10.098875873899999,0.542301580952,-0.466838255223
104,195,34957,5858.77438772,100.0,48.86828226305,5896.328981500001,4.496629131735,0.1,0.176360716129,4.47062605979,-0.143775558526,0.06,0.05444369990805,-0.18175152129400002,4.312173891435,,0.944843985329,0.04290811693695,-0.04453342363035,0.939755887085,0.074541118971,-0.053420565957399996,9.591607368575001,0.273505126626,-0.47566105946599996,,3.4229594403999997,-2.601578759885,5838.5999451,98.4139068258,-98.78378455535,4.464778134525,0.04873072186915,-0.0711718227628,-0.172306732799,0.0610664862763,-0.06172633422570001,4.83369045539,0.3184789188935,-0.3714765024005
105,196,gl250b,4704.754734759999,100.0,620.895376617,4809.0128826,4.52939036178,0.1,0.8500817448695,4.183740545859999,-0.81095046985,0.06,0.5862568259565,-0.939684311505,52.79454700278,,0.5868313105505001,0.0195642666965,-0.018957815343899998,0.562024755311,0.0168592683465,-0.016819635486800003,9.897497265245,0.184797786602,-0.423079682365,,4.18828062681,-4.915695959615,4716.91428485,98.7474891226,-99.34418084625,4.7065577391049995,0.018940997461600002,-0.018783357235500002,-0.8271350224230001,0.0608985438574,-0.061870831503949994,9.32342398235,0.427953816322,-0.3817159768215
106,201,10790,5444.52627034,100.0,62.5889186908,5506.02484256,4.23805676976,0.1,0.12608775695399999,4.46572516134,0.394693793855,0.06,0.0597246514524,0.43452329245099997,2.04151808941,,1.0136710527500001,0.053758009432100004,-0.0433356416206,1.18916416625,0.167473863863,-0.13092209064000002,9.977784622160002,0.0969576477344,-0.159310123789,,2.37663644294,-2.91756711949,5453.58524549,102.149804206,-88.73088576159999,4.28281669084,0.0941380385953,-0.09934847388080001,0.37133007288900005,0.0559376822712,-0.05952190847569999,3.93974966768,0.5024725376120001,-0.49510328815
107,204,17382,5344.76504392,100.0,44.7414373996,5412.02992033,4.61615056693,0.1,0.13058120306399998,4.731948192230001,0.142563030386,0.06,0.0688742050733,0.14596120695999998,2.97327079799,,0.914411338783,0.0396628179118,-0.0372221508389,0.8696615212469999,0.0451672714704,-0.035806311820800005,9.6035551147,0.32435722686900004,-0.5241020351569999,,4.45676993571,-2.8130429872400002,5325.37623044,97.4993537728,-101.618312159,4.52196376476,0.0310121996987,-0.0505239490959,0.115997186535,0.0622122374647,-0.0600361882821,5.47641983786,0.290153522767,-0.298817276556
108,209,224693,5929.35856757,100.0,123.123122099,5962.833321245,3.972589756455,0.1,0.08222135646084999,4.14142285413,0.287874205081,0.06,0.114283219676,0.3122689396555,5.05083711875,,1.35705548532,0.1268131161975,-0.1177148742585,1.8857521798999999,0.285581030429,-0.2571763678965,9.534428194805,0.1431510248775,-0.1166838521435,,1.33653216065,-0.8065265286009999,5925.262715950001,90.91069955724998,-93.07853005835,4.0098048538899995,0.09335384143219999,-0.09119872957665,0.265855639312,0.061888631911200004,-0.05949686397395,2.3802947965600003,0.38215470298,-0.3255054736295
109,212,102195,5367.89079759,100.0,64.4692650682,5433.81898102,4.61886187619,0.1,0.16660086166,4.7424916188,0.15859445909800002,0.06,0.07501871882519999,0.164309077084,2.39648576319,,0.926806492709,0.036480535189800004,-0.0390643364814,0.87735207937,0.047745679256,-0.034648792525,9.579867125489999,0.328946164767,-0.522309266108,,4.30539395089,-2.65901553234,5347.24067302,92.5692820897,-97.0879086077,4.5181458931,0.0318008489304,-0.0504972729428,0.130406709763,0.0606698597389,-0.062051755615999994,5.418503943659999,0.26478307123100003,-0.312750237836
110,214,19467,5665.61045451,100.0,74.4838435248,5714.33012752,4.15183312732,0.1,0.10899531823599999,4.144768293359999,-0.0855020474653,0.06,0.09097548282239999,-0.115057851512,1.9336592728200002,,0.918567163504,0.047843492540999996,-0.034810810519699996,1.2548523410899999,0.186543475826,-0.166387688211,10.057456741900001,0.0564810649312,-0.08258275573889999,,1.5853379614899998,-1.9766261474900002,5699.23992057,84.32859906670001,-73.9188037458,4.19383014888,0.112451098711,-0.107391658369,-0.0967664073652,0.059813385159,-0.0578382775225,3.66629794214,0.566066462337,-0.469102746259
111,215,24892,5281.37577922,100.0,72.34330397890001,5352.30462204,3.87860929208,0.1,0.230898863132,3.78299700965,-0.253279362423,0.06,0.0642120818927,-0.307077941549,2.08960957645,,0.939477777923,0.09885455030279999,-0.0506939074033,1.95422826938,0.283916195945,-0.175059904895,10.0254151478,0.0844577515862,-0.154847635897,,2.2760582391599997,-3.17987186273,5299.52994109,96.6046445651,-93.2493602905,3.8216051817000003,0.0640149106181,-0.0793978257982,-0.26819888664,0.0603283660948,-0.061930173803699994,2.46638762138,0.22962348,-0.311801756888
112,225,156668,4801.72233402,100.0,74.7213167644,4900.37565226,4.46104337055,0.1,0.157509936751,4.52636738227,0.045812016621400005,0.06,0.039439282981199995,0.0352302754336,0.741320415767,,0.7690564716349999,0.030238393439999997,-0.0281624873742,0.745328662761,0.0278380314344,-0.0257011512502,9.90921418213,0.17566268910799998,-0.408791612129,,4.04480142965,-4.94825493801,4810.60224579,98.3231857599,-98.6910942801,4.57698539745,0.0266927437659,-0.027266853645599998,0.026224922209600002,0.061512800987900004,-0.0608378960388,6.82072737418,0.317149110084,-0.310736590303
113,226,116956,5444.34270435,100.0,52.432545203800004,5505.85188687,4.627150698,0.1,0.15510204387499998,4.78107826111,0.22073269279599997,0.06,0.0679444013902,0.235425897808,5.55757694398,,0.965558105871,0.0418368514746,-0.0385025369855,0.912926948724,0.0499206868571,-0.0407988650155,9.49517980418,0.340950361259,-0.5219701426510001,,3.7295632201699997,-2.18719679282,5409.51274671,101.776517461,-92.14087179200001,4.5034519308,0.0322745180265,-0.0491376963638,0.18925552743700003,0.0589088648991,-0.0622623146428,5.1603902139099995,0.283355971496,-0.298487836865
114,229,144287,5379.67192585,100.0,70.068196236,5444.91914764,4.4306119169,0.1,0.17307657262499998,4.4651519351,-0.0150215093929,0.06,0.046429268038,-0.034393315488,1.12738704888,,0.863362376755,0.037499768256,-0.0319238448932,0.873200829857,0.061441631940400004,-0.046764395054699995,9.9213430844,0.162905578857,-0.38084870076800004,,3.79743760254,-4.87208250445,5389.18044099,98.5980882984,-102.68264605700001,4.485583087749999,0.0551865463043,-0.0582286362081,-0.033498726057,0.0629108041616,-0.06053461065830001,5.44443368826,0.338466732734,-0.389266101809
115,234,145958b,5403.18927601,100.0,67.94826409640001,5467.07717014,4.51507909544,0.1,0.156492575688,4.58028317844,0.0436435484704,0.06,0.057362360482000004,0.032748477165999997,1.26984464456,,0.892003245378,0.039639958655300005,-0.0359542915046,0.8742534911759999,0.057405784184999996,-0.041033808962,9.76533581599,0.255291406487,-0.474251878337,,4.66088438192,-3.8708177873,5401.76784771,91.5180907183,-106.060792115,4.50223946831,0.044945365022099996,-0.0605825211059,0.021073656030200002,0.0622600225238,-0.06171359336619999,5.4216723474,0.29820076826499997,-0.35868273346199997
116,244,8828,5392.51826472,100.0,62.8968601651,5457.02295457,4.50990127375,0.1,0.15794401005300002,4.51767025827,-0.074735892099,0.06,0.04748848507180001,-0.10273605387700001,0.295822136874,,0.850616112417,0.037131752359699996,-0.0339986968629,0.8391526759319999,0.0517868389374,-0.039493790417800004,9.82310625592,0.22666888360800003,-0.45406027843099994,,4.5600172394,-4.315274582780001,5388.684228600001,101.596546071,-102.614219859,4.51700993476,0.04471622523299999,-0.055761766362399996,-0.09846254353520001,0.0619516473851,-0.0610394168049,5.66600604711,0.330350251633,-0.354393052886
117,254,gl699,5375.72211282,100.0,952.66172858,5441.19763797,4.51586628107,0.1,1.0955067035400001,4.1999550038999995,-0.8821189591840001,0.06,1.00462085351,-1.0233998095999999,135.446880553,,0.6820388065195,0.0255639043076,-0.0242033677547,0.6445444480989999,0.02336036252235,-0.0201429060415,9.924293252835,0.16405961244400002,-0.3962725482525,,3.852488722595,-4.79028042751,5342.863836795001,98.74058547085,-100.61564959805,4.637595175565,0.02455698023735,-0.02845569932705,-0.858661905189,0.06170212400015,-0.0614825468551,7.508389722395,0.3199188129975,-0.325020334511
118,255,170469,5808.50003828,100.0,122.923834196,5848.96054252,4.12940156902,0.1,0.18324836391,4.32867316956,0.34205622435599997,0.06,0.09081239414789999,0.374279922619,2.8313342580699996,,1.20800048909,0.0988993052124,-0.0845017301184,1.49358427106,0.22616551825300002,-0.184825866864,9.66650792484,0.144076752326,-0.11625358842399999,,1.82534782025,-1.0896801670899998,5785.28221049,100.801292657,-84.7271183487,4.15975387342,0.09437590308360001,-0.0897542210571,0.315162491437,0.0609217189705,-0.0588459956164,3.0411960006800003,0.43041179378600003,-0.41202283655599997
119,261,10008,5386.41650992,100.0,69.8686070934,5451.27388763,4.703673133440001,0.1,0.16435462841700002,4.78537110394,0.06724979027200001,0.06,0.0713979718715,0.0597656736047,1.29032022864,,0.90258243487,0.0376839097035,-0.0343726519639,0.847684489985,0.039301247399599996,-0.031006311914300002,9.47435794893,0.357069571322,-0.536958313682,,3.8021167174,-2.1152081345599996,5364.49900407,94.68727187120001,-107.544882145,4.53805147029,0.0251028731332,-0.0415139905493,0.0364365350579,0.059536197736599995,-0.06310396043080001,5.60146003913,0.27861729927900003,-0.275477027527
120,263,98281,5389.18869402,100.0,59.221407775699994,5453.88583656,4.54888695523,0.1,0.163355381715,4.51906808276,-0.16331356098,0.06,0.0560026778611,-0.204112643185,2.7929778680900004e-07,,0.8240043401520001,0.0339752482091,-0.0337834767212,0.804444883239,0.0443826064771,-0.0371651828265,9.7941927019,0.245531372326,-0.479529402022,,4.73205309246,-4.1622557787800005,5376.78604592,107.27576259899999,-94.9853814091,4.5389506193199995,0.0402822281629,-0.0504455870216,-0.18853081503199998,0.0624099982244,-0.0591055292258,5.921699799430001,0.34015737277099994,-0.33982779030500004
121,264,159062,5282.85161953,100.0,87.080167775,5353.69515722,4.3968414316,0.1,0.204680799446,4.2875587137,-0.310299245143,0.06,0.0646696171546,-0.372336841517,1.45656470503,,0.7623402419259999,0.0294223969252,-0.0262471413637,0.761304160132,0.037381165803,-0.031203260119599997,9.9776976276,0.124597106,-0.317797681692,,3.15651774435,-4.92960280286,5305.47117849,98.15959923129999,-98.7129120872,4.55201564516,0.0388570337059,-0.0371104719259,-0.326171006431,0.0625619838664,-0.0618673294604,6.336368622849999,0.329465848577,-0.34804719304399995
122,273,155712,4932.62416986,100.0,69.69676324439999,5023.71122382,4.5591869763,0.1,0.13314978752599999,4.58129529475,-0.0478459576564,0.06,0.044403437547800004,-0.0719606917007,0.149929967384,,0.7708111902770001,0.030469657529,-0.0307829437982,0.743519598132,0.0296133169055,-0.026965355756299998,9.84015886903,0.22279229465599998,-0.47073842610399996,,4.63898149421,-4.57973837881,4927.60181776,100.38229730799999,-95.4735584649,4.5805309342300005,0.0277316582697,-0.031117464487,-0.0710951118392,0.0608842242031,-0.06189095983469999,6.751733915680001,0.314714782682,-0.316081590996
123,275,166,5577.75918818,100.0,80.013000894,5631.55675711,4.62220839154,0.1,0.18392734500100003,4.76098100811,0.189695408243,0.06,0.0704039267044,0.19990391930999998,2.96683576143,,0.995744836186,0.039373235648800006,-0.0446940719611,0.9400071561419999,0.0540113618935,-0.0400716052013,9.41831240282,0.342412421659,-0.5113586548719999,,3.1439442783200002,-1.8129179691599997,5545.5879539,90.8885861933,-102.694031735,4.4883830198900005,0.032731323922000004,-0.048694065728199995,0.157485899179,0.062178038318,-0.0584130329034,4.94767360369,0.257753493475,-0.29354813752
124,276,4614b,4438.41789679,100.0,126.267576069,4558.07059499,4.63769038619,0.1,0.361054069577,4.458069511280001,-0.468998627909,0.06,0.271519107223,-0.553967294808,3.146467804,,0.587819451071,0.022981364685499998,-0.021226515415599997,0.571486466311,0.019838079066299998,-0.0215769750873,9.85359279707,0.21428889864599998,-0.462700041583,,4.55354141693,-4.67843104498,4431.361507199999,102.423118581,-95.8840132728,4.69301719119,0.0201659823718,-0.019529190277599997,-0.490248857202,0.0624548327018,-0.058569417450199994,9.48845485366,0.5778268755129999,-0.47048586584799995
125,281,141399,5600.09944922,100.0,96.29228493950001,5652.60572749,4.06576159442,0.1,0.113232269597,4.28808741054,0.393508216149,0.06,0.089031543111,0.43316640616499996,0.636132158078,,1.14368266409,0.101588865658,-0.0777252283015,1.51693159102,0.212833196048,-0.17202695735999998,9.840405121839998,0.113189912541,-0.146643379704,,2.07093180606,-1.98351296474,5620.06664476,87.935588506,-104.84401650299999,4.12942279453,0.0825205636118,-0.0950532862166,0.371514365703,0.0556204811537,-0.0598126457991,3.03871075717,0.40099409116499996,-0.377429179368
126,286,156279,5467.7362493,100.0,59.546484723199995,5527.89326024,4.37632627599,0.1,0.131680444767,4.5216407326,0.216864372705,0.06,0.0500472090637,0.230998629603,0.105462197055,,0.960053619817,0.04578138802759999,-0.040332318993699996,1.0028540112,0.105387066963,-0.0738304343195,9.90753776349,0.154279057548,-0.336712535615,,3.4465064363,-4.36833309809,5470.34266398,93.3962402928,-91.96117028040001,4.4093651221900005,0.072330566076,-0.08394053711210002,0.195798734723,0.0588048738825,-0.061131730458300004,4.67421247953,0.39561652436399997,-0.460831106012
127,289,185414,5791.64736117,100.0,22.708706009,5833.08196794,4.41954110269,0.1,0.11065848955600001,4.42184685171,-0.0810061766292,0.06,0.0408638856874,-0.109912355395,0.07144191555110001,,0.944358339041,0.04545397672590001,-0.0451769696031,0.9758528897579999,0.09556384997919999,-0.0672511971501,9.75379111771,0.20742732227299998,-0.405378109671,,3.4730143519300003,-3.4421616272099995,5780.11494814,96.63091862450001,-96.3676426826,4.42816265114,0.0655031322479,-0.08517374524460002,-0.10646979137,0.0589191406709,-0.0619229234306,4.67520206034,0.37315249781300003,-0.426430124022
128,290,180161,5471.88080795,100.0,85.9111255439,5531.79825903,4.5859203441,0.1,0.16596490316,4.74440505048,0.232437583516,0.06,0.0748788524344,0.24882207219900002,0.278731958828,,0.9764103447050001,0.043027123612800006,-0.039957983043,0.931188491289,0.0547331681204,-0.046297608304,9.5346059858,0.325142382042,-0.5146786323879999,,3.81559389148,-2.37761610643,5443.29386414,99.63386806540001,-97.8078460965,4.49070134797,0.0345424568634,-0.054649796997,0.202936686706,0.06164274822790001,-0.060370669519400004,5.04343217095,0.31571293842799997,-0.309230310415
129,296,165401,5795.52418881,100.0,98.6534033616,5836.73471085,4.5275001883199995,0.1,0.17571513198,4.4147709618699995,-0.324675044234,0.06,0.07126314019619999,-0.388789853872,7.87089335352e-07,,0.8675223576309999,0.0392369173502,-0.03726235543919999,0.859761337991,0.06283207986650001,-0.0450262690615,9.68338955996,0.270727897254,-0.47153292861699997,,4.17360591941,-3.19504470255,5782.22160491,102.355104648,-95.1914206946,4.5057054062,0.0466319198707,-0.06952473959489999,-0.34931133437600004,0.060876828554499995,-0.0608830918249,5.32800617011,0.324211853436,-0.38106687492700003
130,299,198425,4969.46739985,100.0,85.0948458485,5058.42487623,4.64273755818,0.1,0.160994963072,4.68535792945,-0.010105127578299998,0.06,0.0503550781331,-0.028766547179400005,0.749001059383,,0.788594238585,0.0312780166242,-0.0316587694257,0.75440697663,0.029492752701599997,-0.0265055382027,9.75198714727,0.27743275329100003,-0.5194046134220001,,5.0516874598,-3.94083020989,4954.96696132,95.0726859617,-99.70257922280001,4.57905284501,0.0254735257268,-0.032699969489700005,-0.0376288915771,0.0631387919303,-0.059495312708499996,6.62570220758,0.31055059282200004,-0.301844221729
131,303,192310,5095.847455395,100.0,58.531061829049996,5177.500031165,4.494657413295,0.1,0.143833107089,4.57611023601,0.07952966064969999,0.06,0.033863722463349996,0.0738199086255,0.2019830287015,,0.8352259633615,0.033219528930049994,-0.0304365323019,0.813898219148,0.03887311298285,-0.031306570897300004,9.87378612444,0.198599289947,-0.436031769481,,4.335624282735,-4.7379781554700005,5095.61371335,101.277958449,-98.2968982526,4.535437272465,0.03780696567615,-0.0402594316337,0.058496243276399996,0.06268728645195,-0.059461507202599996,6.027319604644999,0.29859466973750004,-0.320080190429
132,307,214683,4845.98443195,100.0,97.6768143441,4942.07935421,4.706779715930001,0.1,0.200142260047,4.63771357955,-0.244417180276,0.06,0.0348681479628,-0.296935229382,1.29928365699,,0.7000202473530001,0.028841786258900003,-0.0254846318946,0.670619612431,0.023623342611500002,-0.020951281354599997,9.760292659520001,0.272635685413,-0.512455298871,,5.0294087773900005,-3.9888322245,4832.16185274,105.110503976,-96.528070034,4.62912683032,0.0207258613818,-0.023459774286599996,-0.272436927191,0.061871499521599996,-0.06255754932140001,7.57408947339,0.32551049144099997,-0.328270685045
133,310,195987,5266.8979165,100.0,184.351324455,5338.66359506,4.3746458666,0.1,0.408443188643,4.23539224629,-0.370989846732,0.06,0.170137745263,-0.441796856326,0.35824940936800004,,0.747570151584,0.0279581837494,-0.0255858175372,0.746069585578,0.0348780297026,-0.0296543284073,9.9890191752,0.11619194532400001,-0.299794999528,,2.99089623691,-4.86128028161,5294.88349227,97.3689345752,-99.4146624606,4.56108896546,0.0366894609699,-0.0346362593302,-0.385280129716,0.06269279459669999,-0.060012566137800004,6.47686693582,0.334142897706,-0.338751701584
134,311,15335,5836.47151772,100.0,68.7375139563,5875.31524093,3.9454904377900006,0.1,0.14829449403699999,3.91423644875,-0.124022009467,0.06,0.0567185936073,-0.15914370765900002,3.5453253277800005,,1.03033995309,0.0879218990953,-0.0724842657417,1.6706595220200002,0.277023313633,-0.225967634377,9.892486841639998,0.10370647934499999,-0.119992461555,,2.10568314245,-1.88469362692,5833.12327421,100.61101273,-96.7052734767,3.9936550953099994,0.100030290638,-0.09947736030729999,-0.144624256656,0.06222976374750001,-0.059803073753699997,2.7265873464599997,0.429167272927,-0.396245277111
135,317,208038,5042.38866382,100.0,78.8825831969,5127.13121417,4.69456353232,0.1,0.176651558623,4.746560999380001,0.00639125086513,0.06,0.0571524033794,-0.0098865449885,1.1497813901,,0.808365817617,0.0296856381418,-0.0320978956911,0.7675236510760001,0.0309036290422,-0.0262899370575,9.67357934122,0.316957497472,-0.5292222356,,5.06839926051,-3.3217573916500003,5017.400449399999,96.33685031479999,-98.2385933294,4.57451179232,0.0256412363447,-0.0347825519168,-0.0240423051694,0.0626841856991,-0.0628525633519,6.4657655391199995,0.290708785993,-0.307015395764
136,327,hip74995,4913.78827312,100.0,1062.99842386,5005.9640618,4.78360395985,0.1,0.8794710220630001,4.42567416107,-0.9022379298379999,0.06,0.724558828781,-1.0435187802600001,184.391171015,,0.595080934117,0.0214865174693,-0.0184112281181,0.558350414327,0.0163329218006,-0.0158836148421,9.7442403513,0.283905505189,-0.523420549644,,5.1202165043,-3.88539428001,4901.00056106,97.4627143675,-105.359505561,4.71809953003,0.0187344064897,-0.0192637207775,-0.925515711893,0.06191186572980001,-0.0618253263803,9.14643370778,0.39976156141400004,-0.322598656677
137,329,188512,5111.544206414999,100.0,47.054638036949996,5192.28949341,3.6364267708,0.1,0.14150678578249998,3.62126563216,-0.0753563256925,0.06,0.0465016151538,-0.103446136253,0.745369158603,,1.1817915538450001,0.17611337687900003,-0.16419525070399998,2.70804017504,0.4419219035705,-0.396338523194,9.71724267115,0.2340351630385,-0.21606960882100001,,3.72391720365,-2.043721389525,5073.374250815,89.53718514969998,-82.55144228405,3.638500096225,0.08776657330830001,-0.08929956354649998,-0.10446305068,0.058346631908450006,-0.060756067713999995,1.8190527337,0.312377894759,-0.257021481998
138,330,216259,4776.987815699999,100.0,97.2411584464,4877.07081521,4.58556321009,0.1,0.279725805869,4.31503253488,-0.653933410052,0.06,0.041244923718199995,-0.7656239989749999,0.0865408167932,,0.6167113541920001,0.0215442943162,-0.0199466390533,0.592678645309,0.017396494545799997,-0.0169388297923,9.86050768837,0.211326976992,-0.456386661924,,4.54588058804,-4.7170166258499995,4780.066633300001,98.3358467424,-99.7404254057,4.68126949324,0.0197663841873,-0.0195218825506,-0.6733759760079999,0.061617251792699994,-0.062056425745999996,8.6892203782,0.359877587445,-0.340864948207
139,333,175541,5026.29601535,100.0,53.1323991557,5111.96873777,3.3620273308599997,0.1,0.151924189966,3.35214974508,-0.04745877727,0.06,0.0676545856139,-0.07151756616439998,2.0260564720299996,,1.31667303261,0.19217110674600002,-0.208264470058,3.7906597796099994,0.608186242368,-0.526992743149,9.56184139541,0.268000327315,-0.209260747047,,3.1121586105000003,-1.3941440435199999,4959.20280057,68.73449597439999,-68.0661811107,3.38725685546,0.0937049611341,-0.09508321466460001,-0.083347853383,0.0610748359649,-0.0593000362557,1.31571327142,0.214919622092,-0.18326863418699998
140,334,217014,5778.482191,100.0,89.4807029783,5820.6777585,4.20793598679,0.1,0.149068614357,4.35614773021,0.23220050088799998,0.06,0.06761562139209999,0.24855073261100002,0.501831019374,,1.1051848662200001,0.0787794259777,-0.0623691740432,1.3174322205700002,0.17962571247200002,-0.1588496337,9.76713050309,0.12752632036699998,-0.138086461358,,1.9992943664200002,-1.5959838082700002,5778.59069932,87.5789223285,-94.2071710465,4.23177691763,0.09773019062439998,-0.08895868540610001,0.212477900138,0.0611050380798,-0.0586927707963,3.4539212155800003,0.477646028017,-0.420529630919
