,name,mass_mean,mass_median,umass1,umass2,mass_std
848,225021,2.239919901,2.239919901,0.22641536098999998,-0.156688908764,0.0
849,1384,1.47431968329,1.47431968329,0.25319049837200003,-0.195459350064,0.0
850,236427,1.2323471239200001,1.2323471239200001,0.165325889817,-0.161430679241,0.0
851,4406,1.25323238125,1.25323238125,0.120862017082,-0.102924312906,0.0
852,10212,1.27016594497,1.27016594497,0.237816437509,-0.22639494075999997,0.0
853,12137,1.44687991098,1.44687991098,0.24980431175099999,-0.229844470617,0.0
854,8508,1.59473076526,1.59473076526,0.47670484294200005,-0.486741212263,0.0
855,11970,1.1427487765100002,1.1427487765100002,0.194680088616,-0.165295455689,0.0
856,5891,1.4471368425666666,1.44585288323,0.4846230636163333,-0.4066839497176667,0.0039271356508072675
857,7980,1.84241904645,1.84241904645,0.384041941896,-0.560598427715,0.0
858,9313,1.2574262273799999,1.2574262273799999,0.192400093786,-0.190513288173,0.0
859,6030,1.3040827739,1.3040827739,0.20598929623,-0.21006735073199997,0.0
860,9156,2.20446298378,2.20446298378,0.235989689043,-0.202501336893,0.0
861,6019,1.07849607987,1.07849607987,0.268764408638,-0.167925771226,0.0
862,6628,1.04235946775,1.04235946775,0.177571871499,-0.105372564988,0.0
863,9218,1.3149474357300002,1.31712362314,0.41691774706425,-0.26619568518174996,0.009293873094537363
864,1100,1.48714021032,1.48714021032,0.651318813767,-0.350332707668,0.0
865,3458,2.22357653059,2.22357653059,0.180532366974,-0.139204984261,0.0
866,5319,1.376721948285,1.37568176379,0.19608121597849998,-0.20232825426125,0.0024592681936675877
867,4395,1.22595587137,1.22595587137,0.164283600777,-0.153187240484,0.0
868,4917,2.1779855547900002,2.1779855547900002,0.249945096026,-0.20728318962,0.0
869,7530,1.0810587147600002,1.0810587147600002,0.253979900824,-0.155813340108,0.0
870,7931,1.36999271722,1.36999271722,0.21084227610999998,-0.21887384103399998,0.0
871,8407,1.25729762244,1.25729762244,0.307828952552,-0.24798439807199998,0.0
872,9554,1.55847733696,1.55847733696,0.567110201945,-0.464325790723,0.0
873,9625,2.2305102424900003,2.2305102424900003,0.233815703741,-0.18896934578299998,0.0
874,10011,1.32616124268,1.32616124268,0.192104546771,-0.205790629719,0.0
875,10383,1.52480008743,1.52480008743,0.296539241143,-0.217977582335,0.0
876,10479,2.04723312148,2.04723312148,0.27006561030000004,-0.5964371996360001,0.0
877,10823,1.25190332817,1.25190332817,0.170617043373,-0.178642850869,0.0
878,10909,0.980385019103,0.980385019103,0.160579880195,-0.07099392867610001,0.0
879,11288,1.4096094184299999,1.4096094184299999,0.184661346207,-0.170992816268,0.0
880,13167,1.4252011371200002,1.4252011371200002,0.15615841257000002,-0.138350766164,0.0
881,10245,1.3605557524899998,1.3605557524899998,0.23270567289799998,-0.227515589578,0.0
882,15336,1.27185698896,1.27185698896,0.219614239602,-0.22711673816300001,0.0
883,15391,1.14970681235,1.14970681235,0.284192123633,-0.200834509473,0.0
884,15928,1.0449364669,1.0449364669,0.167131509168,-0.110000305782,0.0
885,14787,1.29064444713,1.29064444713,0.22240735875999998,-0.22447241781999996,0.0
886,16178,2.21902686059,2.21902686059,0.265870413713,-0.213962679195,0.0
887,23825,1.31519775741,1.31519775741,0.157295305857,-0.136226228955,0.0
888,16984,1.18368556692,1.18368556692,0.23627219988200002,-0.18711690922600002,0.0
889,18645,1.21852770532,1.21852770532,0.144257764604,-0.125401330746,0.0
890,12164,1.3682920278400001,1.3682920278400001,0.169367302176,-0.16724342551899998,0.0
891,17311,1.2747883753799998,1.2747883753799998,0.202356005609,-0.20817620426199998,0.0
892,17620,1.23046302252,1.23046302252,0.169601514746,-0.171622110502,0.0
893,18015,1.24233849443,1.24233849443,0.1545299658,-0.14261663422700002,0.0
894,18667,1.3070183901299999,1.3070183901299999,0.248691707036,-0.237466477533,0.0
895,18742,1.33328143955,1.33328143955,0.277669458152,-0.25552450473099997,0.0
896,21581,0.820371891153,0.820371891153,0.079576436956,-0.0362697556111,0.0
897,22233,1.53751199678,1.53751199678,0.357576969322,-0.231216734019,0.0
898,22657,1.28355392635,1.28355392635,0.236062501655,-0.21792182494399998,0.0
899,23134,1.28905039073,1.28905039073,0.19473741165,-0.19660848072599998,0.0
900,24148,1.38178763525,1.38178763525,0.650761122514,-0.292934941663,0.0
901,24316,1.2795618799,1.2795618799,0.492096322619,-0.25993109915,0.0
902,25622,1.39098904766,1.39098904766,0.26741890443599997,-0.24901349031300002,0.0
903,26007,1.22662233172,1.22662233172,0.41264739133,-0.248943791717,0.0
904,26634,1.21676701109,1.21676701109,0.278431065626,-0.22343481509399998,0.0
905,27956,1.2193917270499999,1.2193917270499999,0.30088805697,-0.22326710950999998,0.0
906,28737,1.06653524569,1.06653524569,0.25853131129900003,-0.12410817474199999,0.0
907,27297,1.33816951371,1.33816951371,0.16519733447999999,-0.173179861515,0.0
908,28678,1.3891527754799997,1.3891527754799997,0.34001697681000004,-0.26914246131299996,0.0
909,39731,2.10234342441,2.10234342441,0.22438691965500002,-0.5069857578270001,0.0
910,29647,,,,,
911,26140,0.9738561803129999,0.9738561803129999,0.186821913255,-0.0853792383812,0.0
912,30166,1.33306368756,1.33306368756,0.7139380404189999,-0.29403081761100003,0.0
913,22844,1.31746775099,1.31746775099,0.171272387562,-0.16559139144,0.0
914,39142,1.9975752029400002,1.9975752029400002,0.39922137869400004,-0.413300421303,0.0
915,31543,1.14608809787,1.14608809787,0.13929630412799998,-0.113914546861,0.0
916,30128,2.05460249382,2.05460249382,0.300095486733,-0.541530950188,0.0
917,30856,1.27048457771,1.27048457771,0.228331919047,-0.220765400708,0.0
918,33240,2.0605581435099998,2.0605581435099998,0.461732576904,-0.26732583177200003,0.0
919,33844,1.5419907132600001,1.5419907132600001,0.346058474184,-0.226467922332,0.0
920,34909,1.4146591845200003,1.4146591845200003,0.24469583853000001,-0.24066295064800003,0.0
921,gl397,0.692342688893,0.692342688893,0.028001809014599997,-0.024603624451799998,0.0
922,87883,0.8261775922103333,0.82615182331,0.0326867835036,-0.03011111346293333,0.00019009246601579203
923,ngc6791-4343,1.7508772395666667,1.74135012323,0.355860064625,-0.533042370867,0.018656720301796
924,178911b,1.03626976935,1.03626976935,0.053435308378750004,-0.0487207924173,0.0008297973299999928
925,187123,1.03579190722,1.03579190722,0.06579880357425,-0.05454144149345,0.0033793488800000215
926,188015,1.088471347685,1.088471347685,0.08342305235205,-0.06112348381575,0.002887402075000045
927,190228,1.0021905315650002,1.0021905315650002,0.15614652612000002,-0.08861351209070001,0.0002032323149999682
928,208313,0.817846515946,0.817846515946,0.0320975326229,-0.03151728663405,0.0003700565609999762
929,20619,0.895736948323,0.895736948323,0.03930879074985,-0.0384888884896,0.0021573319859999884
930,23249,1.210302805565,1.210302805565,0.16505179884100002,-0.14846730664949997,0.0004941254350000479
931,20165,0.834786600478,0.834786600478,0.0339648964557,-0.0314299978876,0.000911881309000051
932,s130811,0.662926194877,0.662926194877,0.024844962207149997,-0.02453998067155,4.589112000019657e-06
933,hip22627,0.661009100936,0.661009100936,0.025244819017100004,-0.0236182372147,0.0012977768140000068
934,31412,1.103009491795,1.103009491795,0.0579194123242,-0.0528442588973,0.0005066465049999858
935,31253,1.275848902275,1.275848902275,0.1227204588995,-0.1082660368275,0.0010033671749999362
936,32923,0.939304048212,0.939304048212,0.06687757307785,-0.043916632391750005,0.00025429395900000706
937,37124,0.7809241061439999,0.7809241061439999,0.0296907142705,-0.026137598316250003,0.002158083174000014
938,39881,0.9214852706454999,0.9214852706454999,0.0499497446209,-0.035058413252,0.0008802251194999777
939,gl239,0.5410728823675,0.5410728823675,0.020787462611099997,-0.0201392264093,1.4261561499973041e-05
940,43947,0.913429906822,0.913429906822,0.0450960773886,-0.0434751815812,0.0
941,51419,0.8280465507528889,0.8278777023999999,0.03655795399001112,-0.031685842135588886,0.011303703041106903
942,65430,0.8046077324165,0.8046077324165,0.030194337239000002,-0.0296733307943,0.00027624369049994435
943,ngc6791-3757,1.7347520706066666,1.7533743841299998,0.3972578787073333,-0.544304210362,0.06160124531805472
944,1205,1.26819959364,1.26819959364,0.115346026297,-0.10449621563200001,0.0
945,3404,1.1934430896,1.1934430896,0.144143847362,-0.116254857087,0.0
946,14655,1.1653447419299998,1.1653447419299998,0.102324360483,-0.0866166149594,0.0
947,16297,0.918572696631,0.918572696631,0.037480994345400004,-0.038735894320400005,0.0
948,hip40910,0.6447782584967999,0.644580333233,0.02581114721412,-0.024084690021619996,0.00029545967683311156
949,hip41130,0.6684303349940001,0.6680844509130001,0.024827473722779998,-0.024662672999699996,0.0007610929001527208
