,curv,dvdt,e1,e2,e3,e4,gamma_apf,gamma_j,gamma_k,gamma_lick,jit_apf,jit_j,jit_k,jit_lick,k1,k2,k3,k4,num_planets,per1,per2,per3,per4,secosw1,secosw2,secosw3,secosw4,sesinw1,sesinw2,sesinw3,sesinw4,star,tc1,tc2,tc3,tc4,tp1,tp2,tp3,tp4,w1,w2,w3,w4
313,2.538469887632235e-07,-0.001895593855449187,,,,,,-6.866973441891378,-14.205011204901796,,,3.6867045889905516,3.5082204877720145,,29.68629363369878,8.613449410738948,,,2,491.4662877325327,4380.693184113311,,,-0.17157513174987601,-0.404056720776536,,,0.32835800155959033,-0.2012178180866319,,,114783,-81.59129554599282,2454952.745077339,,,,,,,,,,
314,8.894704824160406e-08,-4.995999124807463e-06,,,,,,-1.9374479952376642,-9.672127820117801,,,3.2226188645969156,3.629951327957877,,18.139409019375396,,,,1,1135.4261491203888,,,,-0.21010856145547022,,,,0.26168830826323664,,,,114729,-884.4283892747347,,,,,,,,,,,
315,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,114946,,,,,,,,,,,,
316,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,115589,,,,,,,,,,,,
317,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,116442,,,,,,,,,,,,
318,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,116443,,,,,,,,,,,,
319,2.408060371246938e-07,0.00011393986367035871,,,,,,-8.770580665690062,-12.462883435817316,,,3.400406041050781,2.5082218363937354,,27.984199196856956,,,,1,2633.4001247002598,,,,0.036283482812654776,,,,0.37364273772126155,,,,117207,-976.7412292906452,,,,,,,,,,,
320,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,117936,,,,,,,,,,,,
321,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip66459,,,,,,,,,,,,
322,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,118914,,,,,,,,,,,,
323,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,119850,,,,,,,,,,,,
324,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip67164,,,,,,,,,,,,
325,-1.3541732676687284e-07,0.004548746609820286,,,,,-43.08578180748856,-49.88346532406266,-48.18604130377007,,3.092650371863655,3.0644988216426787,2.639986903092294,,30.709180117974977,5.225728451699625,,,2,9194.241314521149,44.7593348660675,,,0.6817428614282995,-0.738073045955567,,,-0.49685931642205455,0.6663852152139699,,,120066,4165.155996151151,2455246.762280233,,,,,,,,,,
326,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,gl528b,,,,,,,,,,,,
327,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,120476a,,,,,,,,,,,,
328,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,120467,,,,,,,,,,,,
329,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,122064,,,,,,,,,,,,
330,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,122120,,,,,,,,,,,,
331,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,122303,,,,,,,,,,,,
332,0.0,0.0,,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,122652,,,,,,,,,,,,
333,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,124106,,,,,,,,,,,,
334,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,125184,,,,,,,,,,,,
335,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,125455,,,,,,,,,,,,
336,0.0,0.0,,,,,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,126053,,,,,,,,,,,,
337,-4.773747184807632e-06,0.02854152260100103,,,,,,-8.0848894261727,-18.115777955071554,,,3.062255977339608,4.1991337375618984,,9.071014600123863,,,,1,1250.7282882560733,,,,0.7231441903650022,,,,-0.27455577364816036,,,,126614,-2319.343970050744,,,,,,,,,,,
338,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip70975,,,,,,,,,,,,
339,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip71253,,,,,,,,,,,,
340,-1.1582696781199568e-07,-0.0022881331700251055,,,,,,14.775891024525542,2.6232020959541402,,,14.4469652784328,16.631183792303215,,76.22266600003043,63.50656698061865,,,2,912.3582913986115,453.7447557782457,,,0.3746461168748183,0.2414855523186819,,,-0.2036825609686295,0.4748065300192398,,,128311,-2677.612626318454,2455212.6171889687,,,,,,,,,,
341,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,129010,,,,,,,,,,,,
342,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip71898,,,,,,,,,,,,
343,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,129814,,,,,,,,,,,,
344,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,130307,,,,,,,,,,,,
345,-1.7899140022901615e-07,-0.0008175921686884965,,,,,,-17.818777521345332,-21.49829828883613,,,4.6352890383531,7.291801594700524,,112.1689212947014,,,,1,10.708982655585421,,,,-0.1278861876779941,,,,0.043729411470795045,,,,130322,72.84792419295553,,,,,,,,,,,
346,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,130871,,,,,,,,,,,,
347,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,130992,,,,,,,,,,,,
348,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,131117,,,,,,,,,,,,
349,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,131509,,,,,,,,,,,,
350,0.0,0.0,,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,gl569a,,,,,,,,,,,,
351,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,132142,,,,,,,,,,,,
352,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,132505,,,,,,,,,,,,
353,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,134440,,,,,,,,,,,,
354,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,134439,,,,,,,,,,,,
355,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,135101a,,,,,,,,,,,,
356,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,s101438b,,,,,,,,,,,,
357,-6.9607196228511144e-09,-0.0006975996534880583,,,,,,-2.4328221487021278,-1.9238916086043325,,,2.1180762731275604,3.2580447524293463,,50.26165259420749,9.595846744400847,,,2,258.22263970913656,5918.376006001159,,,0.4705947132416783,-0.04919441843831199,,,-0.07998861901788994,-0.4604478784321049,,,134987,-410.5416623997096,2454987.1379724527,,,,,,,,,,
358,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip74995,,,,,,,,,,,,
359,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,136442,,,,,,,,,,,,
360,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,136713,,,,,,,,,,,,
361,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,136834,,,,,,,,,,,,
362,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,136925,,,,,,,,,,,,
363,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,137778,,,,,,,,,,,,
364,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,138549,,,,,,,,,,,,
365,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,138776,,,,,,,,,,,,
366,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,139477,,,,,,,,,,,,
367,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,139323,,,,,,,,,,,,
368,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,139457,,,,,,,,,,,,
369,0.00044514063651974046,-1.0373950321094574,,,,,,-3943.1761184889356,-4044.5575506510268,,,15.052443369690888,31.006848907699464,,4570.1696075934,,,,1,14170.371779358245,,,,0.09825542882526811,,,,-0.028378222349840575,,,,142229,-6411.038332887106,,,,,,,,,,,
370,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,143291,,,,,,,,,,,,
371,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,144579,,,,,,,,,,,,
372,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,144585,,,,,,,,,,,,
373,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,144988,,,,,,,,,,,,
374,-1.5556254148767912e-06,-0.010454048074789455,,,,,78.40025848701731,25.903522390626236,28.374880780093424,,3.3953667644642955,2.1170855867134657,3.035234253450268,,90.34636738902311,14.523389146076065,,,2,1766.60596223424,6952.577312803329,,,0.5531052678230534,-0.017864020920944326,,,0.23959382675717214,0.35133919501511646,,,145675,-512.5578663133565,2453569.4935758365,,,,,,,,,,
375,-2.3546510904461267e-06,-0.057745365597872404,,,,,,92.79780437090666,91.86784032740064,,,7.760595060025447,7.149776434507486,,20.26246116416937,,,,1,2740.5473240308884,,,,0.09009531701173969,,,,-0.2068126860046611,,,,145934,370.65428909447337,,,,,,,,,,,
376,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,145958b,,,,,,,,,,,,
377,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,145958a,,,,,,,,,,,,
378,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,145809,,,,,,,,,,,,
379,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,146362b,,,,,,,,,,,,
380,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,147231,,,,,,,,,,,,
381,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,146233,,,,,,,,,,,,
382,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,147379a,,,,,,,,,,,,
383,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,147379b,,,,,,,,,,,,
384,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,146775,,,,,,,,,,,,
385,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip80295,,,,,,,,,,,,
386,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,gl625,,,,,,,,,,,,
387,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip80824,,,,,,,,,,,,
388,0.0,0.0,,,,,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,149661,,,,,,,,,,,,
389,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,149724,,,,,,,,,,,,
390,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,150433,,,,,,,,,,,,
391,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,150437,,,,,,,,,,,,
392,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,151541,,,,,,,,,,,,
393,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,150698,,,,,,,,,,,,
394,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,151288,,,,,,,,,,,,
395,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,151877,,,,,,,,,,,,
396,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,151995,,,,,,,,,,,,
397,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,152792,,,,,,,,,,,,
398,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,153525,,,,,,,,,,,,
399,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,153557,,,,,,,,,,,,
400,2.244944455504337e-07,0.0019139500565299521,,,,,,-0.8587995173621681,2.40044218032718,,,4.065147021235673,3.8289875804610323,,12.610812014133945,,,,1,600.5012621166582,,,,0.5386515131882549,,,,-0.141337623341626,,,,hip83043,-60.64150208667432,,,,,,,,,,,
401,2.0173130569960987e-07,-0.003044036923268983,,,,,,0.17943328898368371,-12.279468674259842,,,2.598261623270951e-05,9.97401094558614,,13.962003248568385,,,,1,18.798032847547823,,,,0.4883893875985814,,,,-0.005726589128068593,,,,153458,13.733945317626775,,,,,,,,,,,
402,9.945725747167406e-08,-0.0002838930392002501,,,,,,0.5531864333124893,-1.6878993223750463,,,2.9035181577765363,2.9142324295693847,,17.357010978547557,,,,1,3233.1394684765614,,,,0.1418464802083833,,,,-0.01623648673746137,,,,154345,-4178.05877269227,,,,,,,,,,,
403,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,154088,,,,,,,,,,,,
404,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,154363,,,,,,,,,,,,
405,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip84099,,,,,,,,,,,,
406,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,156026,,,,,,,,,,,,
407,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,156985,,,,,,,,,,,,
408,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,156365,,,,,,,,,,,,
409,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,gl667c,,,,,,,,,,,,
410,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip84790,,,,,,,,,,,,
411,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,156826,,,,,,,,,,,,
412,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,157172,,,,,,,,,,,,
413,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,157347,,,,,,,,,,,,
414,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,157338,,,,,,,,,,,,
415,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,157881,,,,,,,,,,,,
416,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,s122446,,,,,,,,,,,,
417,0.0,0.0,,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,159063,,,,,,,,,,,,
418,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,159222,,,,,,,,,,,,
419,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,gl687,,,,,,,,,,,,
420,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,gl686,,,,,,,,,,,,
421,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,160693,,,,,,,,,,,,
422,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,gl694,,,,,,,,,,,,
423,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip86961,,,,,,,,,,,,
424,2.9758869882182935e-06,0.0032149875823500682,0.30926594784408473,0.08782195110536242,0.04498677970362162,0.023148156436836844,,-12.95509342696271,4.1243298720456485,,,0.002568437498193288,0.0061888402611533656,,30.630668532102028,15.535596636758447,2.449292968908578,0.2682381407277443,4,18.451694660857783,27.298010367566715,23.629174904119765,11.077074560761872,0.5529070913329435,-0.02655079933395747,0.044611399829220105,0.11709311791594865,-0.059663189638409934,0.295155901448862,0.20735622177523172,0.09714606617644685,hip87062,14.263957680948652,2455196.2222103947,2455201.3004352427,2455199.8102067104,11.157269109020888,2455196.547855441,2455200.5723779765,2455198.324022636,-0.10749223331165557,1.6605100311554772,1.358882750470854,0.6925593547896466
425,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,161848,,,,,,,,,,,,
426,0.0,0.0,,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,163153,,,,,,,,,,,,
427,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,163489,,,,,,,,,,,,
428,0.0,0.0,,,,,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,gl699,,,,,,,,,,,,
429,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,164595,,,,,,,,,,,,
430,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,164507,,,,,,,,,,,,
431,-8.812331101276637e-08,-5.925436800437605e-05,,,,,1.8417577999631982,1.6384399816344202,5.045630319644913,,249.48747310962645,2.931183184339684,2.6157733509192242,,7.349173545744924,2.424505851366039,,,2,1209.7508275920636,75.75733793209419,,,-0.3052035827127659,0.19809826662898217,,,0.03309718033323184,0.16869073260109946,,,164922,-209.59907110966307,2455215.576785496,,,,,,,,,,
432,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,165222,,,,,,,,,,,,
433,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip89215,,,,,,,,,,,,
434,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,167215,,,,,,,,,,,,
435,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,167216,,,,,,,,,,,,
436,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,167389,,,,,,,,,,,,
437,-2.6882011163264107e-06,0.0034569804752989644,,,,,,-150.1401000081738,-121.39258247537477,,,41.16129157924454,6.6333154914974335,,618.7604761164586,,,,1,4343.328203454574,,,,-0.4087283284635429,,,,-0.3914095554614422,,,,167665,-2689.3235302625685,,,,,,,,,,,
438,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,lhs462,,,,,,,,,,,,
439,-3.0172880787836795e-08,-0.00810557140195395,,,,,4.14965068526381,45.560021444044104,47.14618725735289,,2.5101609457481104,3.296650373838044,3.892272822228874,,476.5239053105268,297.5721142668426,8.47590389052861,,3,58.112290406752585,1749.9654277458474,74.73287732040309,,-0.7234072594643423,0.18977338664273696,-0.004097895238145354,,0.08620925489292058,0.4177461229934428,-0.9946134065635222,,168443,261.13662147081584,2457351.091493728,2455120.161642551,,,,,,,,,
440,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,168746,,,,,,,,,,,,
441,7.218091139820763e-09,0.00043214815345627556,,,,,,7.941295127072645,6.885007273378674,,,4.636581859231675,7.798193813342427,,81.84547984322069,47.42107603686414,,,2,225.42321874988536,1818.798827223746,,,-0.46590838571808985,0.39181501772156263,,,0.2626721908438766,-0.2718749826147026,,,169830,-20.014747406353802,2455167.583928533,,,,,,,,,,
442,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,170174,,,,,,,,,,,,
443,-5.037963772868486e-07,0.00018858463599786166,,,,,,-2.228551004645677,-2.6531611640838815,,,4.014630005183546,3.8746652176030003,,10.55189811560862,,,,1,1094.8600558656365,,,,-0.011550392334882392,,,,0.3347640213340918,,,,170469,1583.8680761263813,,,,,,,,,,,
444,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,170493,,,,,,,,,,,,
445,0.0,0.0,,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,0,,,,,,,,,,,,,170657,,,,,,,,,,,,
446,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,g205-028,,,,,,,,,,,,
447,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,171067,,,,,,,,,,,,
448,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,gl4063,,,,,,,,,,,,
449,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,171665,,,,,,,,,,,,
450,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,171918,,,,,,,,,,,,
451,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,172310,,,,,,,,,,,,
452,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,172051,,,,,,,,,,,,
453,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip91699,,,,,,,,,,,,
454,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,172513,,,,,,,,,,,,
455,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,173739,,,,,,,,,,,,
456,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,173740,,,,,,,,,,,,
457,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,173701,,,,,,,,,,,,
458,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,173818,,,,,,,,,,,,
459,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,hip92403,,,,,,,,,,,,
460,-3.2473653315340275e-07,0.001142976866108182,,,,,,1.9905386703010006,5.3329817755992135,,,4.220760874604273,8.3941130868458,,13.99428316796599,,,,1,298.5319757989645,,,,-0.34258559861927557,,,,-0.13426534241486854,,,,175541,-516.2043848321082,,,,,,,,,,,
461,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,176377,,,,,,,,,,,,
462,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,230409,,,,,,,,,,,,
463,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,176982,,,,,,,,,,,,
464,6.205728408055773e-08,-0.00014504765342346357,,,,,,0.7163890433575895,3.9771740983351735,,,4.684566535548526,4.048620570403999,,31.436836359190515,5.348702199711492,,,2,407.521932059158,111.04848386410539,,,-0.20647233919112234,-0.4473815498482132,,,0.03969247200534962,0.4536859546502776,,,177830,136.0382139592048,2455174.6220515408,,,,,,,,,,
465,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,gl745a,,,,,,,,,,,,
466,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,gl745b,,,,,,,,,,,,
467,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,g207-019,,,,,,,,,,,,
468,-2.779150291734561e-07,-0.0007896870571560617,,,,,,58.8557977746182,57.45232517568604,,,2.786326766945788,3.497863224265871,,342.89017847343956,14.184786712684007,,,2,71.48419896724381,45.4924454320913,,,-0.3245614364791455,0.9582524571568486,,,0.08001128256167607,0.09920628049558493,,,178911b,242.84678711633725,2455200.0337751047,,,,,,,,,,
469,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,179957,,,,,,,,,,,,
470,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,179958,,,,,,,,,,,,
471,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,230999,,,,,,,,,,,,
472,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,179949,,,,,,,,,,,,
473,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,180684,,,,,,,,,,,,
474,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,180617,,,,,,,,,,,,
475,0.0,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,2.0,,,,,,0,,,,,,,,,,,,,182572,,,,,,,,,,,,
476,7.604683609462695e-07,-0.0070843692159024505,,,,,1.2360053113405267,0.9902261238658858,3.7678087744863524,,3.0829817571907236,3.8016866267059197,3.093736673129721,,15.846663296995441,88.1937420557442,70.74004796087726,,3,621.7506991472411,5119.611080485879,625.871947949608,,-0.40648175475040405,0.14301830143807434,-0.366887245069097,,-0.5071013304816806,-0.1944504051859489,-0.4879636355466241,,183263,-232.5625755492641,2446954.0159460795,2454422.769227702,,,,,,,,,
477,0.0,0.0,,,,,,0.0,0.0,,,2.0,2.0,,,,,,0,,,,,,,,,,,,,183650,,,,,,,,,,,,
