,hostname,status,mass,mass_med,mass_minus,mass_plus,axis,axis_med,axis_minus,axis_plus,per,per_med,per_minus,per_plus,k,k_med,k_minus,k_plus,e,e_med,e_minus,e_plus
29,115617,K,0.04978312765658239,0.048999088119057774,0.04534640459906386,0.05271576545970578,0.21491658448649265,0.2149202866599101,0.21182230110819544,0.21792354506403336,38.08960125830535,38.092179078629286,38.08255736604147,38.10157471032022,3.202672060848081,3.158673913870625,2.939333613181588,3.3768360791322967,0.06585293324344323,0.05452591015672903,0.01647444711760511,0.11274208112558515
30,115617,K,0.01798836551113407,0.017222411443111492,0.015466399523549541,0.019052402487889947,0.04953520380868538,0.04953385800759079,0.04882060375571283,0.050226497267214856,4.214756242164343,4.214762802501955,4.214602059530827,4.214925505185419,2.4613807748455483,2.3580210393799272,2.1193265692038863,2.615322533088836,0.21238309975016206,0.1913178681876153,0.0881162675058261,0.2907518040531526
31,115617,K,0.03364828783768425,0.03201087378651521,0.027397611001561944,0.036745239097352105,0.3851858505140727,0.3853001247986007,0.37973519963739066,0.3907101764992713,91.39175541814558,91.43259263418322,91.3144044648224,91.55727164852341,1.6270199081861714,1.5687264088132384,1.3465682732622757,1.7987123281581383,0.12899262547569254,0.13549186060375348,0.040383273879759735,0.2802827416940402
32,116321,S,50.662192348452166,130.5501485865003,74.56984481534721,226.26722167253533,7.726526611759193,16.282146490106125,8.735236038518758,33.47913731641709,6550.797692018319,20057.41301488258,7879.896861628351,59098.77824053965,435.27911186804846,844.4649842030195,566.2436635257458,1810.602397812739,0.10780132481255053,0.6416579183082917,0.3082831857452419,0.8254048755993655
33,117176,K,7.036392404174702,7.037310702116507,6.597939468672321,7.463600314120978,0.4699188033050754,0.4699026299526168,0.4550154979249375,0.4839347054477724,116.69344667025652,116.69344951034714,116.69249869647751,116.69440555276206,315.64037947146204,315.76348368069694,315.23404817070207,316.28717138181617,0.3988436281060455,0.39928388650030455,0.3980944555437512,0.4004726956650301
34,117207,K,1.9021564331958056,1.8994668178055159,1.8118679818335617,1.9881246907298773,3.773840807166192,3.7734694119913352,3.698398064438559,3.846368826606644,2614.48212776595,2614.4857731558604,2599.997817160276,2628.7742839201983,27.470028218995648,27.43509914465446,26.74586902863561,28.14180039755361,0.14437917384131296,0.14019631365079666,0.11351177204015525,0.1663990916545529
35,120136,K,4.2601649448602465,4.258039636942852,4.1375692219932265,4.377547196578028,0.0486950142197194,0.048694928253886584,0.048023633813232235,0.049348448567720415,3.3124537496738964,3.3124539294323725,3.3124491531090365,3.3124587084467723,463.3032917353883,463.0819375891986,459.7236763656542,466.51706298373153,0.0132533810340492,0.013396486658615822,0.005585752721077945,0.021595195660283745
36,120136,S,138.2608972234077,124.05581515211195,76.97175509336034,221.4217048301949,22.329764666096587,18.22994793592018,14.316499891901596,35.392300470242965,32527.395981484267,23997.48294271332,16712.226455979842,64899.072941015525,1495.8167084767347,1460.9145651457418,753.8528098281276,2587.178152176915,0.8829977587953315,0.8834549834934863,0.7695101486399722,0.9559083053044086
37,122064,A,0.1036557849273734,0.09988030621172274,0.08006638628932125,0.1228803842396407,3.887790661986779,3.96935738708673,3.7406223344484335,4.263151301027039,3107.961719846497,3203.382885754292,2936.8052180024,3549.475740240949,1.7773598427280564,1.767471082596055,1.3652140715659198,2.736655300525433,0.3586122471965758,0.40818557565887176,0.17477310226105958,0.7749895744434093
38,12661,K,2.3851399501762733,2.385802583775325,2.2639147700670983,2.50473354763832,0.8428582152849179,0.8429247476356289,0.8211754195649879,0.8635474037067823,262.36369258159493,262.36150946534906,262.3436898599454,262.3791547486313,73.48169308882196,73.52653452251813,73.15002085830417,73.88643150176293,0.3594987606811448,0.3603699972813389,0.3559426820035362,0.36494927299882735
39,12661,K,1.951275636261048,1.9505063074988005,1.8486002089327767,2.0500372034457306,2.9262332260192725,2.9262206298876583,2.8506796243938464,2.99778609728944,1697.209109718179,1697.0159042453624,1694.7571438648306,1699.2455972535085,30.117699950463198,30.11043490161877,29.745827511200556,30.46679840695363,0.027618910772300442,0.02474441660082316,0.0125728913555452,0.03662845164300532
40,126614,K,0.3835768160338196,0.3880254312296122,0.3432294242403941,0.4368436304603267,2.4006336958026204,2.4046976895113605,2.3344141872084383,2.4712436444126804,1256.53055494611,1259.8954081574616,1252.368852565582,1267.4601783003136,7.486656632525313,7.851127844341158,7.0198795684324535,8.799364708502097,0.493805670478321,0.5365530337758868,0.4643244792713402,0.6082035715605041
41,126614,A,0.587784069680102,1.1537828832045272,0.7337863301701211,2.6636857046958657,7.169811522284207,13.312445786010025,7.706230982708052,31.022032903401517,6485.535130095112,16420.010475677525,7217.4580067944535,58479.102983997596,5.903555653280171,10.977182315073373,7.966465397906378,19.421153984909534,0.20949358427377165,0.59317929342967,0.2593666536260936,0.8196415645048718
42,128311,K,3.2821962777889246,3.2510812703835428,3.126141446596669,3.379486703009308,1.7448343749019375,1.7448716731757017,1.7222152894309657,1.7670309293639619,917.4315006453467,917.5943465650487,915.6388886444059,919.5551257492813,78.64781730665443,77.80185144447591,75.2319580272154,80.47586427062066,0.20407220226247155,0.1946280773537381,0.13911685393292444,0.2400408450780085
43,128311,K,2.052006994722277,1.993447458487029,1.8414223393236169,2.1473487847138406,1.0906794166980571,1.090401811987729,1.076220048651804,1.104188744241741,453.4067806417236,453.2962414686077,452.5939689818952,453.9909340712599,63.47914409445547,61.860278505511246,57.704484795050256,65.92771570394609,0.2830850024021928,0.2861334554049643,0.2458865380942465,0.326608088727301
44,130322,K,1.147623816245895,1.1464313826595731,1.1062594592030972,1.1868753742352705,0.092810075546436,0.09281125921779486,0.0915257932910896,0.09406396802741013,10.708673924642746,10.708671257659255,10.708502067645858,10.708837272786862,111.06750872218956,111.01899675258305,108.58861651956082,113.41545546883543,0.010074213208397421,0.014626191018264678,0.004357007535836643,0.03060959553648013
45,1326,,0.023393588449370787,0.02323241204928705,0.02133575103570785,0.02514376982648485,0.08390011194655711,0.08389992342488402,0.0829424982589961,0.08483615837311828,11.442918887312706,11.442896258761929,11.441577415079093,11.444204341960075,2.960291730230783,2.956152850354065,2.722944203886435,3.1887464974950266,0.00522624995814951,0.06887595451671916,0.020620114191904675,0.14024546843210592
46,134987,K,1.6816762654374988,1.6803643275753093,1.5923056281050323,1.7658059294580108,0.8312728014009995,0.8313608132114858,0.8095938004336707,0.8518379608700622,258.2466502187408,258.2480960207652,258.205671289731,258.29117005911985,50.24060926306492,50.20998320269974,49.75163992958708,50.651842859990225,0.2275474592165037,0.2277732610988453,0.2196519391456349,0.23560784082207084
47,134987,K,0.9536094283432728,0.9515996284798568,0.8754602765549324,1.0324595412853903,6.722455390059463,6.756414605108706,6.542676915488317,6.9721308649872675,5938.9713999405,5980.288257226702,5823.006122239878,6161.814672465074,9.878370699015061,9.837672406409963,9.217903847111073,10.473223475350387,0.1572840715165694,0.14094094610231514,0.0845422801470115,0.19456852556535786
48,136713,A,0.2754638994180059,0.27786072726172856,0.2326674338784288,0.3248076686182009,3.6122895777608215,3.6337075643555528,3.510281055762736,3.7694943738747835,2702.179910191616,2724.925096203253,2600.201513737895,2871.2305995917436,5.784424281542702,4.981973346173413,4.109204887332154,6.133075956503327,0.6408472142828334,0.3822360766347528,0.15597286966100146,0.6355704485322103
49,136925,C,0.9457993269002476,1.0058896075577857,0.8234075290702754,1.6568742235186888,4.980119766331579,5.307152881703535,5.013891232120106,5.595018095744718,4363.6477155835355,4803.87060630257,4419.4523545847915,5183.052633231984,18.456354663558745,14.974556797401217,11.42819900088567,35.17601911206213,0.7123265635146455,0.38905980997609785,0.0932758021655058,0.7684422504424948
50,13931,K,1.929908888720853,1.9203650957553764,1.8260118662729907,2.015329306536579,5.316782493457809,5.318679558286615,5.198691920073536,5.4369328785084186,4419.945159896663,4422.270757138011,4368.75716759932,4479.765658293993,23.49995632788377,23.388695882276856,22.76958188876553,24.019237424870447,0.029663669782668437,0.0236580709748289,0.007070361328225091,0.04894115068175756
51,139323,A,0.2866480387804789,0.2544085989735972,0.20189873874261974,0.3100366298638145,4.249047244143136,4.265945481112369,4.160025471661393,4.3877445714668974,3343.9806775485586,3362.210564019846,3257.424560025642,3491.1499883610218,4.7461896998286335,4.130356332168142,3.1372417050608976,5.300186308264942,0.4916867963139946,0.4542744442763685,0.3153329409728933,0.5749549340412565
52,141004,C,0.04440592596879355,0.043572630662131726,0.03874125713994751,0.04847025424260672,0.123547846292517,0.12355789104480636,0.12079673387211752,0.1261866511010305,15.508198205756244,15.5079410483832,15.50610374417597,15.509656902086947,3.575406210527581,3.527287814775063,3.1534216801301764,3.8962138902940526,0.1875233675791351,0.1708332364830915,0.06611595907462915,0.27978578677129223
53,141399,K,1.3724267711021567,1.370679213231289,1.2969609633818735,1.4423593589325596,0.7041012179612293,0.7040597654709367,0.6850414995613441,0.7220113050489049,201.78937780085047,201.78238180634497,201.71594973828167,201.84768585042562,43.532197921458256,43.47885063898313,43.14080560970089,43.82939829631167,0.04666141254461506,0.04570056895028167,0.03787653408340126,0.05351550424829832
54,141399,K,1.2533534152771315,1.2589124798226248,1.1852664947499696,1.3309258334313891,2.139954372360767,2.1419115811061884,2.0837182988443126,2.1968391195109955,1069.1839436202595,1070.8333030423673,1065.7922339168842,1075.6969979554847,22.794741605272627,22.94309904694035,22.36797093262887,23.421803083535856,0.03701546058305587,0.035906738015613435,0.021423377938450668,0.05029531202887333
55,141399,K,0.4691559086344639,0.4682887598235845,0.44205126415252416,0.49428497607649496,0.4241778032585747,0.4241676341431313,0.4127097445908564,0.43497496968361016,94.35557506203823,94.35619412788765,94.32216050400152,94.38974193538012,19.18931004622069,19.165190013143032,18.801955730302986,19.51864203614431,0.06252172381676525,0.059787891937516074,0.0432789550501836,0.07656629200413731
56,141399,K,0.6583730438881858,0.6725623369336955,0.6190935416532458,0.7279110577810393,4.4095222476503135,4.444473008868954,4.287869365666294,4.601720269562586,3162.5177014873652,3203.2813698074183,3090.241106681195,3318.6653908681874,8.36405418259584,8.532275255978561,8.082944186654817,8.997550991479534,0.08227515899629388,0.06607993685500667,0.01997448071493969,0.14478724350107552
57,142229,S,234.820838669601,707.5068397632596,339.4243745148604,1314.5221950249088,13.628901230441745,24.46909969056303,16.09354120294955,37.09515345731893,17880.034895445515,43038.63578371847,22962.86809140645,80296.30021522219,1768.4731560527246,3636.512863439256,2274.056394848127,5356.987033477536,0.483839142186905,0.6370921730788064,0.5222940650881195,0.7364103890037201
