,index,name,type,teff,teff_err,fe,fe_err,iso_mass,iso_mass_err1,iso_mass_err2,iso_radius,iso_radius_err1,iso_radius_err2,iso_logage,iso_logage_err1,iso_logage_err2,iso_teff,iso_teff_err1,iso_teff_err2,iso_logg,iso_logg_err1,iso_logg_err2,iso_fe,iso_fe_err1,iso_fe_err2
213,213,12051,synth,5470.21637143,100.0,0.25117068784200003,0.06,0.9729111019560001,0.0454763146138,-0.040611899660699995,1.03294195762,0.116667400735,-0.08309051071830001,9.92828900278,0.137530450165,-0.29610397971700003,5473.3506348,94.0323134803,-90.024141319,4.38711359089,0.0786614623126,-0.0875702827857,0.23038672901,0.060436951628599994,-0.0615200607467
214,214,9407,synth,5609.460047899999,100.0,0.045249828051300005,0.06,0.934788726453,0.0453232457874,-0.037890305217699996,1.07277340856,0.140393455131,-0.105136096289,9.99426392216,0.0949609512688,-0.18534056852400002,5622.64253292,89.5960300485,-84.2349482679,4.33619333383,0.09003185039860001,-0.09765157036180001,0.0278983016976,0.06077963373369999,-0.0613234685503
215,215,9407,synth,5609.460047899999,100.0,0.045249828051300005,0.06,0.934788726453,0.0453232457874,-0.037890305217699996,1.07277340856,0.140393455131,-0.105136096289,9.99426392216,0.0949609512688,-0.18534056852400002,5622.64253292,89.5960300485,-84.2349482679,4.33619333383,0.09003185039860001,-0.09765157036180001,0.0278983016976,0.06077963373369999,-0.0613234685503
216,216,9407,synth,5609.460047899999,100.0,0.045249828051300005,0.06,0.934788726453,0.0453232457874,-0.037890305217699996,1.07277340856,0.140393455131,-0.105136096289,9.99426392216,0.0949609512688,-0.18534056852400002,5622.64253292,89.5960300485,-84.2349482679,4.33619333383,0.09003185039860001,-0.09765157036180001,0.0278983016976,0.06077963373369999,-0.0613234685503
217,217,9407,synth,5609.460047899999,100.0,0.045249828051300005,0.06,0.934788726453,0.0453232457874,-0.037890305217699996,1.07277340856,0.140393455131,-0.105136096289,9.99426392216,0.0949609512688,-0.18534056852400002,5622.64253292,89.5960300485,-84.2349482679,4.33619333383,0.09003185039860001,-0.09765157036180001,0.0278983016976,0.06077963373369999,-0.0613234685503
218,218,9407,synth,5609.460047899999,100.0,0.045249828051300005,0.06,0.934788726453,0.0453232457874,-0.037890305217699996,1.07277340856,0.140393455131,-0.105136096289,9.99426392216,0.0949609512688,-0.18534056852400002,5622.64253292,89.5960300485,-84.2349482679,4.33619333383,0.09003185039860001,-0.09765157036180001,0.0278983016976,0.06077963373369999,-0.0613234685503
219,219,7924,synth,5140.70008227,100.0,-0.113970027786,0.06,0.790688974985,0.031728429967900006,-0.031748348742,0.763559694155,0.0337814344496,-0.029461009450400002,9.79663660571,0.24878708876999997,-0.476846076906,5126.86021399,102.677896268,-96.6831739892,4.56943032209,0.0308264284766,-0.0377577387062,-0.140737959309,0.0623563782991,-0.05951982964380001
220,220,7924,synth,5140.70008227,100.0,-0.113970027786,0.06,0.790688974985,0.031728429967900006,-0.031748348742,0.763559694155,0.0337814344496,-0.029461009450400002,9.79663660571,0.24878708876999997,-0.476846076906,5126.86021399,102.677896268,-96.6831739892,4.56943032209,0.0308264284766,-0.0377577387062,-0.140737959309,0.0623563782991,-0.05951982964380001
221,221,7924,synth,5140.70008227,100.0,-0.113970027786,0.06,0.790688974985,0.031728429967900006,-0.031748348742,0.763559694155,0.0337814344496,-0.029461009450400002,9.79663660571,0.24878708876999997,-0.476846076906,5126.86021399,102.677896268,-96.6831739892,4.56943032209,0.0308264284766,-0.0377577387062,-0.140737959309,0.0623563782991,-0.05951982964380001
222,222,7924,synth,5140.70008227,100.0,-0.113970027786,0.06,0.790688974985,0.031728429967900006,-0.031748348742,0.763559694155,0.0337814344496,-0.029461009450400002,9.79663660571,0.24878708876999997,-0.476846076906,5126.86021399,102.677896268,-96.6831739892,4.56943032209,0.0308264284766,-0.0377577387062,-0.140737959309,0.0623563782991,-0.05951982964380001
223,223,7924,synth,5140.70008227,100.0,-0.113970027786,0.06,0.790688974985,0.031728429967900006,-0.031748348742,0.763559694155,0.0337814344496,-0.029461009450400002,9.79663660571,0.24878708876999997,-0.476846076906,5126.86021399,102.677896268,-96.6831739892,4.56943032209,0.0308264284766,-0.0377577387062,-0.140737959309,0.0623563782991,-0.05951982964380001
224,224,12846,synth,5652.75791301,100.0,-0.194716333789,0.06,0.865211754106,0.0405251142512,-0.0367457531274,0.8891103734100001,0.0752542389531,-0.055519656656800004,9.874522839079999,0.185369346903,-0.391834142122,5657.93611647,94.04330247959999,-97.72177741,4.471410689080001,0.0630575876198,-0.0747505398322,-0.21605732606400002,0.060021759562999995,-0.062108487981
225,225,12846,synth,5652.75791301,100.0,-0.194716333789,0.06,0.865211754106,0.0405251142512,-0.0367457531274,0.8891103734100001,0.0752542389531,-0.055519656656800004,9.874522839079999,0.185369346903,-0.391834142122,5657.93611647,94.04330247959999,-97.72177741,4.471410689080001,0.0630575876198,-0.0747505398322,-0.21605732606400002,0.060021759562999995,-0.062108487981
226,226,12846,synth,5652.75791301,100.0,-0.194716333789,0.06,0.865211754106,0.0405251142512,-0.0367457531274,0.8891103734100001,0.0752542389531,-0.055519656656800004,9.874522839079999,0.185369346903,-0.391834142122,5657.93611647,94.04330247959999,-97.72177741,4.471410689080001,0.0630575876198,-0.0747505398322,-0.21605732606400002,0.060021759562999995,-0.062108487981
227,227,12846,synth,5652.75791301,100.0,-0.194716333789,0.06,0.865211754106,0.0405251142512,-0.0367457531274,0.8891103734100001,0.0752542389531,-0.055519656656800004,9.874522839079999,0.185369346903,-0.391834142122,5657.93611647,94.04330247959999,-97.72177741,4.471410689080001,0.0630575876198,-0.0747505398322,-0.21605732606400002,0.060021759562999995,-0.062108487981
228,228,12846,synth,5652.75791301,100.0,-0.194716333789,0.06,0.865211754106,0.0405251142512,-0.0367457531274,0.8891103734100001,0.0752542389531,-0.055519656656800004,9.874522839079999,0.185369346903,-0.391834142122,5657.93611647,94.04330247959999,-97.72177741,4.471410689080001,0.0630575876198,-0.0747505398322,-0.21605732606400002,0.060021759562999995,-0.062108487981
229,229,18803,synth,5629.14165989,100.0,0.148496113551,0.06,0.9847685744600001,0.0489257205128,-0.0466726866189,1.0549578424,0.120835821664,-0.0882898307034,9.863612094839999,0.151937320476,-0.305937289857,5622.82052493,96.52483561700001,-93.58037693700001,4.37518855479,0.08120735716510001,-0.09014368866219999,0.125916276291,0.0615881591973,-0.0617067252283
230,230,18803,synth,5629.14165989,100.0,0.148496113551,0.06,0.9847685744600001,0.0489257205128,-0.0466726866189,1.0549578424,0.120835821664,-0.0882898307034,9.863612094839999,0.151937320476,-0.305937289857,5622.82052493,96.52483561700001,-93.58037693700001,4.37518855479,0.08120735716510001,-0.09014368866219999,0.125916276291,0.0615881591973,-0.0617067252283
231,231,18803,synth,5629.14165989,100.0,0.148496113551,0.06,0.9847685744600001,0.0489257205128,-0.0466726866189,1.0549578424,0.120835821664,-0.0882898307034,9.863612094839999,0.151937320476,-0.305937289857,5622.82052493,96.52483561700001,-93.58037693700001,4.37518855479,0.08120735716510001,-0.09014368866219999,0.125916276291,0.0615881591973,-0.0617067252283
232,232,18803,synth,5629.14165989,100.0,0.148496113551,0.06,0.9847685744600001,0.0489257205128,-0.0466726866189,1.0549578424,0.120835821664,-0.0882898307034,9.863612094839999,0.151937320476,-0.305937289857,5622.82052493,96.52483561700001,-93.58037693700001,4.37518855479,0.08120735716510001,-0.09014368866219999,0.125916276291,0.0615881591973,-0.0617067252283
233,233,18803,synth,5629.14165989,100.0,0.148496113551,0.06,0.9847685744600001,0.0489257205128,-0.0466726866189,1.0549578424,0.120835821664,-0.0882898307034,9.863612094839999,0.151937320476,-0.305937289857,5622.82052493,96.52483561700001,-93.58037693700001,4.37518855479,0.08120735716510001,-0.09014368866219999,0.125916276291,0.0615881591973,-0.0617067252283
234,234,24496,synth,5536.22777133,100.0,0.038756018568000004,0.06,0.9208869940109999,0.0411273391589,-0.0391490341854,0.9204100262809999,0.07381434070889999,-0.0535193947834,9.775449889279999,0.23470291336,-0.44084266144900003,5530.17801165,97.6606376319,-94.6302567715,4.47086783367,0.0530114404502,-0.07299731444619999,0.0160767586327,0.0622960220979,-0.06034109862269999
235,235,24496,synth,5536.22777133,100.0,0.038756018568000004,0.06,0.9208869940109999,0.0411273391589,-0.0391490341854,0.9204100262809999,0.07381434070889999,-0.0535193947834,9.775449889279999,0.23470291336,-0.44084266144900003,5530.17801165,97.6606376319,-94.6302567715,4.47086783367,0.0530114404502,-0.07299731444619999,0.0160767586327,0.0622960220979,-0.06034109862269999
236,236,24496,synth,5536.22777133,100.0,0.038756018568000004,0.06,0.9208869940109999,0.0411273391589,-0.0391490341854,0.9204100262809999,0.07381434070889999,-0.0535193947834,9.775449889279999,0.23470291336,-0.44084266144900003,5530.17801165,97.6606376319,-94.6302567715,4.47086783367,0.0530114404502,-0.07299731444619999,0.0160767586327,0.0622960220979,-0.06034109862269999
237,237,24496,synth,5536.22777133,100.0,0.038756018568000004,0.06,0.9208869940109999,0.0411273391589,-0.0391490341854,0.9204100262809999,0.07381434070889999,-0.0535193947834,9.775449889279999,0.23470291336,-0.44084266144900003,5530.17801165,97.6606376319,-94.6302567715,4.47086783367,0.0530114404502,-0.07299731444619999,0.0160767586327,0.0622960220979,-0.06034109862269999
238,238,24496,synth,5536.22777133,100.0,0.038756018568000004,0.06,0.9208869940109999,0.0411273391589,-0.0391490341854,0.9204100262809999,0.07381434070889999,-0.0535193947834,9.775449889279999,0.23470291336,-0.44084266144900003,5530.17801165,97.6606376319,-94.6302567715,4.47086783367,0.0530114404502,-0.07299731444619999,0.0160767586327,0.0622960220979,-0.06034109862269999
239,239,14412,synth,5313.19313038,100.0,-0.40577854963200005,0.06,0.754365291559,0.028877416828299998,-0.0301475625366,0.72410150485,0.0286634257253,-0.024556570520099998,9.74782663483,0.277794401186,-0.5105456660409999,5294.07880589,98.9940220878,-97.4444585175,4.59441830531,0.0289942524491,-0.0367639424474,-0.43316394957500004,0.062673579476,-0.0605720256995
240,240,14412,synth,5313.19313038,100.0,-0.40577854963200005,0.06,0.754365291559,0.028877416828299998,-0.0301475625366,0.72410150485,0.0286634257253,-0.024556570520099998,9.74782663483,0.277794401186,-0.5105456660409999,5294.07880589,98.9940220878,-97.4444585175,4.59441830531,0.0289942524491,-0.0367639424474,-0.43316394957500004,0.062673579476,-0.0605720256995
241,241,14412,synth,5313.19313038,100.0,-0.40577854963200005,0.06,0.754365291559,0.028877416828299998,-0.0301475625366,0.72410150485,0.0286634257253,-0.024556570520099998,9.74782663483,0.277794401186,-0.5105456660409999,5294.07880589,98.9940220878,-97.4444585175,4.59441830531,0.0289942524491,-0.0367639424474,-0.43316394957500004,0.062673579476,-0.0605720256995
242,242,14412,synth,5313.19313038,100.0,-0.40577854963200005,0.06,0.754365291559,0.028877416828299998,-0.0301475625366,0.72410150485,0.0286634257253,-0.024556570520099998,9.74782663483,0.277794401186,-0.5105456660409999,5294.07880589,98.9940220878,-97.4444585175,4.59441830531,0.0289942524491,-0.0367639424474,-0.43316394957500004,0.062673579476,-0.0605720256995
243,243,14412,synth,5313.19313038,100.0,-0.40577854963200005,0.06,0.754365291559,0.028877416828299998,-0.0301475625366,0.72410150485,0.0286634257253,-0.024556570520099998,9.74782663483,0.277794401186,-0.5105456660409999,5294.07880589,98.9940220878,-97.4444585175,4.59441830531,0.0289942524491,-0.0367639424474,-0.43316394957500004,0.062673579476,-0.0605720256995
244,244,40397,synth,5475.02553855,100.0,-0.0559334129455,0.06,0.871578332239,0.0363985229581,-0.031021541268599996,0.952845975818,0.111837171111,-0.0747784623798,10.0484087083,0.0704438078637,-0.190186449854,5527.04046674,94.458336242,-100.443614651,4.40860374852,0.0702071750894,-0.08517684354810001,-0.0647437103078,0.0595320178644,-0.0621855545384
245,245,40397,synth,5475.02553855,100.0,-0.0559334129455,0.06,0.871578332239,0.0363985229581,-0.031021541268599996,0.952845975818,0.111837171111,-0.0747784623798,10.0484087083,0.0704438078637,-0.190186449854,5527.04046674,94.458336242,-100.443614651,4.40860374852,0.0702071750894,-0.08517684354810001,-0.0647437103078,0.0595320178644,-0.0621855545384
246,246,40397,synth,5475.02553855,100.0,-0.0559334129455,0.06,0.871578332239,0.0363985229581,-0.031021541268599996,0.952845975818,0.111837171111,-0.0747784623798,10.0484087083,0.0704438078637,-0.190186449854,5527.04046674,94.458336242,-100.443614651,4.40860374852,0.0702071750894,-0.08517684354810001,-0.0647437103078,0.0595320178644,-0.0621855545384
247,247,40397,synth,5475.02553855,100.0,-0.0559334129455,0.06,0.871578332239,0.0363985229581,-0.031021541268599996,0.952845975818,0.111837171111,-0.0747784623798,10.0484087083,0.0704438078637,-0.190186449854,5527.04046674,94.458336242,-100.443614651,4.40860374852,0.0702071750894,-0.08517684354810001,-0.0647437103078,0.0595320178644,-0.0621855545384
248,248,40397,synth,5475.02553855,100.0,-0.0559334129455,0.06,0.871578332239,0.0363985229581,-0.031021541268599996,0.952845975818,0.111837171111,-0.0747784623798,10.0484087083,0.0704438078637,-0.190186449854,5527.04046674,94.458336242,-100.443614651,4.40860374852,0.0702071750894,-0.08517684354810001,-0.0647437103078,0.0595320178644,-0.0621855545384
249,249,45184,synth,5819.03419253,100.0,0.0614539239925,0.06,1.01393089945,0.0513758261555,-0.04911736770830001,1.08871832442,0.12834857511199999,-0.0915765386893,9.75696621613,0.16204888148,-0.312383752241,5809.61808727,98.52038450170001,-100.402591104,4.35985871098,0.0804351015591,-0.0920702169352,0.0373999676125,0.05961294818559999,-0.0627732295732
250,250,45184,synth,5819.03419253,100.0,0.0614539239925,0.06,1.01393089945,0.0513758261555,-0.04911736770830001,1.08871832442,0.12834857511199999,-0.0915765386893,9.75696621613,0.16204888148,-0.312383752241,5809.61808727,98.52038450170001,-100.402591104,4.35985871098,0.0804351015591,-0.0920702169352,0.0373999676125,0.05961294818559999,-0.0627732295732
251,251,45184,synth,5819.03419253,100.0,0.0614539239925,0.06,1.01393089945,0.0513758261555,-0.04911736770830001,1.08871832442,0.12834857511199999,-0.0915765386893,9.75696621613,0.16204888148,-0.312383752241,5809.61808727,98.52038450170001,-100.402591104,4.35985871098,0.0804351015591,-0.0920702169352,0.0373999676125,0.05961294818559999,-0.0627732295732
252,252,45184,synth,5819.03419253,100.0,0.0614539239925,0.06,1.01393089945,0.0513758261555,-0.04911736770830001,1.08871832442,0.12834857511199999,-0.0915765386893,9.75696621613,0.16204888148,-0.312383752241,5809.61808727,98.52038450170001,-100.402591104,4.35985871098,0.0804351015591,-0.0920702169352,0.0373999676125,0.05961294818559999,-0.0627732295732
253,253,45184,synth,5819.03419253,100.0,0.0614539239925,0.06,1.01393089945,0.0513758261555,-0.04911736770830001,1.08871832442,0.12834857511199999,-0.0915765386893,9.75696621613,0.16204888148,-0.312383752241,5809.61808727,98.52038450170001,-100.402591104,4.35985871098,0.0804351015591,-0.0920702169352,0.0373999676125,0.05961294818559999,-0.0627732295732
254,254,42618,synth,5696.34385992,100.0,-0.07403843864189999,0.06,0.9152213712200001,0.0452589626424,-0.040042093243999995,0.975815370877,0.104504889277,-0.0750667969783,9.886916451260001,0.15850055892999998,-0.331035112801,5697.18425216,93.0138741191,-90.8850265499,4.41211718917,0.0762184714995,-0.0887093330053,-0.0949024949783,0.061550726396900006,-0.0591074085994
255,255,42618,synth,5696.34385992,100.0,-0.07403843864189999,0.06,0.9152213712200001,0.0452589626424,-0.040042093243999995,0.975815370877,0.104504889277,-0.0750667969783,9.886916451260001,0.15850055892999998,-0.331035112801,5697.18425216,93.0138741191,-90.8850265499,4.41211718917,0.0762184714995,-0.0887093330053,-0.0949024949783,0.061550726396900006,-0.0591074085994
256,256,42618,synth,5696.34385992,100.0,-0.07403843864189999,0.06,0.9152213712200001,0.0452589626424,-0.040042093243999995,0.975815370877,0.104504889277,-0.0750667969783,9.886916451260001,0.15850055892999998,-0.331035112801,5697.18425216,93.0138741191,-90.8850265499,4.41211718917,0.0762184714995,-0.0887093330053,-0.0949024949783,0.061550726396900006,-0.0591074085994
257,257,42618,synth,5696.34385992,100.0,-0.07403843864189999,0.06,0.9152213712200001,0.0452589626424,-0.040042093243999995,0.975815370877,0.104504889277,-0.0750667969783,9.886916451260001,0.15850055892999998,-0.331035112801,5697.18425216,93.0138741191,-90.8850265499,4.41211718917,0.0762184714995,-0.0887093330053,-0.0949024949783,0.061550726396900006,-0.0591074085994
258,258,42618,synth,5696.34385992,100.0,-0.07403843864189999,0.06,0.9152213712200001,0.0452589626424,-0.040042093243999995,0.975815370877,0.104504889277,-0.0750667969783,9.886916451260001,0.15850055892999998,-0.331035112801,5697.18425216,93.0138741191,-90.8850265499,4.41211718917,0.0762184714995,-0.0887093330053,-0.0949024949783,0.061550726396900006,-0.0591074085994
259,259,52265,synth,6071.16718265,100.0,0.21804260318500002,0.06,1.24482744823,0.09057625571789998,-0.0735233788137,1.46277370639,0.234067431173,-0.184459038681,9.512224513380001,0.111028089084,-0.119014047148,6051.10894581,100.055624855,-101.194077745,4.19014548425,0.10006728162299999,-0.10217213563,0.189424414685,0.0593454374419,-0.0629793522437
260,260,52711,synth,5807.84219779,100.0,-0.102402230321,0.06,0.9334065990070001,0.0478074945861,-0.043611140679199994,1.0835528270399999,0.135554067379,-0.106986430769,9.93507060428,0.11002254013900001,-0.19187897183699998,5805.82509364,97.3742640018,-91.7640388377,4.3263305135,0.0928584414422,-0.0950917230617,-0.12370950422,0.061365853042400005,-0.0615860663126
261,261,52711,synth,5807.84219779,100.0,-0.102402230321,0.06,0.9334065990070001,0.0478074945861,-0.043611140679199994,1.0835528270399999,0.135554067379,-0.106986430769,9.93507060428,0.11002254013900001,-0.19187897183699998,5805.82509364,97.3742640018,-91.7640388377,4.3263305135,0.0928584414422,-0.0950917230617,-0.12370950422,0.061365853042400005,-0.0615860663126
262,262,52711,synth,5807.84219779,100.0,-0.102402230321,0.06,0.9334065990070001,0.0478074945861,-0.043611140679199994,1.0835528270399999,0.135554067379,-0.106986430769,9.93507060428,0.11002254013900001,-0.19187897183699998,5805.82509364,97.3742640018,-91.7640388377,4.3263305135,0.0928584414422,-0.0950917230617,-0.12370950422,0.061365853042400005,-0.0615860663126
263,263,52711,synth,5807.84219779,100.0,-0.102402230321,0.06,0.9334065990070001,0.0478074945861,-0.043611140679199994,1.0835528270399999,0.135554067379,-0.106986430769,9.93507060428,0.11002254013900001,-0.19187897183699998,5805.82509364,97.3742640018,-91.7640388377,4.3263305135,0.0928584414422,-0.0950917230617,-0.12370950422,0.061365853042400005,-0.0615860663126
264,264,52711,synth,5807.84219779,100.0,-0.102402230321,0.06,0.9334065990070001,0.0478074945861,-0.043611140679199994,1.0835528270399999,0.135554067379,-0.106986430769,9.93507060428,0.11002254013900001,-0.19187897183699998,5805.82509364,97.3742640018,-91.7640388377,4.3263305135,0.0928584414422,-0.0950917230617,-0.12370950422,0.061365853042400005,-0.0615860663126
265,265,38230,synth,5140.61221012,100.0,-0.0133807510943,0.06,0.818011160329,0.0295072649377,-0.028346065313499997,0.823026733211,0.043811298768100006,-0.037962616214199996,10.0041724219,0.10488206474600001,-0.275802059672,5168.27153038,99.39991954540001,-101.97761836299999,4.5142316727,0.04224816988130001,-0.0387237368164,-0.026656621306699997,0.0611962753235,-0.06069195887730001
266,266,38230,synth,5140.61221012,100.0,-0.0133807510943,0.06,0.818011160329,0.0295072649377,-0.028346065313499997,0.823026733211,0.043811298768100006,-0.037962616214199996,10.0041724219,0.10488206474600001,-0.275802059672,5168.27153038,99.39991954540001,-101.97761836299999,4.5142316727,0.04224816988130001,-0.0387237368164,-0.026656621306699997,0.0611962753235,-0.06069195887730001
267,267,38230,synth,5140.61221012,100.0,-0.0133807510943,0.06,0.818011160329,0.0295072649377,-0.028346065313499997,0.823026733211,0.043811298768100006,-0.037962616214199996,10.0041724219,0.10488206474600001,-0.275802059672,5168.27153038,99.39991954540001,-101.97761836299999,4.5142316727,0.04224816988130001,-0.0387237368164,-0.026656621306699997,0.0611962753235,-0.06069195887730001
268,268,38230,synth,5140.61221012,100.0,-0.0133807510943,0.06,0.818011160329,0.0295072649377,-0.028346065313499997,0.823026733211,0.043811298768100006,-0.037962616214199996,10.0041724219,0.10488206474600001,-0.275802059672,5168.27153038,99.39991954540001,-101.97761836299999,4.5142316727,0.04224816988130001,-0.0387237368164,-0.026656621306699997,0.0611962753235,-0.06069195887730001
269,269,38230,synth,5140.61221012,100.0,-0.0133807510943,0.06,0.818011160329,0.0295072649377,-0.028346065313499997,0.823026733211,0.043811298768100006,-0.037962616214199996,10.0041724219,0.10488206474600001,-0.275802059672,5168.27153038,99.39991954540001,-101.97761836299999,4.5142316727,0.04224816988130001,-0.0387237368164,-0.026656621306699997,0.0611962753235,-0.06069195887730001
270,270,68017,synth,5479.17600302,100.0,-0.360606066601,0.06,0.7838165095029999,0.028873570714999998,-0.0256328864523,0.810279505608,0.05031527601645,-0.0415206901656,10.0098358734,0.10014834936515,-0.258634527931,5510.22256598,98.74351684835,-100.6586035605,4.507706706045,0.04975651447795,-0.0472620644797,-0.3746242206625,0.061981971932,-0.06198044313325
271,271,68017,synth,5479.17600302,100.0,-0.360606066601,0.06,0.7838165095029999,0.028873570714999998,-0.0256328864523,0.810279505608,0.05031527601645,-0.0415206901656,10.0098358734,0.10014834936515,-0.258634527931,5510.22256598,98.74351684835,-100.6586035605,4.507706706045,0.04975651447795,-0.0472620644797,-0.3746242206625,0.061981971932,-0.06198044313325
272,272,68017,synth,5479.17600302,100.0,-0.360606066601,0.06,0.7838165095029999,0.028873570714999998,-0.0256328864523,0.810279505608,0.05031527601645,-0.0415206901656,10.0098358734,0.10014834936515,-0.258634527931,5510.22256598,98.74351684835,-100.6586035605,4.507706706045,0.04975651447795,-0.0472620644797,-0.3746242206625,0.061981971932,-0.06198044313325
273,273,68017,synth,5479.17600302,100.0,-0.360606066601,0.06,0.7838165095029999,0.028873570714999998,-0.0256328864523,0.810279505608,0.05031527601645,-0.0415206901656,10.0098358734,0.10014834936515,-0.258634527931,5510.22256598,98.74351684835,-100.6586035605,4.507706706045,0.04975651447795,-0.0472620644797,-0.3746242206625,0.061981971932,-0.06198044313325
274,274,68017,synth,5479.17600302,100.0,-0.360606066601,0.06,0.7838165095029999,0.028873570714999998,-0.0256328864523,0.810279505608,0.05031527601645,-0.0415206901656,10.0098358734,0.10014834936515,-0.258634527931,5510.22256598,98.74351684835,-100.6586035605,4.507706706045,0.04975651447795,-0.0472620644797,-0.3746242206625,0.061981971932,-0.06198044313325
275,275,89269,synth,5584.65867987,100.0,-0.134743468764,0.06,0.8691298906655001,0.040262987610900004,-0.0357461949232,0.895835782362,0.0767513180834,-0.05693623682175,9.89721984543,0.1739481929915,-0.381703970976,5595.087634449999,95.2706260313,-97.28522764625001,4.466615188325,0.0639919290474,-0.07287911987949999,-0.15510108598650002,0.059478841111400005,-0.06179326493745
276,276,89269,synth,5584.65867987,100.0,-0.134743468764,0.06,0.8691298906655001,0.040262987610900004,-0.0357461949232,0.895835782362,0.0767513180834,-0.05693623682175,9.89721984543,0.1739481929915,-0.381703970976,5595.087634449999,95.2706260313,-97.28522764625001,4.466615188325,0.0639919290474,-0.07287911987949999,-0.15510108598650002,0.059478841111400005,-0.06179326493745
277,277,89269,synth,5584.65867987,100.0,-0.134743468764,0.06,0.8691298906655001,0.040262987610900004,-0.0357461949232,0.895835782362,0.0767513180834,-0.05693623682175,9.89721984543,0.1739481929915,-0.381703970976,5595.087634449999,95.2706260313,-97.28522764625001,4.466615188325,0.0639919290474,-0.07287911987949999,-0.15510108598650002,0.059478841111400005,-0.06179326493745
278,278,89269,synth,5584.65867987,100.0,-0.134743468764,0.06,0.8691298906655001,0.040262987610900004,-0.0357461949232,0.895835782362,0.0767513180834,-0.05693623682175,9.89721984543,0.1739481929915,-0.381703970976,5595.087634449999,95.2706260313,-97.28522764625001,4.466615188325,0.0639919290474,-0.07287911987949999,-0.15510108598650002,0.059478841111400005,-0.06179326493745
279,279,89269,synth,5584.65867987,100.0,-0.134743468764,0.06,0.8691298906655001,0.040262987610900004,-0.0357461949232,0.895835782362,0.0767513180834,-0.05693623682175,9.89721984543,0.1739481929915,-0.381703970976,5595.087634449999,95.2706260313,-97.28522764625001,4.466615188325,0.0639919290474,-0.07287911987949999,-0.15510108598650002,0.059478841111400005,-0.06179326493745
280,280,90156,synth,5571.89002925,100.0,-0.179627255849,0.06,0.8545808462710001,0.039119422355900005,-0.0362607378269,0.8586826206129999,0.0640414037806,-0.046778554282400006,9.83743749725,0.21327316951900002,-0.43523217635300004,5573.77596387,97.73816483040001,-96.15224763270001,4.49611582468,0.0546375946856,-0.0659978480975,-0.20215626989100002,0.060618325253999995,-0.0614413579549
281,281,90156,synth,5571.89002925,100.0,-0.179627255849,0.06,0.8545808462710001,0.039119422355900005,-0.0362607378269,0.8586826206129999,0.0640414037806,-0.046778554282400006,9.83743749725,0.21327316951900002,-0.43523217635300004,5573.77596387,97.73816483040001,-96.15224763270001,4.49611582468,0.0546375946856,-0.0659978480975,-0.20215626989100002,0.060618325253999995,-0.0614413579549
282,282,90156,synth,5571.89002925,100.0,-0.179627255849,0.06,0.8545808462710001,0.039119422355900005,-0.0362607378269,0.8586826206129999,0.0640414037806,-0.046778554282400006,9.83743749725,0.21327316951900002,-0.43523217635300004,5573.77596387,97.73816483040001,-96.15224763270001,4.49611582468,0.0546375946856,-0.0659978480975,-0.20215626989100002,0.060618325253999995,-0.0614413579549
283,283,189733,synth,5073.43488901,100.0,0.0793045416978,0.06,0.8331782000229999,0.0327861400369,-0.031429394368,0.798128860054,0.0340418851823,-0.0291945670652,9.7589619182,0.270716045367,-0.498053378111,5061.12521282,99.08854614719999,-98.16182152360001,4.55373992771,0.0302204256134,-0.0396064600664,0.05447004746780001,0.062400523219,-0.060795458197300006
284,284,221356,synth,6012.34564846,100.0,-0.208805719424,0.06,0.961196954322,0.045993060874699995,-0.0454993202899,1.00803091789,0.10274936664699999,-0.07279024278139999,9.68467757245,0.198913345441,-0.382622375757,5996.10018745,101.574351049,-94.37759408030001,4.40699975758,0.0675498486914,-0.08746995309429999,-0.233825124717,0.062475234472099996,-0.060162504542699995
285,285,225213,synth,4906.9154360249995,100.0,-0.7487074508125,0.06,0.6222502149635001,0.02106483999975,-0.019727583333049997,0.5937055776,0.017444422700600003,-0.01629451558375,9.842616435544999,0.22368489846700002,-0.46304318143150003,4903.862311215,102.85081569004998,-95.4701217238,4.683632937904999,0.0204360494591,-0.020832144863499998,-0.7698201695515,0.061548569188050004,-0.0616064268261
286,286,4747,synth,5345.09611433,100.0,-0.141995636875,0.06,0.825182914085,0.031666862129,-0.034811945702,0.787572202939,0.0385517499445,-0.030310394196799997,9.66112209032,0.31583506447,-0.535737601424,5318.30335155,103.438507218,-89.6787395499,4.56028442572,0.032105397387599995,-0.04503502406359999,-0.17314062302900002,0.0615705483705,-0.06201660073480001
287,287,4747,synth,5345.09611433,100.0,-0.141995636875,0.06,0.825182914085,0.031666862129,-0.034811945702,0.787572202939,0.0385517499445,-0.030310394196799997,9.66112209032,0.31583506447,-0.535737601424,5318.30335155,103.438507218,-89.6787395499,4.56028442572,0.032105397387599995,-0.04503502406359999,-0.17314062302900002,0.0615705483705,-0.06201660073480001
288,288,4747,synth,5345.09611433,100.0,-0.141995636875,0.06,0.825182914085,0.031666862129,-0.034811945702,0.787572202939,0.0385517499445,-0.030310394196799997,9.66112209032,0.31583506447,-0.535737601424,5318.30335155,103.438507218,-89.6787395499,4.56028442572,0.032105397387599995,-0.04503502406359999,-0.17314062302900002,0.0615705483705,-0.06201660073480001
