,id,name,obs,obstime,run,runnum,expnum,outdir,outdir_mtime,teff,teff_err,radius,radius_err,fe,fe_err,iso_mass,iso_mass_err1,iso_mass_err2,iso_radius,iso_radius_err1,iso_radius_err2,iso_logage,iso_logage_err1,iso_logage_err2,iso_teff,iso_teff_err1,iso_teff_err2,iso_logg,iso_logg_err1,iso_logg_err2,iso_fe,iso_fe_err1,iso_fe_err2
116,61994_rj06.1090,61994,rj06.1090,2005-02-26 10:21,j06,6.0,,/data/user/doppler/public_html/smemp/results/61994_rj06.1090,1558692106.69,5688.0,110.0,1.102,0.18,0.11,0.09,,,,,,,,,,,,,,,,,,
117,75732_rj06.1091,75732,rj06.1091,2005-02-26 10:24,j06,6.0,,/data/user/doppler/public_html/smemp/results/75732_rj06.1091,1558692106.71,5219.0,110.0,0.932,0.1,0.47,0.09,,,,,,,,,,,,,,,,,,
118,75732_rj06.1092,75732,rj06.1092,2005-02-26 10:25,j06,6.0,,/data/user/doppler/public_html/smemp/results/75732_rj06.1092,1558692106.74,5210.0,110.0,0.94,0.1,0.47,0.09,,,,,,,,,,,,,,,,,,
119,75732_rj06.1093,75732,rj06.1093,2005-02-26 10:26,j06,6.0,,/data/user/doppler/public_html/smemp/results/75732_rj06.1093,1558692106.76,5200.0,110.0,0.942,0.1,0.46,0.09,,,,,,,,,,,,,,,,,,
120,75732_rj06.1094,75732,rj06.1094,2005-02-26 10:28,j06,6.0,,/data/user/doppler/public_html/smemp/results/75732_rj06.1094,1558692106.78,5197.0,110.0,0.94,0.1,0.46,0.09,,,,,,,,,,,,,,,,,,
121,75732_rj06.1095,75732,rj06.1095,2005-02-26 10:29,j06,6.0,,/data/user/doppler/public_html/smemp/results/75732_rj06.1095,1558692106.79,5209.0,110.0,0.934,0.1,0.46,0.09,,,,,,,,,,,,,,,,,,
122,65583_rj06.1096,65583,rj06.1096,2005-02-26 10:38,j06,6.0,,/data/user/doppler/public_html/smemp/results/65583_rj06.1096,1558692106.82,5372.0,110.0,0.94,0.1,-0.48,0.09,,,,,,,,,,,,,,,,,,
123,65583_rj06.1097,65583,rj06.1097,2005-02-26 10:40,j06,6.0,,/data/user/doppler/public_html/smemp/results/65583_rj06.1097,1558692106.85,5381.0,110.0,0.926,0.1,-0.47,0.09,,,,,,,,,,,,,,,,,,
124,65583_rj06.1098,65583,rj06.1098,2005-02-26 10:42,j06,6.0,,/data/user/doppler/public_html/smemp/results/65583_rj06.1098,1558692106.87,5384.0,110.0,0.922,0.1,-0.47,0.09,,,,,,,,,,,,,,,,,,
125,95735_rj06.1099,95735,rj06.1099,2005-02-26 10:46,j06,6.0,,/data/user/doppler/public_html/smemp/results/95735_rj06.1099,1558692106.89,3481.0,70.0,0.396,0.1,-0.52,0.09,,,,,,,,,,,,,,,,,,
126,95735_rj06.1100,95735,rj06.1100,2005-02-26 10:49,j06,6.0,,/data/user/doppler/public_html/smemp/results/95735_rj06.1100,1558692106.92,3497.0,70.0,0.4,0.1,-0.51,0.09,,,,,,,,,,,,,,,,,,
127,95735_rj06.1101,95735,rj06.1101,2005-02-26 10:52,j06,6.0,,/data/user/doppler/public_html/smemp/results/95735_rj06.1101,1558692106.94,3485.0,70.0,0.397,0.1,-0.52,0.09,,,,,,,,,,,,,,,,,,
128,HIP41689_rj06.1102,HIP41689,rj06.1102,2005-02-26 10:59,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP41689_rj06.1102,1558692106.97,3910.0,70.0,0.511,0.1,-0.44,0.09,,,,,,,,,,,,,,,,,,
129,HIP42220_rj06.1103,HIP42220,rj06.1103,2005-02-26 11:08,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP42220_rj06.1103,1558692107.02,3910.0,70.0,0.617,0.1,-0.01,0.09,,,,,,,,,,,,,,,,,,
130,84117_rj06.1104,84117,rj06.1104,2005-02-26 11:18,j06,6.0,,/data/user/doppler/public_html/smemp/results/84117_rj06.1104,1558692107.05,6065.0,110.0,1.301,0.18,-0.04,0.09,,,,,,,,,,,,,,,,,,
131,84117_rj06.1105,84117,rj06.1105,2005-02-26 11:19,j06,6.0,,/data/user/doppler/public_html/smemp/results/84117_rj06.1105,1558692107.07,6067.0,110.0,1.296,0.18,-0.03,0.09,,,,,,,,,,,,,,,,,,
132,84117_rj06.1106,84117,rj06.1106,2005-02-26 11:21,j06,6.0,,/data/user/doppler/public_html/smemp/results/84117_rj06.1106,1558692107.09,6062.0,110.0,1.317,0.18,-0.04,0.09,,,,,,,,,,,,,,,,,,
133,92719_rj06.1107,92719,rj06.1107,2005-02-26 11:24,j06,6.0,,/data/user/doppler/public_html/smemp/results/92719_rj06.1107,1558692107.12,5740.0,110.0,0.964,0.1,-0.15,0.09,,,,,,,,,,,,,,,,,,
134,92719_rj06.1108,92719,rj06.1108,2005-02-26 11:26,j06,6.0,,/data/user/doppler/public_html/smemp/results/92719_rj06.1108,1558692107.14,5740.0,110.0,0.98,0.1,-0.15,0.09,,,,,,,,,,,,,,,,,,
135,92719_rj06.1109,92719,rj06.1109,2005-02-26 11:28,j06,6.0,,/data/user/doppler/public_html/smemp/results/92719_rj06.1109,1558692107.17,5744.0,110.0,0.964,0.1,-0.15,0.09,,,,,,,,,,,,,,,,,,
136,99934_rj06.1110,99934,rj06.1110,2005-02-26 11:32,j06,6.0,,/data/user/doppler/public_html/smemp/results/99934_rj06.1110,1558692107.19,6202.0,110.0,3.338,0.18,-0.02,0.09,,,,,,,,,,,,,,,,,,
137,104860_rj06.1111,104860,rj06.1111,2005-02-26 11:40,j06,6.0,,/data/user/doppler/public_html/smemp/results/104860_rj06.1111,1558692107.22,6074.0,110.0,1.15,0.18,-0.05,0.09,,,,,,,,,,,,,,,,,,
138,104860_rj06.1112,104860,rj06.1112,2005-02-26 11:46,j06,6.0,,/data/user/doppler/public_html/smemp/results/104860_rj06.1112,1558692107.24,6074.0,110.0,1.158,0.18,-0.05,0.09,,,,,,,,,,,,,,,,,,
139,104860_rj06.1113,104860,rj06.1113,2005-02-26 11:54,j06,6.0,,/data/user/doppler/public_html/smemp/results/104860_rj06.1113,1558692107.27,6083.0,110.0,1.158,0.18,-0.04,0.09,,,,,,,,,,,,,,,,,,
140,237903_rj06.1114,237903,rj06.1114,2005-02-26 12:05,j06,6.0,,/data/user/doppler/public_html/smemp/results/237903_rj06.1114,1558692107.29,4142.0,70.0,0.644,0.1,-0.1,0.09,,,,,,,,,,,,,,,,,,
141,97101B_rj06.1115,97101B,rj06.1115,2005-02-26 12:15,j06,6.0,,/data/user/doppler/public_html/smemp/results/97101B_rj06.1115,1558692107.31,3651.0,70.0,0.519,0.1,0.09,0.09,,,,,,,,,,,,,,,,,,
142,95650_rj06.1116,95650,rj06.1116,2005-02-26 12:25,j06,6.0,,/data/user/doppler/public_html/smemp/results/95650_rj06.1116,1558692107.34,3744.0,70.0,0.549,0.1,-0.11,0.09,,,,,,,,,,,,,,,,,,
143,HIP57087_rj06.1117,HIP57087,rj06.1117,2005-02-26 12:35,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP57087_rj06.1117,1558692107.37,3448.0,70.0,0.424,0.1,0.01,0.09,,,,,,,,,,,,,,,,,,
144,110537_rj06.1121,110537,rj06.1121,2005-02-26 12:54,j06,6.0,,/data/user/doppler/public_html/smemp/results/110537_rj06.1121,1558692107.39,5706.0,110.0,1.159,0.18,0.1,0.09,,,,,,,,,,,,,,,,,,
145,110537_rj06.1122,110537,rj06.1122,2005-02-26 12:59,j06,6.0,,/data/user/doppler/public_html/smemp/results/110537_rj06.1122,1558692107.42,5692.0,110.0,0.974,0.1,0.1,0.09,,,,,,,,,,,,,,,,,,
146,110537_rj06.1123,110537,rj06.1123,2005-02-26 13:03,j06,6.0,,/data/user/doppler/public_html/smemp/results/110537_rj06.1123,1558692107.44,5700.0,110.0,1.163,0.18,0.11,0.09,,,,,,,,,,,,,,,,,,
147,100623_rj06.1124,100623,rj06.1124,2005-02-26 13:08,j06,6.0,,/data/user/doppler/public_html/smemp/results/100623_rj06.1124,1558692107.47,5145.0,110.0,0.727,0.1,-0.46,0.09,,,,,,,,,,,,,,,,,,
148,100623_rj06.1125,100623,rj06.1125,2005-02-26 13:10,j06,6.0,,/data/user/doppler/public_html/smemp/results/100623_rj06.1125,1558692107.49,5145.0,110.0,0.728,0.1,-0.47,0.09,,,,,,,,,,,,,,,,,,
149,100623_rj06.1126,100623,rj06.1126,2005-02-26 13:11,j06,6.0,,/data/user/doppler/public_html/smemp/results/100623_rj06.1126,1558692107.52,5146.0,110.0,0.726,0.1,-0.47,0.09,,,,,,,,,,,,,,,,,,
150,111031_rj06.1127,111031,rj06.1127,2005-02-26 13:14,j06,6.0,,/data/user/doppler/public_html/smemp/results/111031_rj06.1127,1558692107.55,5658.0,110.0,1.058,0.18,0.27,0.09,,,,,,,,,,,,,,,,,,
151,111031_rj06.1128,111031,rj06.1128,2005-02-26 13:16,j06,6.0,,/data/user/doppler/public_html/smemp/results/111031_rj06.1128,1558692107.57,5654.0,110.0,1.061,0.18,0.27,0.09,,,,,,,,,,,,,,,,,,
152,111031_rj06.1129,111031,rj06.1129,2005-02-26 13:19,j06,6.0,,/data/user/doppler/public_html/smemp/results/111031_rj06.1129,1558692107.6,5656.0,110.0,1.061,0.18,0.27,0.09,,,,,,,,,,,,,,,,,,
153,115617_rj06.1130,115617,rj06.1130,2005-02-26 13:21,j06,6.0,,/data/user/doppler/public_html/smemp/results/115617_rj06.1130,1558692107.63,5536.0,110.0,0.995,0.1,0.01,0.09,,,,,,,,,,,,,,,,,,
154,115617_rj06.1131,115617,rj06.1131,2005-02-26 13:22,j06,6.0,,/data/user/doppler/public_html/smemp/results/115617_rj06.1131,1558692107.65,5533.0,110.0,0.99,0.1,0.01,0.09,,,,,,,,,,,,,,,,,,
155,115617_rj06.1132,115617,rj06.1132,2005-02-26 13:23,j06,6.0,,/data/user/doppler/public_html/smemp/results/115617_rj06.1132,1558692107.68,5536.0,110.0,0.995,0.1,0.01,0.09,,,,,,,,,,,,,,,,,,
156,117497_rj06.1133,117497,rj06.1133,2005-02-26 13:30,j06,6.0,,/data/user/doppler/public_html/smemp/results/117497_rj06.1133,1558692107.7,6117.0,110.0,1.572,0.18,-0.04,0.09,,,,,,,,,,,,,,,,,,
157,116442_rj06.1134,116442,rj06.1134,2005-02-26 13:40,j06,6.0,,/data/user/doppler/public_html/smemp/results/116442_rj06.1134,1558692107.73,5159.0,110.0,0.726,0.1,-0.5,0.09,,,,,,,,,,,,,,,,,,
158,116442_rj06.1135,116442,rj06.1135,2005-02-26 13:43,j06,6.0,,/data/user/doppler/public_html/smemp/results/116442_rj06.1135,1558692107.76,5157.0,110.0,0.723,0.1,-0.5,0.09,,,,,,,,,,,,,,,,,,
159,116442_rj06.1136,116442,rj06.1136,2005-02-26 13:46,j06,6.0,,/data/user/doppler/public_html/smemp/results/116442_rj06.1136,1558692107.78,5158.0,110.0,0.724,0.1,-0.5,0.09,,,,,,,,,,,,,,,,,,
160,149026_rj06.1137,149026,rj06.1137,2005-02-26 13:53,j06,6.0,,/data/user/doppler/public_html/smemp/results/149026_rj06.1137,1558692107.81,5890.0,110.0,1.46,0.18,0.23,0.09,,,,,,,,,,,,,,,,,,
161,122064_rj06.1138,122064,rj06.1138,2005-02-26 13:59,j06,6.0,,/data/user/doppler/public_html/smemp/results/122064_rj06.1138,1558692107.83,4709.0,110.0,0.765,0.1,0.12,0.09,,,,,,,,,,,,,,,,,,
162,122064_rj06.1139,122064,rj06.1139,2005-02-26 14:01,j06,6.0,,/data/user/doppler/public_html/smemp/results/122064_rj06.1139,1558692107.85,4706.0,110.0,0.766,0.1,0.11,0.09,,,,,,,,,,,,,,,,,,
163,122064_rj06.1140,122064,rj06.1140,2005-02-26 14:03,j06,6.0,,/data/user/doppler/public_html/smemp/results/122064_rj06.1140,1558692107.88,4708.0,110.0,0.766,0.1,0.11,0.09,,,,,,,,,,,,,,,,,,
164,72673_rj06.1464,72673,rj06.1464,2005-02-27 09:55,j06,6.0,,/data/user/doppler/public_html/smemp/results/72673_rj06.1464,1558692107.9,5178.0,110.0,0.751,0.1,-0.49,0.09,,,,,,,,,,,,,,,,,,
165,72673_rj06.1465,72673,rj06.1465,2005-02-27 09:56,j06,6.0,,/data/user/doppler/public_html/smemp/results/72673_rj06.1465,1558692107.96,5175.0,110.0,0.746,0.1,-0.49,0.09,,,,,,,,,,,,,,,,,,
166,72673_rj06.1466,72673,rj06.1466,2005-02-27 09:59,j06,6.0,,/data/user/doppler/public_html/smemp/results/72673_rj06.1466,1558692107.99,5177.0,110.0,0.738,0.1,-0.49,0.09,,,,,,,,,,,,,,,,,,
167,KH15D_rj06.1470,KH15D,rj06.1470,2005-02-27 10:15,j06,6.0,,/data/user/doppler/public_html/smemp/results/KH15D_rj06.1470,1558692108.01,5894.0,110.0,1.214,0.18,-0.37,0.09,,,,,,,,,,,,,,,,,,
168,KH15D_rj06.1471,KH15D,rj06.1471,2005-02-27 10:27,j06,6.0,,/data/user/doppler/public_html/smemp/results/KH15D_rj06.1471,1558692108.04,5906.0,110.0,1.251,0.18,-0.32,0.09,,,,,,,,,,,,,,,,,,
169,HIP33241_rj06.1472,HIP33241,rj06.1472,2005-02-27 10:41,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP33241_rj06.1472,1558692108.06,4207.0,70.0,0.706,0.1,0.13,0.09,,,,,,,,,,,,,,,,,,
170,HIP33241_rj06.1473,HIP33241,rj06.1473,2005-02-27 10:50,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP33241_rj06.1473,1558692108.09,4204.0,70.0,0.706,0.1,0.13,0.09,,,,,,,,,,,,,,,,,,
171,HIP36338_rj06.1474,HIP36338,rj06.1474,2005-02-27 11:00,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP36338_rj06.1474,1558692108.12,3436.0,70.0,0.382,0.1,-0.03,0.09,,,,,,,,,,,,,,,,,,
172,HIP36338_rj06.1475,HIP36338,rj06.1475,2005-02-27 11:08,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP36338_rj06.1475,1558692108.14,3438.0,70.0,0.387,0.1,-0.03,0.09,,,,,,,,,,,,,,,,,,
173,HIP36338_rj06.1476,HIP36338,rj06.1476,2005-02-27 11:15,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP36338_rj06.1476,1558692108.16,3446.0,70.0,0.402,0.1,-0.02,0.09,,,,,,,,,,,,,,,,,,
174,GL406_rj06.1477,GL406,rj06.1477,2005-02-27 11:24,j06,6.0,,/data/user/doppler/public_html/smemp/results/GL406_rj06.1477,1558692108.19,3132.0,70.0,0.23,0.1,-0.12,0.09,,,,,,,,,,,,,,,,,,
175,GL406_rj06.1478,GL406,rj06.1478,2005-02-27 11:32,j06,6.0,,/data/user/doppler/public_html/smemp/results/GL406_rj06.1478,1558692108.21,3137.0,70.0,0.233,0.1,-0.11,0.09,,,,,,,,,,,,,,,,,,
176,GL406_rj06.1479,GL406,rj06.1479,2005-02-27 11:40,j06,6.0,,/data/user/doppler/public_html/smemp/results/GL406_rj06.1479,1558692108.23,3131.0,70.0,0.226,0.1,-0.13,0.09,,,,,,,,,,,,,,,,,,
177,HIP57548_rj06.1483,HIP57548,rj06.1483,2005-02-27 11:54,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP57548_rj06.1483,1558692108.25,3210.0,70.0,0.224,0.1,-0.01,0.09,,,,,,,,,,,,,,,,,,
178,HIP57548_rj06.1484,HIP57548,rj06.1484,2005-02-27 12:01,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP57548_rj06.1484,1558692108.28,3208.0,70.0,0.224,0.1,-0.02,0.09,,,,,,,,,,,,,,,,,,
179,HIP57548_rj06.1485,HIP57548,rj06.1485,2005-02-27 12:09,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP57548_rj06.1485,1558692108.3,3201.0,70.0,0.209,0.1,-0.03,0.09,,,,,,,,,,,,,,,,,,
180,HIP57087_rj06.1486,HIP57087,rj06.1486,2005-02-27 12:19,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP57087_rj06.1486,1558692108.33,3435.0,70.0,0.434,0.1,0.02,0.09,,,,,,,,,,,,,,,,,,
181,HIP57087_rj06.1487,HIP57087,rj06.1487,2005-02-27 12:28,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP57087_rj06.1487,1558692108.35,3437.0,70.0,0.434,0.1,0.02,0.09,,,,,,,,,,,,,,,,,,
182,HIP57087_rj06.1488,HIP57087,rj06.1488,2005-02-27 12:37,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP57087_rj06.1488,1558692108.37,3423.0,70.0,0.443,0.1,0.03,0.09,,,,,,,,,,,,,,,,,,
183,HIP46769_rj06.1489,HIP46769,rj06.1489,2005-02-27 12:46,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP46769_rj06.1489,1558692108.39,3697.0,70.0,0.518,0.1,-0.25,0.09,,,,,,,,,,,,,,,,,,
184,HIP46769_rj06.1490,HIP46769,rj06.1490,2005-02-27 12:54,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP46769_rj06.1490,1558692108.42,3696.0,70.0,0.516,0.1,-0.25,0.09,,,,,,,,,,,,,,,,,,
185,HIP46769_rj06.1491,HIP46769,rj06.1491,2005-02-27 13:01,j06,6.0,,/data/user/doppler/public_html/smemp/results/HIP46769_rj06.1491,1558692108.44,3696.0,70.0,0.516,0.1,-0.25,0.09,,,,,,,,,,,,,,,,,,
186,126583_rj06.1818,126583,rj06.1818,2005-02-28 11:25,j06,6.0,,/data/user/doppler/public_html/smemp/results/126583_rj06.1818,1558692108.46,5473.0,110.0,0.891,0.1,0.0,0.09,,,,,,,,,,,,,,,,,,
187,126583_rj06.1819,126583,rj06.1819,2005-02-28 11:31,j06,6.0,,/data/user/doppler/public_html/smemp/results/126583_rj06.1819,1558692108.49,5474.0,110.0,0.909,0.1,0.0,0.09,,,,,,,,,,,,,,,,,,
188,126583_rj06.1820,126583,rj06.1820,2005-02-28 11:36,j06,6.0,,/data/user/doppler/public_html/smemp/results/126583_rj06.1820,1558692108.51,5476.0,110.0,0.909,0.1,0.0,0.09,,,,,,,,,,,,,,,,,,
189,130004_rj06.1821,130004,rj06.1821,2005-02-28 11:41,j06,6.0,,/data/user/doppler/public_html/smemp/results/130004_rj06.1821,1558692108.53,4917.0,110.0,0.719,0.1,-0.28,0.09,,,,,,,,,,,,,,,,,,
190,130004_rj06.1822,130004,rj06.1822,2005-02-28 11:45,j06,6.0,,/data/user/doppler/public_html/smemp/results/130004_rj06.1822,1558692108.56,4910.0,110.0,0.717,0.1,-0.29,0.09,,,,,,,,,,,,,,,,,,
191,130004_rj06.1823,130004,rj06.1823,2005-02-28 11:49,j06,6.0,,/data/user/doppler/public_html/smemp/results/130004_rj06.1823,1558692108.58,4919.0,110.0,0.72,0.1,-0.28,0.09,,,,,,,,,,,,,,,,,,
192,113983_rj06.1824,113983,rj06.1824,2005-02-28 11:54,j06,6.0,,/data/user/doppler/public_html/smemp/results/113983_rj06.1824,1558692108.6,5051.0,110.0,4.137,0.18,-0.11,0.09,,,,,,,,,,,,,,,,,,
193,106421_rj06.1825,106421,rj06.1825,2005-02-28 11:58,j06,6.0,,/data/user/doppler/public_html/smemp/results/106421_rj06.1825,1558692108.62,5728.0,110.0,1.908,0.18,0.36,0.09,,,,,,,,,,,,,,,,,,
194,117623_rj06.1826,117623,rj06.1826,2005-02-28 12:01,j06,6.0,,/data/user/doppler/public_html/smemp/results/117623_rj06.1826,1558692108.64,5029.0,110.0,4.311,0.18,-0.13,0.09,,,,,,,,,,,,,,,,,,
195,124257B_rj06.1827,124257B,rj06.1827,2005-02-28 12:08,j06,6.0,,/data/user/doppler/public_html/smemp/results/124257B_rj06.1827,1558692108.66,5691.0,110.0,1.15,0.18,0.11,0.09,,,,,,,,,,,,,,,,,,
196,124257A_rj06.1828,124257A,rj06.1828,2005-02-28 12:19,j06,6.0,,/data/user/doppler/public_html/smemp/results/124257A_rj06.1828,1558692108.68,5904.0,110.0,1.424,0.18,0.2,0.09,,,,,,,,,,,,,,,,,,
197,128642_rj06.1829,128642,rj06.1829,2005-02-28 12:28,j06,6.0,,/data/user/doppler/public_html/smemp/results/128642_rj06.1829,1558692108.7,5445.0,110.0,0.9,0.1,-0.05,0.09,,,,,,,,,,,,,,,,,,
198,128642_rj06.1830,128642,rj06.1830,2005-02-28 12:31,j06,6.0,,/data/user/doppler/public_html/smemp/results/128642_rj06.1830,1558692108.72,5444.0,110.0,0.903,0.1,-0.05,0.09,,,,,,,,,,,,,,,,,,
199,128642_rj06.1831,128642,rj06.1831,2005-02-28 12:35,j06,6.0,,/data/user/doppler/public_html/smemp/results/128642_rj06.1831,1558692108.75,5447.0,110.0,0.907,0.1,-0.04,0.09,,,,,,,,,,,,,,,,,,
200,0438-00260-1_rj06.2066,0438-00260-1,rj06.2066,2005-03-01 15:40,j06,6.0,,/data/user/doppler/public_html/smemp/results/0438-00260-1_rj06.2066,1558692108.77,4902.0,110.0,4.611,0.18,0.3,0.09,,,,,,,,,,,,,,,,,,
201,0429-01631-1_rj06.2067,0429-01631-1,rj06.2067,2005-03-01 15:41,j06,6.0,,/data/user/doppler/public_html/smemp/results/0429-01631-1_rj06.2067,1558692108.79,4784.0,110.0,6.036,0.18,-0.05,0.09,,,,,,,,,,,,,,,,,,
202,115617_rj08.720,115617,rj08.720,2005-06-27 07:34,j08,8.0,,/data/user/doppler/public_html/smemp/results/115617_rj08.720,1558692108.82,5492.0,110.0,1.058,0.18,0.02,0.09,,,,,,,,,,,,,,,,,,
203,115617_rj08.721,115617,rj08.721,2005-06-27 07:35,j08,8.0,,/data/user/doppler/public_html/smemp/results/115617_rj08.721,1558692108.84,5499.0,110.0,1.062,0.18,0.03,0.09,,,,,,,,,,,,,,,,,,
204,115617_rj08.722,115617,rj08.722,2005-06-27 07:36,j08,8.0,,/data/user/doppler/public_html/smemp/results/115617_rj08.722,1558692108.87,5493.0,110.0,1.059,0.18,0.02,0.09,,,,,,,,,,,,,,,,,,
205,115617_rj08.723,115617,rj08.723,2005-06-27 07:37,j08,8.0,,/data/user/doppler/public_html/smemp/results/115617_rj08.723,1558692108.89,5489.0,110.0,1.068,0.18,0.02,0.09,,,,,,,,,,,,,,,,,,
206,115617_rj08.724,115617,rj08.724,2005-06-27 07:38,j08,8.0,,/data/user/doppler/public_html/smemp/results/115617_rj08.724,1558692108.91,5481.0,110.0,1.061,0.18,0.01,0.09,,,,,,,,,,,,,,,,,,
207,157347_rj08.725,157347,rj08.725,2005-06-27 07:41,j08,8.0,,/data/user/doppler/public_html/smemp/results/157347_rj08.725,1558692108.93,5507.0,110.0,1.092,0.18,0.07,0.09,,,,,,,,,,,,,,,,,,
208,157347_rj08.726,157347,rj08.726,2005-06-27 07:43,j08,8.0,,/data/user/doppler/public_html/smemp/results/157347_rj08.726,1558692108.95,5513.0,110.0,1.129,0.18,0.06,0.09,,,,,,,,,,,,,,,,,,
209,157347_rj08.727,157347,rj08.727,2005-06-27 07:45,j08,8.0,,/data/user/doppler/public_html/smemp/results/157347_rj08.727,1558692108.98,5500.0,110.0,1.146,0.18,0.07,0.09,,,,,,,,,,,,,,,,,,
210,157347_rj08.728,157347,rj08.728,2005-06-27 07:47,j08,8.0,,/data/user/doppler/public_html/smemp/results/157347_rj08.728,1558692109.0,5508.0,110.0,1.102,0.18,0.07,0.09,,,,,,,,,,,,,,,,,,
211,157347_rj08.729,157347,rj08.729,2005-06-27 07:48,j08,8.0,,/data/user/doppler/public_html/smemp/results/157347_rj08.729,1558692109.02,5506.0,110.0,1.149,0.18,0.07,0.09,,,,,,,,,,,,,,,,,,
212,154088_rj08.730,154088,rj08.730,2005-06-27 07:51,j08,8.0,,/data/user/doppler/public_html/smemp/results/154088_rj08.730,1558692109.04,5274.0,110.0,1.005,0.18,0.33,0.09,,,,,,,,,,,,,,,,,,
213,154088_rj08.731,154088,rj08.731,2005-06-27 07:54,j08,8.0,,/data/user/doppler/public_html/smemp/results/154088_rj08.731,1558692109.06,5284.0,110.0,0.979,0.1,0.33,0.09,,,,,,,,,,,,,,,,,,
214,154088_rj08.732,154088,rj08.732,2005-06-27 07:56,j08,8.0,,/data/user/doppler/public_html/smemp/results/154088_rj08.732,1558692109.08,5282.0,110.0,0.979,0.1,0.33,0.09,,,,,,,,,,,,,,,,,,
215,154088_rj08.733,154088,rj08.733,2005-06-27 07:59,j08,8.0,,/data/user/doppler/public_html/smemp/results/154088_rj08.733,1558692109.1,5281.0,110.0,0.979,0.1,0.34,0.09,,,,,,,,,,,,,,,,,,
216,154088_rj08.734,154088,rj08.734,2005-06-27 08:01,j08,8.0,,/data/user/doppler/public_html/smemp/results/154088_rj08.734,1558692109.12,5282.0,110.0,0.975,0.1,0.33,0.09,,,,,,,,,,,,,,,,,,
217,157338_rj08.735,157338,rj08.735,2005-06-27 08:04,j08,8.0,,/data/user/doppler/public_html/smemp/results/157338_rj08.735,1558692109.14,5946.0,110.0,1.182,0.18,-0.09,0.09,,,,,,,,,,,,,,,,,,
218,157338_rj08.736,157338,rj08.736,2005-06-27 08:07,j08,8.0,,/data/user/doppler/public_html/smemp/results/157338_rj08.736,1558692109.16,5941.0,110.0,1.179,0.18,-0.09,0.09,,,,,,,,,,,,,,,,,,
219,157338_rj08.737,157338,rj08.737,2005-06-27 08:10,j08,8.0,,/data/user/doppler/public_html/smemp/results/157338_rj08.737,1558692109.18,5930.0,110.0,0.974,0.1,-0.11,0.09,,,,,,,,,,,,,,,,,,
220,157338_rj08.738,157338,rj08.738,2005-06-27 08:12,j08,8.0,,/data/user/doppler/public_html/smemp/results/157338_rj08.738,1558692109.2,5938.0,110.0,0.967,0.1,-0.1,0.09,,,,,,,,,,,,,,,,,,
221,157338_rj08.739,157338,rj08.739,2005-06-27 08:15,j08,8.0,,/data/user/doppler/public_html/smemp/results/157338_rj08.739,1558692109.22,5946.0,110.0,1.179,0.18,-0.09,0.09,,,,,,,,,,,,,,,,,,
222,163153_rj08.740,163153,rj08.740,2005-06-27 08:19,j08,8.0,,/data/user/doppler/public_html/smemp/results/163153_rj08.740,1558692109.24,5591.0,110.0,1.542,0.18,0.43,0.09,,,,,,,,,,,,,,,,,,
223,163153_rj08.741,163153,rj08.741,2005-06-27 08:21,j08,8.0,,/data/user/doppler/public_html/smemp/results/163153_rj08.741,1558692109.25,5589.0,110.0,1.562,0.18,0.43,0.09,,,,,,,,,,,,,,,,,,
224,163153_rj08.742,163153,rj08.742,2005-06-27 08:23,j08,8.0,,/data/user/doppler/public_html/smemp/results/163153_rj08.742,1558692109.28,5594.0,110.0,1.538,0.18,0.43,0.09,,,,,,,,,,,,,,,,,,
225,163153_rj08.743,163153,rj08.743,2005-06-27 08:26,j08,8.0,,/data/user/doppler/public_html/smemp/results/163153_rj08.743,1558692109.3,5590.0,110.0,1.554,0.18,0.43,0.09,,,,,,,,,,,,,,,,,,
226,163153_rj08.744,163153,rj08.744,2005-06-27 08:28,j08,8.0,,/data/user/doppler/public_html/smemp/results/163153_rj08.744,1558692109.32,5593.0,110.0,1.542,0.18,0.43,0.09,,,,,,,,,,,,,,,,,,
227,144579_rj08.745,144579,rj08.745,2005-06-27 08:33,j08,8.0,,/data/user/doppler/public_html/smemp/results/144579_rj08.745,1558692109.35,5299.0,110.0,0.847,0.1,-0.47,0.09,,,,,,,,,,,,,,,,,,
228,144579_rj08.746,144579,rj08.746,2005-06-27 08:35,j08,8.0,,/data/user/doppler/public_html/smemp/results/144579_rj08.746,1558692109.37,5300.0,110.0,0.841,0.1,-0.47,0.09,,,,,,,,,,,,,,,,,,
