,Nobs,Nobs_rj,baseline,days_since,end_obs,name,start_obs,temp_date,temp_obs,NAME,HR,HD,SAO,GL,LICK,HIPP,CMP,RA,DEC,ECLON,ECLAT,RAH,RAM,RAS,DECD,DECM,DECS,EPOCH,PAR,PMR,PMD,V,BV,J,H,K,SPTYPE,SPCLASS,RADVEL,PROT,S,RHK,AGE,HINDEX,KINDEX,VRMS,VINT,SRMS,TEMPL,DSST,TAG,OBSPRIORITY,COUNTS,NOBS,NPLANET,FE,TEFF,LOGG,ULOGG,VSINI,MSTAR,UMSTAR,RSTAR,URSTAR,MV,BOLCOR,LSTAR,ULSTAR,COORDREF,CHROMREF,COMMENTS,TARGET_SOURCE,SECACC,BC,JITTER,MERIT,GHENRY,SP2,SP1,RV_BARY,SIG_BIN,SIG_LINE,CHI_NU,PROB_CHI,PERPER,PERHT,P,TP,E,OM,ONEKEPK,MSINI,A,CHI,FAP,TWOKEP1_P,TWOKEP1_TP,TWOKEP1_E,TWOKEP1_OM,TWOKEP1_K,TWOKEP1_MSINI,TWOKEP1_A,TWOKEP2_P,TWOKEP2_TP,TWOKEP2_E,TWOKEP2_OM,TWOKEP2_K,TWOKEP2_MSINI,TWOKEP2_A,TWOKEP_CHI,TWOKEP_FAP,TRIKEP1_P,TRIKEP1_E,TRIKEP1_K,TRIKEP1_MSINI,TRIKEP2_P,TRIKEP2_E,TRIKEP2_K,TRIKEP2_MSINI,TRIKEP2_A,TRIKEP3_P,TRIKEP3_E,TRIKEP3_K,TRIKEP3_MSINI,TRIKEP3_A,TRIKEP_CHI,TRIKEP_FAP,PRI,DATE,SPARE1,SPARE2,SPARE3,SPARE4,NOBS_BIN,NOBS_LICK,NOBS_KECK,STD_STAR,DATE_LAST_UPDATE
164,241,219.0,8124.822942000348,86.29013122525066,2019-01-07 ,42618,1996-10-09 ,2005-11-22,rj13.2210,42618,0.0,42618.0,113580.0,0.0,0.0,29432.0, ,6.200157361113362,6.783074444664849,-16.6237945226442,93.111494744027,6.0,12.0,0.5665,6.0,46.0,59.068,2000.0,0.04326,0.19643,-0.2534,6.87,0.63,5.7,5.384,5.301,G4,V,-52979.1,20.8341,0.16,-4.984,9.60294,0.0987073,0.36909200000000003,9.419830000000001,3.6584,3.815,,,,,0.0,1.0,0.0,-0.0632462,5781.0,4.50304,0.06,0.54,0.997669,0.0221723,0.9059379999999999,0.9059379999999999,5.05043,0.0,0.826836,0.826836,Hipparcos,SK,,,0.054416,0.0,0.0,0.0,list1 T11,-1.0,10366.1,-53501.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
165,27,7.0,7927.213194999844,188.15661422535777,2018-09-27 ,42250,1997-01-13 ,2014-02-21,rj187.380,42250,0.0,42250.0,5793.0,17.3,0.0,29761.0,,6.267410972250833,70.78157583342659,47.36941152980916,91.94831384086076,6.0,16.0,2.6795,70.0,46.0,53.673,2000.0,0.03889,-0.01318,-0.44306,7.43,0.77,6.043,5.727,5.613,G5,,20236.6,41.2054,0.158,-5.037,9.81155,0.111418,0.34176100000000004,4.396669999999999,3.01343,3.5,,,,,0.0,1.0,0.0,-0.0558967,5270.33,4.42213,0.022799299999999998,0.446963,0.8526219999999999,0.0135523,0.9133180000000001,0.0210827,5.37919,0.0,0.0,0.0,Hipparcos,SK,WLY9205,,0.115693,0.0,0.0,0.0,,-1.0,10461.9,19715.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
166,28,10.0,8142.826566999778,68.28117122547701,2019-01-25 ,43745,1996-10-09 ,2014-02-20,rj187.115,43745,0.0,43745.0,171502.0,0.0,0.0,29843.0, ,6.2843330833646975,-22.71522916687859,-46.07054068826437,95.6747518119615,6.0,17.0,3.5991,-22.0,42.0,54.825,2000.0,0.02506,0.12742,-0.25864000000000004,6.04,0.59,5.052,4.846,4.7,F8,V,-2194.15,22.0784,0.143,-5.097,9.905339999999999,0.0695472,0.16269,4.912380000000001,3.65371,4.0,,,,,0.0,1.0,0.0,0.12749100000000002,6094.64,4.01711,0.08,3.6427699999999996,1.39525,0.11112000000000001,1.9808,0.0585855,3.03491,0.0,0.0,0.0,Hipparcos,SK, ,,0.0759652,0.0,0.0,0.0,,-1.0,10366.1,-2716.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
167,25,12.0,7531.2657630001195,207.10596822528169,2018-09-08 ,43947,1998-01-25 ,2008-12-06,rj63.475,43947,0.0,43947.0,95538.0,0.0,0.0,30067.0, ,6.3278256946139875,16.01324888865153,-7.344736722474294,94.76532708564673,6.0,19.0,40.1725,16.0,0.0,47.696,2000.0,0.03632,-0.017480000000000002,-0.01434,6.632,0.513,5.536,5.29,5.213,F8,V,41066.7,9.58944,0.158,-4.962,9.61378,0.07548730000000001,0.232312,6.55554,3.77985,4.3415,,,,,0.0,1.0,0.0,-0.31578,5869.0,4.29971,0.06,1.7171,0.949789,0.019522499999999998,1.16883,1.16883,4.43273,0.0,1.4620799999999998,1.4620799999999998,Hipparcos,,,,0.00032230599999999996,0.0,0.0,0.0,list1 T11,-1.0,10838.9,40545.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
168,22,11.0,6823.096315999981,210.13604022562504,2018-09-05 ,44420,1999-12-31 ,2013-12-14,rj185.1117,44420,0.0,44420.0,133153.0,0.0,0.0,30243.0,,6.362093250486586,-0.5391274997923109,-23.86648132225316,95.94074506132569,6.0,21.0,43.5357,0.0,-32.0,20.859,2000.0,0.02433,-0.00361,-0.15666,7.63,0.64,6.453,6.152,6.097,G4,V,-531.0,26.2665,0.147,-5.081,9.748569999999999,0.0657716,0.216207,5.05575,3.086,3.77,,,,,0.0,1.0,0.0,0.290592,5795.52,4.34744,0.08,1.09323,1.14395,0.0540047,1.1084,0.0441305,4.56071,0.0,0.0,0.0,Hipparcos,,Fe=+.27 HARPS,,0.023112099999999997,0.0,0.0,0.0,,-1.0,11544.0,-531.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
169,130,112.0,8203.61546299979,7.486858225427568,2019-03-27 ,45184,1996-10-09 ,2009-12-31,rj82.222,45184,0.0,45184.0,171711.0,0.0,0.0,30503.0, ,6.412188833024768,-28.78011249966092,-52.03014696480371,98.82577286036305,6.0,24.0,43.8798,-28.0,46.0,48.405,2000.0,0.045380000000000004,-0.16483,-0.12068,6.37,0.64,5.219,4.961,4.871,G2,IV,-3334.26,20.4292,0.172,-4.921,9.6329,0.11959700000000001,0.388673,6.88972,3.30989,5.1881,,,,,0.0,1.0,0.0,0.0556818,5823.0,4.4147099999999995,0.06,0.225435,1.0509700000000002,0.0298857,1.0554,1.0554,4.654319999999999,0.0,1.15513,1.15513,Hipparcos,SK,HARPS,,0.021059400000000002,0.0,0.0,0.0,,-1.0,10366.1,-3856.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
170,34,14.0,8089.996117999777,68.2789002256468,2019-01-25 ,45067,1996-12-01 ,2014-02-20,rj187.116,45067,0.0,45067.0,133229.0,0.0,0.0,30545.0, ,6.42126275009579,-0.9458824994828966,-24.23325971073225,96.93147409117464,6.0,25.0,16.5459,0.0,-56.0,45.177,2000.0,0.03022,0.23829,-0.21803000000000003,5.9,0.53,5.129,4.711,4.506,F8,V,47801.8,12.7078,0.155,-4.987,9.770769999999999,0.0578317,0.159329,9.15623,4.998530000000001,4.265,,,,,0.0,1.0,0.0,-0.0286807,6043.9,4.07662,0.08,6.20211,1.26015,0.0927747,1.8187900000000001,0.059417899999999996,3.3014699999999997,0.0,0.0,0.0,Hipparcos,SK, ,,0.07905060000000001,0.0,0.0,0.0,,-1.0,10419.0,47280.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
171,25,11.0,7670.091029000003,68.27736822562292,2019-01-25 ,44985,1998-01-25 ,2014-02-20,rj187.118,44985,0.0,44985.0,95656.0,0.0,0.0,30552.0, ,6.422290194299487,11.233248055775961,-12.06644961213516,96.35345199220032,6.0,25.0,20.2447,11.0,13.0,59.693,2000.0,0.03036,-0.12270999999999999,-0.0557,7.02,0.52,5.967,5.722,5.645,F8,,32774.7,10.0735,0.149,-5.03,9.59706,0.08108430000000001,0.35977800000000004,4.22069,3.61361,4.31,,,,,0.0,1.0,0.0,-0.0935444,5929.33,4.28533,0.08,2.15004,1.04536,0.05236609999999999,1.12814,0.0369491,4.43151,0.0,0.0,0.0,Hipparcos,,,,0.013697899999999999,0.0,0.0,0.0,,-1.0,10838.9,32253.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
172,28,12.0,8142.8224679999985,68.27728322520852,2019-01-25 ,45588,1996-10-09 ,2014-02-20,rj187.166,45588,0.0,45588.0,171774.0,0.0,0.0,30711.0, ,6.453157194455465,-25.8564961110221,-49.07522694994672,99.35742161685305,6.0,27.0,11.3659,-25.0,51.0,23.386,2000.0,0.03348,-0.17152,-0.21583000000000002,6.07,0.54,5.084,4.924,4.769,M0,,36377.7,12.8432,0.155,-4.987,9.67428,0.0802376,0.205598,6.47641,5.159269999999999,4.22,,,,,0.0,1.0,0.0,0.039428899999999996,6167.5,4.29248,0.08,6.77628,1.2146,0.0433884,1.44989,0.0324575,3.6939300000000004,0.0,0.0,0.0,Hipparcos,SK,Wo9212,,0.05198440000000001,0.0,0.0,0.0,,-1.0,10366.1,35856.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
173,68,38.0,7024.786228000186,8.457192225381732,2019-03-26 ,45350,1999-12-31 ,2009-04-13,rj67.984,45350,0.0,45350.0,59126.0,0.0,0.0,30860.0,,6.479363972345988,38.96296305550469,15.66836654171954,95.8014106144704,6.0,28.0,45.7103,38.0,57.0,46.667,2000.0,0.02043,-0.0438,-0.05345,7.88,0.74,6.587,6.279,6.224,G5,,-20727.0,41.6438,0.143,-5.121,9.85736,0.07234,0.254456,10.6933,3.3685699999999996,3.5,,,,,0.0,1.0,0.0,0.27303499999999997,5572.67,4.2655199999999995,0.06,0.379626,1.05951,0.0277443,1.2897100000000001,1.2897100000000001,4.4313400000000005,0.0,1.4469299999999998,1.4469299999999998,Hipparcos,,Fe=+.29,,0.00535268,0.0,0.0,0.0,list2 T12,-1.0,11544.0,-20727.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
174,56,19.0,7420.807858000044,86.29719422524795,2019-01-07 ,46375,1998-09-13 ,2019-02-14,rj318.92,46375,0.0,46375.0,0.0,0.0,0.0,31246.0, ,6.5535065833727515,5.4629255559709335,-17.72655661737788,98.67968745393007,6.0,33.0,12.6237,5.0,27.0,46.532,2000.0,0.029930000000000002,0.11424000000000001,-0.09679,7.84,0.86,6.451,6.072,6.0,K1,IV,-510.17199999999997,42.1563,0.182,-4.973,9.690010000000001,0.12523900000000002,0.515428,26.4867,2.39175,3.5,,,,,0.0,1.0,0.0,0.240029,5285.42,4.53281,0.08,0.864455,0.9335200000000001,0.0333908,1.00302,0.038609199999999996,5.22053,0.0,0.0,0.0,hipparcos, ,"Do Bright SE, Marcy 2000, P=3.023, K=35, 0.24 Mjup HARPS",,0.0171533,0.0,0.0,0.0,list1 T8,-1.0,11070.1,-1032.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
175,52,40.0,7557.161056000274,180.1370402253233,2018-10-05 ,gl239,1998-01-26 ,2008-12-06,rj63.474,gl239,0.0,260655.0,0.0,0.0,0.0,31635.0,,6.619664500024585,17.5648013888465,-5.5877609105872335,98.90066245279452,6.0,37.0,10.7922,17.0,33.0,53.285,2000.0,0.10159,-0.77562,0.33183,9.64,1.46,6.674,6.03,5.862,K7,,-58178.0,59.526,0.901,-5.059,9.79668,2.0529599999999997,4.69803,4.63997,4.40538,3.82,,,,,0.0,1.0,0.0,-0.5418930000000001,4133.14,5.23656,0.0308315,1.79015,0.0,0.0,0.0,0.0,9.67426,0.0,0.0,0.0,Hipparcos,,,,0.160428,0.0,0.0,0.0,,-1.0,10839.9,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
176,34,10.0,6964.945979999844,68.27254522545263,2019-01-25 ,47157,1999-12-31 ,2008-12-07,rj63.818,47157,0.0,47157.0,114147.0,0.0,0.0,31655.0,,6.6254990556505,9.144277778201632,-13.984586232938412,99.54770689254822,6.0,37.0,31.7966,9.0,8.0,39.4,2000.0,0.02613,-0.058379999999999994,-0.08176,7.63,0.71,6.408,6.158,6.019,G5,,25861.4,34.8169,0.16,-5.01,9.77559,0.0697806,0.20263399999999998,6.90446,3.0947,3.5,,,,,0.0,1.0,0.0,0.35518299999999997,5690.0,4.41533,0.06,0.54,1.08564,0.017728599999999997,1.09026,1.09026,4.7157,0.0,1.12388,1.12388,Hipparcos,,"Fe=+.36, faint comp V=11.7 sep ~ 11",,0.00884531,0.0,0.0,0.0,,-1.0,11544.0,25330.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
177,28,11.0,8089.99045199994,68.27230922551826,2019-01-25 ,48938,1996-12-01 ,2014-02-20,rj187.167,48938,0.0,48938.0,172264.0,0.0,0.0,32322.0, ,6.747764444351196,-27.341666389041468,-50.17331955677425,105.6512029828429,6.0,44.0,51.952,-27.0,20.0,29.999,2000.0,0.0376,-0.00618,0.29389,6.43,0.56,5.397,5.126,5.054,G2,V,-10041.4,14.8788,0.155,-4.998,9.66297,0.0676067,0.18603699999999998,4.01489,4.18198,4.13,,,,,0.0,1.0,0.0,-0.434863,5937.25,4.307230000000001,0.08,1.9666400000000002,0.930868,0.040982599999999994,1.19729,0.0252179,4.3059400000000005,0.0,0.0,0.0,Hipparcos,SK, ,,0.052627099999999996,0.0,0.0,0.0,,-1.0,10419.0,-10563.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
178,81,47.0,6596.023178999778,98.16051922552288,2018-12-26 ,49674,2000-12-04 ,2011-12-06,rj138.216,49674,0.0,49674.0,41390.0,0.0,0.0,32916.0,,6.85847677760654,40.86775638891591,17.88335192429446,100.20024368622921,6.0,51.0,30.5164,40.0,52.0,3.923,2000.0,0.02455,0.034960000000000005,-0.12285,8.1,0.71,6.835,6.523,6.432,G0,,12045.0,27.6247,0.191,-4.861,9.41412,0.127243,0.47698199999999996,10.3584,3.6237,3.5,,,,,0.0,1.0,0.0,0.30748600000000004,5628.33,4.47262,0.06,2.38024,1.0528,0.018034900000000003,0.9515530000000001,0.9515530000000001,5.05026,0.0,0.8195899999999999,0.8195899999999999,Hipparcos,,Fe=+.35,,0.0152178,0.0,0.0,0.0,list2 T12,-1.0,11883.1,12045.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
179,66,34.0,8150.76745699998,7.489528225269169,2019-03-27 ,50499,1996-12-01 ,2008-12-08,rj63.1089,50499,0.0,50499.0,197294.0,0.0,0.0,32970.0, ,6.8672289722495625,-33.91556027730306,-56.46579997529517,109.7632452481403,6.0,52.0,2.0243,-33.0,54.0,56.017,2000.0,0.021159999999999998,-0.06902,0.06852000000000001,7.221,0.575,6.152,5.884,5.836,G1,V,37314.7,17.8369,0.147,-5.061,9.7555,0.0636608,0.24999000000000002,17.5028,3.62755,4.0625,,,,,0.0,1.0,0.0,0.326372,6008.67,4.25033,0.06,3.9419199999999996,1.25078,0.020953799999999998,1.41354,1.41354,3.84858,0.0,2.34931,2.34931,Hipparcos,SK, ,,0.010236499999999999,0.0,0.0,0.0,list2 T12,-1.0,10419.0,36793.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
180,53,24.0,7967.112308999989,191.13839122559875,2018-09-24 ,50281,1996-12-01 ,2014-02-20,rj187.168,50281,0.0,0.0,133805.0,250.0,0.0,32984.0,A,6.8716805834240375,-5.173713055716621,-27.944777090065646,104.77635226294241,6.0,52.0,18.0501,-5.0,10.0,25.367,2000.0,0.11494000000000001,-0.54442,-0.0033,6.57,1.07,5.012,4.293,4.107,K3,V,0.0,21.9044,0.612,-4.619,9.10172,0.0,0.0,17.8046,3.9233599999999997,6.2471,,,,,0.0,1.0,0.0,0.141182,4757.58,4.91896,0.08,1.8414700000000002,0.760563,0.024799500000000002,0.6652399999999999,0.010923700000000001,6.8723600000000005,0.0,0.0,0.0,,,HARPS,,0.0590539,0.0,0.0,0.0,,-1.0,0.0,-7082.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
181,33,11.0,8142.826001000125,68.2714822255075,2019-01-25 ,50806,1996-10-09 ,2014-02-20,rj187.169,50806,0.0,50806.0,172524.0,0.0,0.0,33094.0, ,6.892761917114258,-28.539794444508033,-51.10380436057272,108.9065484482465,6.0,53.0,33.9429,-28.0,32.0,23.26,2000.0,0.03877,0.28281999999999996,-0.44192,6.04,0.71,4.798,4.565,4.334,G5,IV,72910.3,37.6413,0.142,-5.126,9.87072,0.06413490000000001,0.322971,3.6506300000000005,3.17836,3.8923099999999997,,,,,0.0,1.0,0.0,0.067379,5682.75,4.34935,0.08,1.91631,1.08965,0.048425699999999995,1.5178399999999999,0.0311118,3.9824800000000002,0.0,0.0,0.0,Hipparcos,SK,Wo9219 HARPS,,0.162598,0.0,0.0,0.0,,-1.0,10366.1,72388.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
182,24,11.0,7548.198367999867,190.16501822555438,2018-09-25 ,50639,1998-01-25 ,2019-02-18,rj319.85,50639,0.0,50639.0,133840.0,0.0,0.0,33109.0, ,6.895787333382501,-9.515469166437784,-32.22449850435066,105.7180838407016,6.0,53.0,44.8344,-9.0,30.0,55.689,2000.0,0.02506,-0.05901,-0.046,7.06,0.51,6.043,5.809,5.684,F9,,-2252.92,9.973980000000001,0.169,-4.892,9.638810000000001,0.0735907,0.192584,303.119,4.64807,4.355,,,,,0.0,1.0,0.0,-0.018272999999999998,6098.33,4.29361,0.08,4.863119999999999,1.16104,0.0612773,1.25534,0.045144300000000005,4.05491,0.0,0.0,0.0,Hipparcos,,"liner -160/yr, curvature, Texp=120, Once per year!",,0.00511566,0.0,0.0,0.0,,-1.0,10838.9,-2947.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
183,47,28.0,7361.7271150001325,44.45246322546154,2019-02-18 ,50554,1998-12-23 ,2009-04-13,rj67.988,50554,0.0,50554.0,78855.0,0.0,0.0,33212.0,,6.911895916197035,24.245558611551925,1.3957560745249378,102.4553182159838,6.0,54.0,42.8253,24.0,14.0,44.011,2000.0,0.03223,-0.03729,-0.09636,6.86,0.532,5.775,5.516,5.466,F8,,-3367.34,11.7026,0.162,-4.94,9.60758,0.0832937,0.25756599999999996,27.5534,4.68789,4.256,,,,,0.0,1.0,0.0,-0.0366742,5977.67,4.37709,0.06,3.02399,1.07725,0.0233322,1.1255600000000001,1.1255600000000001,4.4013,0.0,1.45907,1.45907,Hipparcos,,"ELOIDE '01, P=1279 K=95 e=0.42, Lick P=7.8?? HARPS",,0.00758534,0.0,0.0,0.0,,-1.0,11171.1,-3888.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
