,hostname,status,pl_index,mass,mass_med,mass_minus,mass_plus,axis,axis_med,axis_minus,axis_plus,per,per_med,per_minus,per_plus,tc,tc_med,tc_minus,tc_plus,w,w_med,w_minus,w_plus,k,k_med,k_minus,k_plus,e,e_med,e_minus,e_plus,e_mode,e_68,insol,insol_med,insols_minus,insols_plus,teq,teq_med,teq_minus,teq_plus,post_path
80,164922,K,1.0,0.34663938409999995,0.3443324033,0.331410949,0.35747811020000003,2.148076204,2.14867175,2.1233442080000002,2.173494419,1198.142936,1198.4643210000002,1195.4019759999999,1201.639785,2456742.9790000003,2456743.286,2456733.555,2456753.4790000003,1.8715991730000001,-0.960615862,-1.3690177159999999,1.148934879,7.023566207000001,6.979505129,6.761864935,7.188339686,0.06947029582,0.06498120578,0.035671234930000004,0.09200073619999999,0.065,0.07776042619,0.1651291897,0.165051265,0.15357686140000001,0.1770317664,1.0146203059999999,1.014740041,0.15357686140000001,0.1770317664,/data/user/lrosenth/legacy/final_run/164922/164922_pchains.csv
81,164922,K,2.0,0.04569824455,0.045111333760000004,0.04156720031,0.04872511241000001,0.3411225739,0.3411108854,0.3371614899,0.3450429569,75.82279606,75.81673197,75.7783203,75.85362846,2455222.091,2455221.117,2455219.1380000003,2455223.426,3.076671355,0.029289967630000004,-0.8726107925,0.8151930764,2.333255503,2.30743103,2.133031225,2.485740397,0.1144648351,0.09599678837999999,0.029734156230000003,0.1839905171,0.015,0.1376372508,6.547903916,6.548193519,6.093519412000001,7.023459477,0.4043281118,0.40432364130000004,6.093519412000001,7.023459477,/data/user/lrosenth/legacy/final_run/164922/164922_pchains.csv
82,164922,C,3.0,0.03407789539,0.03311843741000001,0.03003396498,0.03620981027,0.2291987149,0.22922074399999998,0.22656538699999998,0.2318619082,41.7592195,41.76259494,41.75069673,41.77491349,2455257.414,2455256.56,2455255.537,2455257.747,2.595260734,-0.287686828,-1.153649549,1.004713518,2.1219852930000003,2.064358314,1.876643944,2.2495691069999997,0.1116027553,0.08581649946,0.02546861324,0.1690146025,0.01,0.123718515,14.50436972,14.50173887,13.49452055,15.55399521,0.3314246427,0.3314396732,13.49452055,15.55399521,/data/user/lrosenth/legacy/final_run/164922/164922_pchains.csv
83,164922,K,4.0,0.01521352915,0.014872997759999998,0.01280078928,0.01694306237,0.1023357866,0.10233594859999999,0.1011526336,0.10351541660000001,12.45877675,12.45844609,12.45617321,12.46035252,2455198.3219999997,2455198.579,2455197.805,2455199.1969999997,-0.6953836314,-0.18511570010000003,-0.9840232871,0.7861094759,1.4359471869999998,1.4187777680000002,1.219847231,1.630832157,0.1932886335,0.1800953878,0.055199229679999996,0.3494615756,0.125,0.255070571,72.75588936,72.75037592,67.70353386,78.03372906,0.22145856100000003,0.2214627568,67.70353386,78.03372906,/data/user/lrosenth/legacy/final_run/164922/164922_pchains.csv
84,167042,K,1.0,1.60327886,1.593905966,1.4683440159999999,1.723025794,1.303564925,1.303840512,1.2614124979999999,1.343820715,418.0553772,418.1720313,417.28568110000003,419.0450474,2454232.153,2454231.994,2454226.195,2454238.015,1.5332446219999998,0.5246328152,-1.3666423159999999,1.38758414,30.91681497,30.7536239,29.27707789,32.28585999,0.11708035789999999,0.09174518579,0.03504007148,0.152297878,0.08,0.12016312050000001,7.471509726,7.477378006,6.768585517999999,8.272361736,0.3912077238,0.39113094579999996,6.768585517999999,8.272361736,/data/user/lrosenth/legacy/final_run/167042/167042_pchains.csv
85,167215,S,1.0,200.8916614,201.0857426,196.8739873,205.2706894,7.20362591,7.205038013999999,7.127189523999999,7.280813527,6906.709998,6908.298490000001,6899.931347,6917.4961060000005,2458525.7180000003,2458525.701,2458524.644,2458526.672,2.8571728710000004,-0.28335898579999996,-0.2880273009,-0.27924984350000004,3556.2451130000004,3556.919144,3545.992907,3570.8290009999996,0.8522669214,0.8521971159999999,0.8515384481,0.8527832478,0.85,0.8524605675,0.06887686793,0.06884468373,0.06349286378999999,0.07460206004,1.262528425,1.262675954,0.06349286378999999,0.07460206004,/data/user/lrosenth/legacy/final_run/167215/167215_pchains.csv
86,167215,S,2.0,25.03282724,24.35944215,20.07909549,43.31609602,8.126147127000001,7.990628116,7.479448037,9.010023484,8275.06694,8066.837879000001,7318.880997,9667.73531,2455104.355,2455140.027,2454907.8880000003,2455574.984,2.5707333230000002,-0.4430412591,-0.726145492,0.3311413658,251.02249819999997,243.71316180000002,205.3535072,503.311499,0.2316857288,0.2992631055,0.0994197542,0.5713659566,0.105,0.45333849460000003,0.05412604953,0.055461385929999996,0.04328892206999999,0.06496697154,1.3409356270000001,1.332790329,0.04328892206999999,0.06496697154,/data/user/lrosenth/legacy/final_run/167215/167215_pchains.csv
87,168009,N,1.0,0.09946196047,0.09951504815,0.09018739502999999,0.10900880369999999,1.000124825,1.001380147,0.9861953742,1.0160351,367.89612719999997,368.569315,367.6206328,369.6043524,2457602.848,2457604.159,2457599.708,2457609.374,1.0792203870000001,1.070375472,0.8724732288,1.279812237,3.588428272,3.5338383589999998,3.2140549380000003,3.88447231,0.6084687159000001,0.5890181938,0.5152056851,0.6559650179,0.59,0.621629526,1.462873721,1.459661735,1.338229103,1.587370629,0.5881089689,0.5884322357,1.338229103,1.587370629,/data/user/lrosenth/legacy/final_run/168009/168009_pchains.csv
88,168009,C,2.0,0.030926956989999997,0.03001898461,0.026336438440000002,0.03379270012,0.11926426470000001,0.1192458473,0.117447025,0.1209794276,15.14988748,15.14793829,15.14426168,15.15141138,2455201.471,2455201.558,2455200.784,2455202.377,-2.5692105780000003,0.233026727,-0.8424811742,1.034377506,2.590353363,2.5269150540000003,2.224952772,2.835776029,0.1418375799,0.1214684934,0.03934060215,0.2333350301,0.055,0.17221884989999997,102.87138409999999,102.95701,94.39692787,111.92067649999998,0.20308874989999998,0.2030465112,94.39692787,111.92067649999998,/data/user/lrosenth/legacy/final_run/168009/168009_pchains.csv
89,168443,K,1.0,7.918355432999999,7.918500646,7.762541627999999,8.072728316000001,0.2977096269,0.2977189435,0.29478589920000003,0.3006038707,58.11158585,58.11159444,58.11148757,58.11170422,2455272.958,2455272.957,2455272.9469999997,2455272.9680000003,3.022846809,-0.1187948914,-0.12031943839999999,-0.11730065939999999,477.07459910000006,477.0125959,476.503279,477.51621560000007,0.5313993728,0.5312986302,0.5306837036,0.5319217643999999,0.53,0.5315993108,27.730255100000004,27.69206861,25.37989881,30.20871634,0.2818519514,0.2819490674,25.37989881,30.20871634,/data/user/lrosenth/legacy/final_run/168443/168443_pchains.csv
90,168443,K,2.0,17.75605549,17.75819294,17.40898157,18.1046641,2.881243167,2.881387767,2.8529560860000003,2.909322185,1749.618164,1749.6728289999999,1749.3858109999999,1749.9520120000002,2455599.134,2455599.406,2455598.634,2455600.155,1.128664611,1.129543121,1.123495312,1.135586373,298.0529648,298.0397235,297.64292989999996,298.440932,0.2115630226,0.2112451647,0.2099520642,0.2125629204,0.21,0.2118674273,0.2960600418,0.2956386312,0.27095394850000004,0.3224841383,0.8768283095999999,0.8771406058,0.27095394850000004,0.3224841383,/data/user/lrosenth/legacy/final_run/168443/168443_pchains.csv
91,168746,K,1.0,0.2291557814,0.2293849579,0.2219014493,0.23713197600000002,0.06503924172999999,0.06503638924999999,0.06448837147999999,0.06558150502,6.404505162,6.404497548999999,6.404391705,6.40460001,2454986.884,2454986.88,2454986.819,2454986.941,1.182471296,1.0917391090000002,0.7040710453,1.350277177,27.14198393,27.1691718,26.41348013,27.98822148,0.09939931617999999,0.09770293121,0.07159672607999999,0.12404877269999999,0.1,0.109738921,256.49102400000004,256.4477518,240.56308790000003,273.14586230000003,0.161618648,0.1616254653,240.56308790000003,273.14586230000003,/data/user/lrosenth/legacy/final_run/168746/168746_pchains.csv
92,169830,K,1.0,2.95864593,2.956189143,2.886860603,3.026086404,0.8131429009000001,0.8130238294,0.8046048272,0.8213474251999999,225.8141932,225.78868390000002,225.70745519999997,225.8630662,2455515.931,2455515.751,2455514.913,2455516.596,2.644863871,-0.4999621656,-0.5469930886,-0.45454555560000004,82.72421867,82.58215483,81.62057931,83.56401261,0.3097473644,0.306202652,0.2934940681,0.3186901051,0.305,0.31218838109999997,7.4127729570000005,7.416372531,6.830617065,8.039679124,0.3919803872,0.39193281609999997,6.830617065,8.039679124,/data/user/lrosenth/legacy/final_run/169830/169830_pchains.csv
