,name,teff_c,teff_err_c,fe_c,fe_err_c,logg_c,logg_err_c,radius_c,radius_err_c,mass_c,mass_err_c,star,mv,bvcolor,parallax
305,219542,5720.35972981,98.72534236195,0.165459279206,0.061435023588300004,4.38330565806,0.0783996686469,1.0762978575700002,0.0997137892861,1.042849148,0.050610971584800005,219542,4.69514997831991,0.64,-1.0
306,219834b,5174.97736353,73.8064991388,0.223572331694,0.06021546466070001,4.50323850771,0.0289183488545,0.877070741496,0.01730877982245,0.8956859625489999,0.0389979005252,219834b,5.93613603020717,0.88,0.0445152
307,219953,5243.89389463,33.709040526449996,-0.473058241837,0.05030749671745,4.56897001875,0.0092674143695,0.721614186542,0.005743312934710001,0.7085227308580001,0.012296043420594998,219953,6.361552768947999,0.81,0.0299872
308,220221,4788.24227707,62.753338910249994,0.16092555986999998,0.057886439044650004,4.57716766169,0.0215049277818,0.765287660011,0.01279260403375,0.806545335008,0.026607963486500002,220221,6.510770190052191,1.056,0.0490661
309,220339,5052.1795669,65.56489043524999,-0.2127954240415,0.05670884501992501,4.587443963269999,0.020367969006350004,0.7273838249385001,0.0117864138571175,0.7511567408319999,0.027527761610874998,220339,6.35354782862169,0.889999,0.0521313
310,22049,5020.376034175,57.687354016099995,-0.043887015946950006,0.0582908691902,4.590099622555,0.018240291712224996,0.759105669745,0.011816336220924999,0.8145954513105,0.024151859262575,22049,6.191985807007692,0.88,0.31094
311,22072,4969.64804698,63.41403712265,-0.25659072558,0.058495448057450015,3.38114067534,0.05689930892775,3.45633458209,0.0832419903325,1.05238331153,0.1199322216435,22072,3.03179791262162,0.89,0.0238768
312,221354,5271.849693945,63.88901496505,0.09915920249719999,0.058399975583525,4.461570788645,0.022641542709425,0.9012798123444999,0.017926761955625002,0.8639561776360001,0.027399059120325,221354,5.60563962016667,0.83,0.0592528
313,221356,6042.34265236,95.54565959804998,-0.218122193453,0.06164174831619999,4.34254471707,0.0334199620658,1.0954621783399998,0.02566719267755,0.968847766505,0.0476529886565,221356,4.39519474386084,0.54,0.0385141
314,221851,5139.92113501,77.44039960015002,-0.0254015833699,0.0596780214772,4.56059119512,0.02459854028685,0.7936407629860001,0.01441490758105,0.83492797689,0.0329748504458,221851,6.04857666323566,0.845,0.0413305
315,222582,5746.66214165,91.82173578585,0.017058593054899998,0.06061892612485,4.3051713548300015,0.030868907516650005,1.14501686947,0.0271092418266,0.969129396872,0.043463652189950006,222582,4.58653125534099,0.6,0.0236913
316,222697,5439.80804945,71.937604454625,0.20567580197549998,0.058709483679,4.5032737875699995,0.021693097635725,0.9226465462025,0.016527645860925,0.9842925887435,0.0357600540041,222697,5.44443102202935,0.780001,0.0217949
317,22282,5467.36469869,84.08154944325,0.181431637312,0.0600014315603,4.4380912395,0.033298582468049995,0.975863273479,0.02196480630865,0.955473702546,0.04785934714094999,22282,4.99442237769274,0.77,0.0218076
318,223238,5777.5208793,94.4361524199,0.0203718897724,0.06101988893050001,4.27466502811,0.0302412878567,1.19632715519,0.02822528425605,0.985355214834,0.04398703835355,223238,4.34511085520914,0.64,0.022315
319,223315,5646.667224985,76.0392357752,0.32138272999350004,0.06009903427545,4.430086431865,0.027175387498725,1.0459244505649998,0.022004951639900003,1.08200609192,0.040888688801300005,223315,5.15339418072353,0.75,0.0167233
320,223498,5551.4381623,87.48700979834999,0.1836915388115,0.06018459494895,4.374845951685,0.031779080317325,1.0585411947,0.0245192103271,0.9735031350305,0.045607901235325,223498,4.97405913106044,0.75,0.0213273
321,223691,5431.62708871,102.11742279799999,-0.169408165401,0.061985899845000005,3.8236033253300006,0.02091213882325,2.08108283191,0.05116685105280001,1.05811271909,0.03060541473045,223691,3.6593392354628302,0.69,0.0139752
322,224383,5717.42865516,86.5456134028,-0.0419338388459,0.0590785428108,4.1848628745099985,0.02703882908665,1.29939726181,0.0309717311838,0.946131752642,0.0355796454835,224383,4.4890274192877,0.63,0.019467
323,224619,5494.83273099,80.98314581595,-0.0907742580702,0.05719501877235,4.45964622378,0.03022510485955,0.900926058952,0.0197686920751,0.858925847024,0.03723958564635,224619,5.40191884189364,0.74,0.0381312
324,224983,5173.80377078,72.79441837729999,0.147480612857,0.057755294115500004,4.51826460088,0.0286149911442,0.8541118279459999,0.017131524023249998,0.8794711863629999,0.036330438908300004,224983,5.84743485032284,0.888,0.029523700000000007
325,225261,5439.08087666,53.37210898095,-0.322869878025,0.060642833494300004,4.49974638676,0.01471822345715,0.8151689897740001,0.011559127170249999,0.7720555611480001,0.0176061205225,225261,5.778661194759178,0.755,0.0379246
326,22879,6058.533153425,44.13193774955001,-0.708190967369,0.055802108340900006,4.261889184605,0.01659744322315,1.088193416955,0.021286676117575003,0.7920866678605001,0.01069249090944,22879,4.80762351426826,0.49,0.0381985
327,230409,5471.33569189,52.147959506099994,-0.7405318650939999,0.05656321702035,4.58346894991,0.0143910114315,0.704090907315,0.007445430708835,0.6968015027009999,0.0179937354324,230409,6.04840514770641,0.7,0.014620500000000003
328,230999,5612.54568697,87.67480412565003,0.137341366436,0.0598602291092,4.33223256556,0.0303448975898,1.11117749026,0.0259976608221,0.973141909163,0.04326886771035,230999,4.69514735276809,0.719999,0.0109242
329,23249,5067.204072825,101.230433285825,0.16781161700750002,0.061181687655275,3.7842331958749997,0.0266559186468,2.33780912359,0.05724352067175,1.21861071734,0.0502637457936,23249,3.72838292801359,0.92,0.11061
