# period  BIC_array
1.011920853494929702e+03 1.611101007690081133e-01
1.045369783501545271e+03 5.187221804685862026e-01
1.081105607780198397e+03 2.314965798575016720e+00
1.119371159045962258e+03 5.274858289660983246e+00
1.160444911635650669e+03 7.011051603025393320e+00
1.204647769686778247e+03 6.730761946874181945e+00
1.252351468175898162e+03 4.418308599605069276e+00
1.303989052331908397e+03 1.966326626185434634e+00
1.360068061098657608e+03 5.127495951402920582e-01
1.421187265255254943e+03 1.225545263979768151e-01
1.488058130990784548e+03 7.348355550703473682e-01
1.561532642205029561e+03 1.790235389700768565e+00
1.642639793473490499e+03 2.435956904831343195e+00
1.732634078916766839e+03 2.280584420124554867e+00
1.833060844112257655e+03 1.322261687235894101e+00
1.945845763915738871e+03 2.442032728033893818e-01
2.073419518411757963e+03 2.196382380102193110e-01
2.218894954011480422e+03 2.627711034058776818e+00
2.386324452025763549e+03 5.882281180660854147e+00
2.581083327411112350e+03 7.022654122297652179e+00
2.810457657561463748e+03 7.315209685197444855e+00
3.084576114976884128e+03 5.966482821982907581e+00
3.417946054758293940e+03 3.920459834986075975e+00
3.832106389495809708e+03 2.194537274914026170e+00
4.360475125802466209e+03 1.508035560531311603e+00
5.057848517328523485e+03 2.050911349876585632e+00
6.020750787104326264e+03 3.158161334205345838e+00
7.436494547384922043e+03 4.517609596551181994e+00
9.722738779477193020e+03 5.290937555728064012e+00
1.403875336011185027e+04 6.088899984751805050e+00
2.524544006500160322e+04 5.972769239896621229e+00
