date,observation_id,tel,jd,mnvel,errvel,cts,mdchi,bc,svalue,svalue_err,trv,trv_err
2014-08-25 05:39:48.480,afy.207,apf,2456894.73597778,39.5798157703989,2.74779796600342,15264.0,1.18016171455383,-15420.703,0.130455416689,0.002,,
2018-06-01 10:48:20.172,bev.239,apf,2458270.95023347,-164.322227050216,2.260586977005,30829.0,1.27233576774597,18116.075,0.139039943324,0.002,,
2014-11-09 05:03:07.798,aha.146,apf,2456970.71050692,-11.9675750182018,3.64662551879883,8989.0,1.15962469577789,-24531.512,0.14418719194,0.002,,
2013-08-14 06:09:25.051,aag.112,apf,2456518.75653994,52.6696556603485,2.6454496383667,21808.0,1.20564305782318,-11421.759,0.140250723449,0.002,,
2015-05-01 10:48:23.587,aiy.262,apf,2457143.950273,-4.2929843329408,2.39060640335083,24142.0,1.22326683998108,25035.519,0.139977796198,0.002,,
2015-07-21 08:04:07.915,akn.248,apf,2457224.83620272,71.3887325501958,2.6921980381012,24371.0,1.26682031154633,-1314.826,0.134254933494,0.002,,
2017-08-30 06:31:17.033,azs.223,apf,2457995.77172492,-10.7005728295408,2.68487191200256,17420.0,1.22137498855591,-17327.0,0.131145651861,0.002,,
2014-04-03 12:34:46.708,adk.223,apf,2456751.02415171,114.107094700475,4.11808156967163,4485.0,1.10006952285767,25395.656,0.145083982528,0.002,,
2019-06-07 06:40:50.032,blv.199,apf,2458641.77835685,-51.4392282436181,6.09536409378052,2041.0,1.15635716915131,16628.026,0.152726907363,0.002,,
2018-10-27 03:36:39.489,bhr.199,apf,2458418.65045705,-61.0172057092402,2.51062059402466,26638.0,1.30894899368286,-25883.837,,,,
2015-09-02 04:39:13.881,alh.213,apf,2457267.69391066,71.4262176733893,2.41587471961975,29288.0,1.31057024002075,-17926.331,0.136781925965,0.002,,
2017-06-17 10:34:01.369,ayf.232,apf,2457921.94029362,15.6635998132139,2.6505331993103,32121.0,1.2728773355484,12472.097,0.129994915924,0.002,,
2019-06-17 05:32:09.859,bmc.188,apf,2458651.73066966,-29.7917247523462,4.63045454025269,4918.0,1.14035272598267,13123.856,0.149630211721,0.002,,
2015-07-05 08:29:46.991,ake.258,apf,2457208.8540161,60.4708732654145,2.94497299194336,21046.0,1.20852506160736,5586.578,0.141022590036,0.002,,
2019-06-14 10:19:43.079,blz.226,apf,2458648.93035971,-39.2322056468293,3.55576515197754,8397.0,1.12186992168427,13801.237,0.143044834136,0.002,,
2019-05-04 12:24:36.274,blg.254,apf,2458608.01708651,-36.7945224473803,3.07626819610596,11439.0,1.15539002418518,24515.106,0.14373620943,0.002,,
2018-06-22 10:25:04.062,bff.248,apf,2458291.93407479,-172.975495479628,2.39920425415039,28375.0,1.22548031806946,10621.454,0.133534024368,0.002,,
2015-08-04 06:59:22.737,aku.231,apf,2457238.79123538,72.2512313780321,2.50597858428955,26074.0,1.25412607192993,-7200.508,0.131824641165,0.002,,
2015-06-15 10:46:10.098,ajt.273,apf,2457188.94872799,56.2788275098192,2.43594121932983,30193.0,1.2577246427536,13390.953,0.138547789664,0.002,,
2019-07-11 08:01:13.517,bmn.283,apf,2458675.83418422,-56.2961158802433,3.27374005317688,10835.0,1.17148375511169,3057.155,0.143487527586,0.002,,
2019-07-03 08:34:35.676,bmk.217,apf,2458667.85735736,-51.8120222586918,4.39430522918701,4805.0,1.10965442657471,6430.679,0.157680235232,0.002,,
2013-09-05 05:08:48.577,aao.108,apf,2456540.71445112,94.4226611674376,2.50781583786011,27410.0,1.25257074832916,-19087.247,0.149598715767,0.002,,
2015-04-11 10:57:27.683,aim.230,apf,2457123.95657041,-46.3907091562234,2.51708555221558,16567.0,1.1710342168808,25942.953,0.130503609995,0.002,,
2013-08-21 05:18:26.496,aah.109,apf,2456525.72114,65.8057845712409,2.46711874008179,29655.0,1.26211869716644,-13998.785,0.138279333815,0.002,,
2018-10-23 04:52:55.847,bhp.201,apf,2458414.70342415,-66.5043524033323,2.46951913833618,26306.0,1.28785288333893,-26137.41,0.136450660571,0.002,,
2014-08-05 06:03:56.647,afn.165,apf,2456874.75273897,45.8829698237472,3.24959135055542,13800.0,1.18913316726685,-7640.079,0.150959848298,0.002,,
2015-08-15 06:20:29.913,akz.215,apf,2457249.7642351,69.6868657120161,2.55762624740601,21431.0,1.22507691383362,-11641.159,0.135077020378,0.002,,
2019-07-12 08:34:56.313,bmo.233,apf,2458676.85759621,-64.1601442746054,4.25849723815918,4526.0,1.12013375759125,2560.933,0.138970483401,0.002,,
2019-04-14 09:55:19.482,bky.237,apf,2458587.91341993,-32.8387394272384,3.70581865310669,6391.0,1.14398956298828,26051.333,0.148085018239,0.002,,
2019-04-14 09:55:19.482,bky.237,apf,2458587.91341993,-32.8387394272384,3.70581865310669,6391.0,1.14398956298828,26051.333,0.148085018239,0.002,,
2016-11-11 04:03:28.251,atn.201,apf,2457703.66907698,-145.8873805005,2.70670032501221,32016.0,1.3472455739975,-24081.401,0.130827546084,0.002,,
2018-08-27 05:16:12.901,bgn.214,apf,2458357.71959376,-156.132952603043,2.49647307395935,26722.0,1.29087805747986,-16065.116,0.140265968916,0.002,,
2016-10-21 04:52:05.092,asz.198,apf,2457682.70283671,-138.850279780947,2.47470426559448,25255.0,1.26853847503662,-26178.863,0.132118444593,0.002,,
2014-03-25 11:43:22.490,adi.228,apf,2456741.98845474,107.247409980191,3.76216220855713,6511.0,1.11288928985596,24348.284,0.130535341382,0.002,,
2019-07-03 08:23:27.631,bmk.216,apf,2458667.84962536,-58.6964092169085,3.9072322845459,5664.0,1.09545266628265,6451.598,0.144423143487,0.002,,
2018-10-14 05:43:55.811,bhm.204,apf,2458405.7388404,-74.5691594496873,2.5108642578125,24971.0,1.27071416378021,-26140.308,0.145845471486,0.002,,
2019-06-26 05:12:41.457,bmh.184,apf,2458660.71714649,-51.0258578549077,4.08213233947754,4417.0,1.10509419441223,9647.095,0.144566934861,0.002,,
2015-10-23 04:00:16.993,amc.199,apf,2457318.66686334,55.8313695518643,2.12916779518127,32122.0,1.31048166751862,-26087.391,0.130945574833,0.002,,
2019-06-13 07:23:56.578,blx.202,apf,2458647.80829373,-42.292905428528,4.01240015029907,8122.0,1.14916670322418,14467.175,0.146762999291,0.002,,
2014-08-22 05:24:47.417,afw.189,apf,2456891.72554881,38.5852260537714,3.04911947250366,15149.0,1.17835569381714,-14297.706,0.139987666764,0.002,,
2014-08-11 06:18:05.176,afq.201,apf,2456880.76255991,35.9900968133679,2.91537427902222,16282.0,1.18543040752411,-10124.615,0.139140154969,0.002,,
2014-08-09 06:42:55.751,afp.192,apf,2456878.77981193,38.9059782906775,2.69171833992004,16948.0,1.1764475107193,-9362.095,0.145510130917,0.002,,
2015-07-08 08:48:08.239,akf.228,apf,2457211.86676203,59.1625116373557,2.68058896064758,32420.0,1.29445791244507,4273.052,0.134080734916,0.002,,
2019-07-01 05:15:14.463,bmj.187,apf,2458665.7189174,-45.2409939960285,4.19185304641724,4849.0,1.09338700771332,7592.598,0.135664007469,0.002,,
2014-10-19 06:25:29.814,agx.203,apf,2456949.76770618,-2.9419668285727,3.36357593536377,10454.0,1.16674089431763,-26274.418,0.140543901991,0.002,,
2014-11-09 04:32:10.975,aha.145,apf,2456970.68901592,-12.9524565412878,3.3076159954071,9157.0,1.14247035980225,-24515.32,0.128490888504,0.002,,
2018-09-18 05:20:58.571,bgy.225,apf,2458379.72290013,-123.265543937567,2.35549283027649,26914.0,1.28789222240448,-22513.819,0.13724204754,0.002,,
2014-09-15 04:28:01.422,agk.179,apf,2456915.68612757,27.5062920772011,3.03489685058594,16700.0,1.20524799823761,-21697.35,0.131635872247,0.002,,
2014-08-09 07:13:12.656,afp.193,apf,2456878.80084093,37.5165720680289,2.63528299331665,16583.0,1.19057416915894,-9418.729,0.138212113079,0.002,,
2014-05-16 12:16:33.559,aec.228,apf,2456794.01149953,90.5673809491897,3.60061836242676,10338.0,1.14987730979919,22269.036,0.150517304648,0.002,,
2013-08-13 05:45:11.370,aaf.110,apf,2456517.73971493,48.2154693576089,2.39173126220703,29225.0,1.2663209438324,-10980.152,0.139916201039,0.002,,
2019-04-14 09:45:03.450,bky.236,apf,2458587.90628993,-26.7316596823737,4.02379131317139,6263.0,1.1477587223053,26058.385,0.151363877868,0.002,,
2019-04-14 09:45:03.450,bky.236,apf,2458587.90628993,-26.7316596823737,4.02379131317139,6263.0,1.1477587223053,26058.385,0.151363877868,0.002,,
2018-11-05 04:17:22.688,bhv.203,apf,2458427.67873481,-48.2436383250726,3.86830949783325,6648.0,1.13317000865936,-25108.873,0.144620337804,0.002,,
2013-09-12 05:44:35.016,aar.107,apf,2456547.73929417,111.749368359265,2.75689029693604,28422.0,1.28717648983002,-21137.197,0.143928932665,0.002,,
2015-09-18 05:11:04.236,alp.208,apf,2457283.71602125,62.8355741163352,2.6118381023407,21199.0,1.2277135848999,-22450.724,0.178395742161,0.002,,
2015-11-14 03:27:52.078,amm.201,apf,2457340.64435275,51.8036635505793,2.35904812812805,33213.0,1.33706057071686,-23648.349,0.133850166808,0.002,,
2014-06-04 11:55:19.323,aek.224,apf,2456812.99675142,74.3364453744647,2.98257994651794,15730.0,1.14872109889984,17030.037,0.137829860079,0.002,,
2013-08-12 08:14:36.148,aae.116,apf,2456516.84347393,44.3112901720041,2.29201793670654,29802.0,1.27603721618652,-10852.937,0.155134209091,0.002,,
2013-09-07 04:48:42.520,aaq.155,apf,2456542.70049213,92.1103930155959,2.5291965007782,27517.0,1.2579950094223,-19650.125,0.140732341374,0.002,,
2015-08-13 06:43:31.280,aky.234,apf,2457247.78022315,65.6099682968053,2.62918877601624,23784.0,1.23874580860138,-10885.832,0.134678302152,0.002,,
2016-11-30 03:05:54.008,atx.209,apf,2457722.62909731,-134.934827589679,2.64806365966797,17489.0,1.22290110588074,-19420.004,0.13785346222,0.002,,
2016-11-15 02:54:42.553,atp.205,apf,2457707.62132584,-137.567387420452,5.72967720031738,2007.0,1.15610039234161,-23257.434,0.15157793311,0.002,,
2015-10-10 04:27:19.700,alx.202,apf,2457305.68564468,58.7186098813981,2.41905045509338,27653.0,1.29225039482117,-25801.229,0.133315946602,0.002,,
2019-07-22 06:37:09.641,bmt.208,apf,2458686.77580603,-58.1403662472956,4.40349054336548,4281.0,1.13596165180206,-1556.312,0.138313946923,0.002,,
2018-08-22 06:20:26.613,bgl.211,apf,2458352.76419691,-166.876288536747,2.44132614135742,24694.0,1.27517974376678,-14399.672,0.131426894868,0.002,,
2017-03-17 12:36:03.199,awc.258,apf,2457830.02503703,-6.29200369360976,2.5684986114502,31389.0,1.30085384845734,22860.408,0.135820754075,0.002,,
2014-06-04 11:34:23.239,aek.223,apf,2456812.98221342,83.1591781310225,2.77907538414001,15447.0,1.16285109519958,17067.361,0.147497562616,0.002,,
2019-07-18 05:51:09.513,bms.208,apf,2458682.7438601,-47.6737992814336,4.30435037612915,4002.0,1.11701488494873,260.502,0.14456584598,0.002,,
2015-10-30 03:26:17.331,amf.210,apf,2457325.64325615,51.6234894195965,2.28368425369263,27591.0,1.2712414264679,-25682.386,0.131768936637,0.002,,
2013-10-05 06:25:36.652,aax.169,apf,2456570.76778533,99.5528857331504,3.19299125671387,11074.0,1.16010415554047,-25527.262,0.132084056372,0.002,,
2019-05-14 10:28:18.939,blj.240,apf,2458617.93633031,-42.0707077039768,3.40448641777039,10362.0,1.16455912590027,22935.676,0.139196787732,0.002,,
2015-05-26 09:32:12.807,ajj.275,apf,2457168.89737045,28.0640945053844,2.52113938331604,31666.0,1.295569896698,20091.56,0.139828189873,0.002,,
2013-09-13 05:04:25.062,aas.106,apf,2456548.71140118,104.107866389757,2.64160966873169,20333.0,1.20731997489929,-21327.663,0.136557213441,0.002,,
2013-08-31 05:13:44.925,aal.108,apf,2456535.71788108,83.5881923256075,2.20295524597168,29270.0,1.27930426597595,-17503.813,0.140892538356,0.002,,
2018-09-26 04:56:30.183,bhb.205,apf,2458387.7059049,-111.028899868821,2.31809449195862,25542.0,1.24635088443756,-24082.53,0.150172146941,0.002,,
2018-11-05 04:32:52.611,bhv.204,apf,2458427.68949781,-45.0242266052427,4.2748064994812,5007.0,1.13255965709686,-25121.011,0.146147600544,0.002,,
2015-06-01 09:31:03.761,ajl.234,apf,2457174.89657131,38.0480263572167,2.51181411743164,16824.0,1.19443964958191,18320.098,0.138987169302,0.002,,
2013-09-06 04:41:20.152,aap.108,apf,2456541.69537213,94.9586390725998,2.59044623374939,28837.0,1.26697182655334,-19340.124,0.136076244919,0.002,,
2018-07-19 07:21:45.182,bfr.227,apf,2458318.80677294,-181.832781527251,2.26336812973022,29415.0,1.29247772693634,-466.219,0.132625060157,0.002,,
2015-04-12 11:24:43.234,ain.274,apf,2457124.97550039,-46.5079624435211,2.42970561981201,23778.0,1.20826089382172,25941.998,0.135780719868,0.002,,
2019-07-17 07:10:02.506,bmr.271,apf,2458681.79864012,-49.0032570822392,4.89383983612061,4066.0,1.11894166469574,554.966,0.133109754634,0.002,,
2019-07-12 08:40:42.345,bmo.234,apf,2458676.86160121,-53.4110505347074,4.51922416687012,4521.0,1.12843155860901,2549.999,0.146457567055,0.002,,
2017-03-14 13:01:28.083,awb.283,apf,2457827.04268614,-6.33485318454399,2.43541049957275,30461.0,1.28698062896729,22173.736,0.13986168592,0.002,,
2013-08-22 05:26:31.374,aai.107,apf,2456526.72675201,66.2613045364942,2.47559452056885,29427.0,1.26866436004639,-14381.408,0.138956401227,0.002,,
2015-10-26 03:50:36.723,amd.207,apf,2457321.66014726,53.2511049571434,2.47106575965881,26220.0,1.26045882701874,-25962.129,0.135611335368,0.002,,
2016-10-23 05:09:28.106,ata.190,apf,2457684.71490864,-136.263908208906,3.4453456401825,8392.0,1.16494917869568,-26152.973,0.133936689961,0.002,,
2018-07-15 09:16:38.876,bfq.243,apf,2458314.88656107,-186.660481679026,2.98835754394531,29121.0,1.29141175746918,1067.15,0.135397368997,0.002,,
2019-07-26 08:28:12.631,bmv.251,apf,2458690.85292397,-49.0118703063066,4.06076955795288,5765.0,1.1474392414093,-3503.987,0.151758549132,0.002,,
2015-07-01 09:33:11.796,akb.254,apf,2457204.89805319,52.0391718926181,2.58262467384338,30393.0,1.26947891712189,7145.651,0.138287573513,0.002,,
2017-06-14 10:23:32.041,ayd.196,apf,2457918.93300973,8.32257444365402,2.77459120750427,30955.0,1.27618539333344,13615.577,0.13187689546,0.002,,
2015-06-14 09:57:23.992,ajs.244,apf,2457187.91486102,53.727569804032,2.52275085449219,30282.0,1.26793622970581,13853.951,0.137199275165,0.002,,
2015-07-30 07:31:58.584,aks.241,apf,2457233.8138725,66.987592941736,2.56476950645447,24769.0,1.27715182304382,-5145.796,0.131411780544,0.002,,
2014-09-03 05:27:58.610,age.193,apf,2456903.72776169,34.0782371330207,2.61952638626099,13999.0,1.15621280670166,-18428.01,0.13887553793,0.002,,
2018-09-15 05:27:13.554,bgw.206,apf,2458376.72724021,-129.779720130066,2.4650342464447,25795.0,1.31655335426331,-21815.378,0.138306305382,0.002,,
2014-05-12 09:35:20.649,aea.212,apf,2456789.89954455,84.4140027908565,3.36124157905579,9174.0,1.10539293289185,23363.983,0.129563212125,0.002,,
2014-08-21 05:48:28.439,afv.179,apf,2456890.74199582,38.805314799908,2.7710075378418,15670.0,1.19314086437225,-13968.618,0.133568712703,0.002,,
2015-04-21 10:22:00.585,ais.219,apf,2457133.93195121,-26.6859560908969,5.69772386550903,2452.0,1.14824903011322,25913.472,0.109478299152,0.002,,
2015-11-18 03:47:46.548,amo.199,apf,2457344.65817764,49.4108524004287,2.75226593017578,16021.0,1.1996910572052,-22820.24,0.135001454172,0.002,,
2019-05-04 12:13:49.225,blg.253,apf,2458608.00959751,-41.4692094995199,3.18700528144836,11430.0,1.15820920467377,24533.245,0.142187062848,0.002,,
2019-05-18 11:07:46.897,bll.234,apf,2458621.96373723,-40.8452443053606,3.62769484519958,8950.0,1.1379132270813,21988.345,0.142599278758,0.002,,
2017-08-16 08:06:13.429,azl.229,apf,2457981.83765543,-10.4007882773714,2.52050042152405,31688.0,1.30799806118011,-12402.541,0.131973612074,0.002,,
2015-06-05 10:37:31.286,ajn.276,apf,2457178.94272322,41.2329219967422,2.58389711380005,27042.0,1.25608932971954,16925.901,0.13281636042,0.002,,
2017-06-05 10:38:31.580,axw.253,apf,2457909.94342106,0.89478531434089,2.38370513916016,26007.0,1.22949433326721,16748.029,0.131321996737,0.002,,
2015-08-01 06:50:01.402,akt.240,apf,2457235.78473845,69.673248893921,2.55487155914307,24122.0,1.28465306758881,-5916.605,0.134069218402,0.002,,
2019-07-24 11:11:31.258,bmu.296,apf,2458688.966334,-57.0359283724855,4.85245418548584,3816.0,1.13920402526855,-2897.936,0.146454171858,0.002,,
2015-09-25 05:19:25.686,alr.170,apf,2457290.72182507,61.1502944016212,2.71654200553894,23447.0,1.27240025997162,-23901.154,0.140195385084,0.002,,
2019-07-24 11:05:53.261,bmu.295,apf,2458688.962422,-63.4862149570376,5.02111625671387,3637.0,1.15324449539185,-2890.823,0.148146976523,0.002,,
2014-05-03 09:32:53.687,adw.213,apf,2456780.8978436,87.5547032818818,3.29561710357666,6995.0,1.11879980564117,24866.623,0.137638078251,0.002,,
2018-10-28 05:25:22.600,bhs.212,apf,2458419.72595602,-63.0906464170277,3.4631335735321,8622.0,1.16401886940002,-25929.803,,,,
2019-05-02 10:58:05.625,ble.253,apf,2458605.95700955,-39.4428818156234,3.39776754379272,7511.0,1.13400518894196,24922.019,0.141645495155,0.002,,
2019-05-02 10:58:05.625,ble.253,apf,2458605.95700955,-39.4428818156234,3.39776754379272,7511.0,1.13400518894196,24922.019,0.141645495155,0.002,,
2019-05-28 10:37:12.348,blq.206,apf,2458631.94250403,-40.257414564869,3.43157649040222,8565.0,1.13762950897217,19434.763,0.139440412035,0.002,,
2019-05-18 10:56:59.847,bll.233,apf,2458621.95624823,-49.355467042387,2.88951587677002,9486.0,1.12948000431061,22006.823,0.143794586351,0.002,,
2015-05-28 09:23:55.139,ajk.259,apf,2457170.8916104,38.5841156424468,2.69476962089539,20112.0,1.19156002998352,19533.346,0.132711334397,0.002,,
2014-08-31 06:53:29.822,agd.208,apf,2456900.78715072,34.7768051571125,2.72862005233765,15139.0,1.17221212387085,-17614.918,0.174506568846,0.002,,
2014-07-29 07:27:16.188,afk.190,apf,2456867.81060403,53.9682745634698,4.46260929107666,4800.0,1.12351179122925,-4819.454,0.149801882606,0.002,,
2015-09-09 05:43:48.214,alk.218,apf,2457274.73875248,67.6914568940785,2.6091616153717,22481.0,1.24112987518311,-20177.182,0.132423506244,0.002,,
2014-08-26 05:39:41.999,afz.205,apf,2456895.73590277,33.6329948316373,2.85728359222412,15659.0,1.18034029006958,-15776.914,0.131163215309,0.002,,
2015-05-09 12:13:15.988,ajb.254,apf,2457152.00921282,3.81250282861299,2.69767117500305,23676.0,1.23270070552826,23726.331,0.136337935543,0.002,,
2014-10-11 03:48:20.213,agv.102,apf,2456941.65856728,7.92324862705948,2.96521067619324,11382.0,1.14484357833862,-25809.265,0.13088160593,0.002,,
2017-09-29 05:06:50.445,baj.206,apf,2458025.71308385,-22.9348568779155,2.62582993507385,30188.0,1.32922518253326,-24648.194,0.126339622319,0.002,,
2014-08-15 06:10:34.598,afs.204,apf,2456884.75734488,41.1109996028471,2.7666163444519,15307.0,1.1679961681366,-11701.808,0.133462637365,0.002,,
2014-05-16 10:03:42.987,aec.204,apf,2456793.91924753,89.377799726967,3.4133632183075,10231.0,1.14000248908997,22492.967,0.145097067612,0.002,,
2015-06-16 10:24:41.873,aju.279,apf,2457189.93381797,55.9478269762084,2.3381233215332,28054.0,1.21559476852417,13053.829,0.137162021067,0.002,,
2019-07-26 08:33:55.639,bmv.252,apf,2458690.85689397,-48.3269092150385,4.01573991775513,5739.0,1.14826166629791,-3514.518,0.135655597512,0.002,,
2017-07-03 08:41:46.438,aym.238,apf,2457937.86234303,-4.71612034714537,3.0667712688446,14026.0,1.16267001628876,6185.478,0.125550939562,0.002,,
2019-07-30 07:09:18.769,bmw.213,apf,2458694.7981339,-62.0086500214998,3.73786902427673,5094.0,1.13973116874695,-5088.682,0.138706619014,0.002,,
2017-08-22 06:11:05.644,azo.217,apf,2457987.75770421,-18.8265137666949,2.56489968299866,31103.0,1.33208656311035,-14484.799,0.130550290931,0.002,,
2018-07-21 07:29:31.650,bft.177,apf,2458320.81217188,-184.303548031432,2.67875051498413,28865.0,1.31879055500031,-1352.644,0.135921746184,0.002,,
2015-06-08 08:28:58.007,ajp.253,apf,2457181.85344916,48.8417679691138,2.78930377960205,23430.0,1.24005794525146,16145.422,0.138205917396,0.002,,
2019-07-30 07:14:51.755,bmw.214,apf,2458694.8019879,-65.0955973789065,4.34609270095825,5154.0,1.12795305252075,-5099.217,0.140149503028,0.002,,
2015-06-08 10:39:44.423,ajp.275,apf,2457181.94426415,46.1456285256188,2.74871039390564,25940.0,1.23944163322449,15915.772,0.135699077155,0.002,,
2013-09-28 03:18:20.675,aau.154,apf,2456563.63773929,109.458352794805,2.86050081253052,10914.0,1.13719308376312,-24301.866,0.1375083887,0.002,,
2015-08-21 05:24:40.950,alb.121,apf,2457255.72547396,66.9794370541769,2.77394151687622,15592.0,1.18628168106079,-13846.456,0.133906018464,0.002,,
2013-08-26 06:37:38.672,aaj.106,apf,2456530.77614204,72.1462531369309,2.35354852676392,29747.0,1.28549551963806,-15947.159,0.138164541859,0.002,,
2014-08-05 06:35:00.554,afn.166,apf,2456874.77431197,42.0735335010194,3.17817234992981,12983.0,1.17652761936188,-7698.294,0.13104978863,0.002,,
2014-10-11 03:18:18.427,agv.101,apf,2456941.63771328,4.28118685829259,2.76742672920227,13923.0,1.16230201721191,-25762.36,0.134476811031,0.002,,
2014-03-24 12:05:26.656,adh.226,apf,2456741.00378074,105.661621638029,3.42928886413574,7587.0,1.096684217453,24167.538,0.142276318758,0.002,,
2015-08-28 04:57:35.491,alf.180,apf,2457262.70666078,69.232906766726,2.65838837623596,24362.0,1.2747688293457,-16300.236,0.133907694913,0.002,,
2018-09-29 05:11:41.178,bhh.190,apf,2458390.71644882,-105.603060576351,3.29695272445679,8698.0,1.15594983100891,-24603.149,0.141758962835,0.002,,
2013-10-24 03:27:54.644,abg.160,apf,2456589.64438245,122.280489122094,4.68031930923462,3439.0,1.11132025718689,-25991.921,0.143700644675,0.002,,
2014-04-10 11:46:19.778,adn.252,apf,2456757.99050669,95.7578645691928,3.42501521110535,9661.0,1.12494742870331,25865.942,0.130534962332,0.002,,
2015-07-04 08:32:55.345,akd.240,apf,2457207.85619612,58.8408259283937,2.74182176589966,31672.0,1.28189969062805,6003.006,0.133019629424,0.002,,
2019-05-08 10:59:01.688,blh.255,apf,2458611.95765843,-33.3026854726454,3.34541821479797,9613.0,1.15172779560089,24029.106,0.143618086743,0.002,,
2014-05-07 10:43:55.970,ady.222,apf,2456784.94717558,85.7271076695204,3.34636545181274,10329.0,1.1230536699295,24168.925,0.141409522312,0.002,,
2014-08-23 05:50:50.133,afx.215,apf,2456892.7436358,37.937324541936,2.69665050506592,15515.0,1.18735861778259,-14715.161,0.123987270171,0.002,,
2019-04-28 09:06:27.300,bld.235,apf,2458601.87948264,-40.9219364032679,3.32080316543579,7308.0,1.12545418739319,25491.063,0.141241303556,0.002,,
2019-04-28 09:06:27.300,bld.235,apf,2458601.87948264,-40.9219364032679,3.32080316543579,7308.0,1.12545418739319,25491.063,0.141241303556,0.002,,
2019-05-08 10:48:18.700,blh.254,apf,2458611.95021643,-34.594861315271,3.41651797294617,9010.0,1.1439106464386,24045.833,0.140856907501,0.002,,
2014-08-21 05:19:12.532,afv.178,apf,2456890.72167282,37.1505843087711,2.76310729980469,15437.0,1.18847978115082,-13914.31,0.128590880965,0.002,,
2019-05-14 10:17:28.865,blj.239,apf,2458617.92880631,-36.9508248771341,3.07196092605591,9647.0,1.15228819847107,22952.606,0.132683261628,0.002,,
2019-04-13 09:54:30.064,bkx.238,apf,2458586.91284796,-21.8683178641705,3.82551097869873,6105.0,1.13512170314789,26041.787,0.144844669433,0.002,,
2019-07-05 08:20:27.053,bml.201,apf,2458669.84753533,-48.8732397315044,3.0810558795929,11005.0,1.14754784107208,5604.086,0.150606115506,0.002,,
2015-05-16 11:58:25.450,aje.240,apf,2457158.99890567,20.1239168840504,2.4488000869751,20763.0,1.19394588470459,22371.28,0.135720926925,0.002,,
2019-07-13 07:55:41.997,bmp.114,apf,2458677.83034719,-49.272223920224,3.91507029533386,5489.0,1.11311721801758,2202.707,0.132908802088,0.002,,
2019-05-28 10:48:11.407,blq.207,apf,2458631.95013203,-34.3317609209276,3.70329880714417,8424.0,1.13300168514252,19415.217,0.145760674459,0.002,,
2019-07-31 06:19:59.308,bmx.205,apf,2458695.76388088,-51.1541110087043,4.17653369903564,4749.0,1.1456059217453,-5426.958,0.145889787495,0.002,,
2013-10-08 04:46:37.259,aay.160,apf,2456573.69904235,114.832361533293,3.38706731796265,8402.0,1.13550078868866,-25698.884,0.137301986939,0.002,,
2018-09-07 05:02:45.292,bgr.209,apf,2458368.71024644,-142.101457553754,2.51993536949158,28500.0,1.28734600543976,-19596.85,0.134241607396,0.002,,
2014-07-01 09:21:37.750,aex.213,apf,2456839.89002025,66.4486263895156,3.08776569366455,15706.0,1.14371597766876,7063.827,0.141377918738,0.002,,
2015-08-26 05:01:32.750,ale.216,apf,2457260.70940683,65.1584908696678,2.95550322532654,13192.0,1.1857248544693,-15614.295,0.135512822278,0.002,,
2019-06-07 06:51:44.079,blv.200,apf,2458641.78592684,-47.1785177301323,5.58088302612305,2603.0,1.13547956943512,16616.413,0.150363183437,0.002,,
2018-08-26 06:20:42.327,bgm.197,apf,2458356.76437879,-159.472970411861,2.3820698261261,26070.0,1.27571666240692,-15834.176,0.138003816658,0.002,,
2014-08-15 05:47:04.636,afs.203,apf,2456884.74102588,38.3257433776323,2.87974143028259,15291.0,1.17286682128906,-11657.885,0.125341042708,0.002,,
2015-09-04 04:20:40.354,ali.216,apf,2457269.68102261,70.5458106071723,2.52631568908691,22019.0,1.22641360759735,-18527.475,0.134336434063,0.002,,
2014-09-03 05:44:19.596,age.194,apf,2456903.73911569,-10.604889418768,23.57080078125,267.0,1.714195728302,-18457.22,,,,
2017-06-03 11:15:29.906,axv.225,apf,2457907.96909613,5.85931739911776,5.87088441848755,2324.0,1.16797113418579,17338.486,0.138930737415,0.002,,
2014-10-07 02:54:20.994,agt.167,apf,2456937.62107632,9.43312277578971,2.84727597236633,16665.0,1.17641222476959,-25392.6,0.136983164812,0.002,,
2014-08-31 06:22:24.965,agd.207,apf,2456900.76556672,37.3392927395365,2.71758008003235,15674.0,1.19190454483032,-17562.238,0.143285367934,0.002,,
2015-07-15 08:19:52.884,akj.251,apf,2457218.84713986,63.9713431685281,2.19106650352478,26258.0,1.23599445819855,1285.017,0.134046628611,0.002,,
2018-09-28 05:11:12.236,bhc.204,apf,2458389.71611384,-107.531082306725,2.37667894363403,25993.0,1.30909955501556,-24443.25,0.136010409825,0.002,,
2015-04-09 10:59:08.948,ail.253,apf,2457121.95774245,-46.7831831035828,2.45530891418457,30829.0,1.27396976947784,25861.423,0.135104212132,0.002,,
2019-06-21 05:42:15.688,bmd.190,apf,2458655.73768158,-42.4036837864048,4.27868509292603,5711.0,1.1158367395401,11592.961,0.14316422827,0.002,,
2016-08-16 07:20:56.805,aru.316,apf,2457616.80621302,-92.946700475403,2.49826407432556,26067.0,1.27989423274994,-12428.99,0.129615475328,0.002,,
2014-10-19 05:55:52.998,agx.202,apf,2456949.74714118,-8.66939940499617,3.30947422981262,11159.0,1.16246867179871,-26255.204,0.14143053129,0.002,,
