# period  BIC_array
1.388921209792470393e+02 9.586441639368104006e-01
1.392682625149624300e+02 1.108870265368477703e+01
1.396464468829265968e+02 5.598971408792294824e-01
1.400266907704486812e+02 1.635080179306214632e+00
1.404090110470858690e+02 3.037910971592282294e+00
1.407934247671380490e+02 4.677195894297256018e+00
1.411799491721839388e+02 6.828621478850436688e+00
1.415686016936587350e+02 9.070907370647773860e+00
1.419593999554746233e+02 1.132642141861174423e+01
1.423523617766847735e+02 1.301465768000525713e+01
1.427475051741917298e+02 1.445481634731390841e+01
1.431448483655010477e+02 1.530802225487491341e+01
1.435444097715208898e+02 1.495660347796354017e+01
1.439462080194089424e+02 1.299031289518620724e+01
1.443502619454669968e+02 1.009674028461768103e+01
1.447565905980845855e+02 1.655676507000725906e+01
1.451652132407323279e+02 1.457006012343754264e+01
1.455761493550063221e+02 1.537742917582261271e+01
1.459894186437241217e+02 1.040987332071335913e+01
1.464050410340739745e+02 1.262880914923016462e+01
1.468230366808175802e+02 1.494211219457451989e+01
1.472434259695481558e+02 1.942149425003026408e+01
1.476662295200045776e+02 2.561052305099678961e+01
1.480914681894426508e+02 2.897577882354130452e+01
1.485191630760651265e+02 7.938598492910386994e-02
1.489493355225108644e+02 2.115985327661792326e+01
1.493820071194051877e+02 1.368785289258562443e+01
1.498171997089720833e+02 1.466754152244027409e+01
1.502549353887099812e+02 5.598968820798518209e+00
1.506952365151317679e+02 8.436377983637157740e-01
1.511381257075710209e+02 3.774978018696401705e+00
1.515836258520556044e+02 7.752275294459423094e+00
1.520317601052497878e+02 1.051072598516702783e+01
1.524825518984667099e+02 1.208561649072407818e+01
1.529360249417520663e+02 1.247488421346736231e+01
1.533922032280413816e+02 1.297519126653151034e+01
1.538511110373915471e+02 1.325503104830227130e+01
1.543127729412887277e+02 9.487825529652127443e-01
1.547772138070338599e+02 6.611564734995454273e-01
1.552444588022078165e+02 1.011702223861232142e+01
1.557145333992175438e+02 8.100607177346773824e+00
1.561874633799251342e+02 7.228010337712248656e+00
1.566632748403614528e+02 6.539614362411953152e+00
1.571419941955261663e+02 1.219134572596294674e+01
1.576236481842761066e+02 6.749312906723162087e+00
1.581082638743037307e+02 6.739802289806902991e+00
1.585958686672078954e+02 5.249921466143632642e+00
1.590864903036584224e+02 2.410548708548617469e+00
1.595801568686571841e+02 1.128647183285238498e+00
1.600768967968971026e+02 7.831929195019711187e-01
1.605767388782219314e+02 1.262749390762894564e+01
1.610797122631882416e+02 4.974629484045522076e+00
1.615858464687325693e+02 7.779197069277984156e+00
1.620951713839455408e+02 1.473316340800329272e+01
1.626077172759558209e+02 8.174512639881072573e+00
1.631235147959257006e+02 8.327747310335780639e+00
1.636425949851613666e+02 9.114947441155663910e+00
1.641649892813401550e+02 1.068403705980074392e+01
1.646907295248574883e+02 1.714021981049302212e+01
1.652198479652961680e+02 2.752015906815859125e+01
1.657523772680206093e+02 2.056244510765895939e+01
1.662883505208993995e+02 1.994594625668662502e+01
1.668278012411581699e+02 1.575059435579464662e+01
1.673707633823668175e+02 2.006491426203058381e+01
1.679172713415631790e+02 7.368318792288391705e+00
1.684673599665171650e+02 6.131661476104227404e+00
1.690210645631376565e+02 6.273727117765815819e+00
1.695784209030263412e+02 7.324536407867526577e+00
1.701394652311813616e+02 8.999852962487693731e+00
1.707042342738542970e+02 9.609357112461339057e+00
1.712727652465643757e+02 8.105809273857630615e+00
1.718450958622730127e+02 5.258400216579730113e+00
1.724212643397233364e+02 3.010833474973878765e+00
1.730013094119474317e+02 2.378955107053570828e+00
1.735852703349464434e+02 3.282257107053737855e+00
1.741731868965464969e+02 4.436098648955635326e+00
1.747650994254358352e+02 4.391131561770180269e+00
1.753610488003862713e+02 2.933037862397895879e+00
1.759610764596643264e+02 1.327243711677181182e+01
1.765652244106361479e+02 3.974592549910084927e+00
1.771735352395708105e+02 8.631355653562877706e+00
1.777860521216473444e+02 1.287739042812177104e+01
1.784028188311695828e+02 9.682298290810649632e+00
1.790238797519947411e+02 1.458288689758956025e+01
1.796492798881804731e+02 1.792727083661770848e+01
1.802790648748557771e+02 1.847808922933916165e+01
1.809132809893214642e+02 1.597763923981096923e+01
1.815519751623858724e+02 1.150429816585801746e+01
1.821951949899410863e+02 1.736583143803625262e+01
1.828429887447867941e+02 5.985809630572248352e+00
1.834954053887068426e+02 2.470607855288676546e+00
1.841524945848051402e+02 2.141788251174148172e+00
1.848143067101079851e+02 1.823701540370848306e+00
1.854808928684388434e+02 1.328895647173339967e+00
1.861523049035728263e+02 9.281379181877582596e-01
1.868285954126778279e+02 8.975883395032724366e-01
1.875098177600499127e+02 1.289581497360063622e+01
1.881960260911500029e+02 1.309209447918738078e+01
1.888872753469502470e+02 2.248250100344193925e+00
1.895836212785974624e+02 1.152731507198393501e+01
1.902851204624022614e+02 1.958772433394642576e+00
1.909918303151620478e+02 2.303056783685860864e+00
1.917038091098269774e+02 3.464809679748441340e+00
1.924211159915174960e+02 5.329313807802463998e+00
1.931438109939025480e+02 7.610752331348976440e+00
1.938719550559489164e+02 1.714540895338814153e+01
1.946056100390501626e+02 8.859469023479391581e+00
1.953448387445464789e+02 6.738630253054338937e+00
1.960897049316450023e+02 1.414917479441862724e+01
1.968402733357520447e+02 1.041643204528668321e+00
1.975966096872274704e+02 3.352555626551065870e-01
1.983587807305738124e+02 3.395068702935077454e+00
1.991268542440703300e+02 9.804951989109667920e+00
1.999008990598658499e+02 2.228319036646485074e+01
2.006809850845415610e+02 1.734525146568353193e+01
2.014671833201570905e+02 1.720846056486243469e+01
2.022595658857937622e+02 1.513387803548675947e+01
2.030582060396075406e+02 1.228146861202185391e+01
2.038631782014071518e+02 8.749769720576750842e+00
2.046745579757709379e+02 1.521212032040978102e+01
2.054924221757182750e+02 3.802189677483511332e+00
2.063168488469503075e+02 3.468726570895228178e+00
2.071479172926773629e+02 3.745919610803639443e+00
2.079857080990478551e+02 4.122074237320475731e+00
2.088303031611976621e+02 4.245747928408832195e+00
2.096817857099362641e+02 1.462512653959720410e+01
2.105402403390883137e+02 1.125292150869995567e+01
2.114057530335101944e+02 8.862400707240567499e-01
2.122784111977997554e+02 8.960154112434111084e+00
2.131583036857207674e+02 9.212044215412561243e+00
2.140455208303614256e+02 1.040817788623019169e+01
2.149401544750499511e+02 2.331305452610195061e+00
2.158422980050481215e+02 6.880146445019818202e+00
2.167520463800467496e+02 2.986610740310311485e+00
2.176694961674859883e+02 2.193991117565133209e+00
2.185947455767260692e+02 1.170988328607677431e+00
2.195278944940923793e+02 4.556983530492288992e-01
2.204690445188230683e+02 2.336109434072568547e-01
2.214182989999443123e+02 6.304659545278354926e-01
2.223757630741028777e+02 1.605641986543673738e+00
2.233415437043846055e+02 2.547161722051328070e+00
2.243157497201482897e+02 2.708770006915301565e+00
2.252984918579074360e+02 2.113345494696091009e+00
2.262898828032904532e+02 1.406111733526813623e+00
2.272900372341145783e+02 8.189524174698590286e-01
2.282990718646061907e+02 4.479229458127065300e-01
2.293171054908051190e+02 8.016383401996790781e+00
2.303442590371883227e+02 2.032055783378154956e-01
2.313806556045530556e+02 3.571512075154714694e-01
2.324264205191980182e+02 1.134463612236913832e+00
2.334816813834441689e+02 2.990046528617199328e+00
2.345465681275387908e+02 6.030122000318556275e+00
2.356212130629852766e+02 9.840990227061297446e+00
2.367057509373470623e+02 2.106144972807646809e+01
2.378003189905708155e+02 1.547335240040774806e+01
2.389050570128807749e+02 2.275423233850062843e+01
2.400201074042931566e+02 1.109080222731881804e+01
2.411456152358062468e+02 1.452747007085736186e+01
2.422817283123190748e+02 1.125690822149636006e+01
2.434285972373379821e+02 1.038891010860709230e+01
2.445863754795292380e+02 4.379131850314706753e+00
2.457552194411797473e+02 6.284667734958929941e+00
2.469352885286309629e+02 6.858150655447616373e+00
2.481267452247508345e+02 1.444133812406187189e+01
2.493297551635149034e+02 1.315377644341879204e+01
2.505444872067666608e+02 4.455005889114090678e+00
2.517711135232337369e+02 1.333222272454077029e+01
2.530098096698756081e+02 1.664194730915892251e+01
2.542607546756453871e+02 9.920871666211724005e+00
2.555241311277480918e+02 8.130645943748390891e+00
2.568001252604840374e+02 4.719939047912248498e+00
2.580889270467666847e+02 1.020511963045419179e+01
2.593907302924112628e+02 1.507183948562442311e+00
2.607057327332902901e+02 4.884718517488863654e+00
2.620341361354601304e+02 9.296367361871034518e+00
2.633761463983640851e+02 1.510647861862003083e+01
2.647319736612231509e+02 1.327409395485676669e+01
2.661018324127299479e+02 1.191813877350705297e+01
2.674859416041659301e+02 8.493118139217472162e+00
2.688845247660676137e+02 4.057024467787528010e+00
2.702978101285714274e+02 1.074964782563938570e+00
2.717260307455745192e+02 1.133000569799150981e+00
2.731694246228524889e+02 3.133593550000796313e+00
2.746282348502822970e+02 6.327279117882653736e+00
2.761027097383246769e+02 4.519696339682695907e+00
2.775931029589263517e+02 2.719410939107660852e+00
2.790996736910118443e+02 8.241406359190932562e-01
2.806226867707370616e+02 5.705640134011673581e-01
2.821624128466912680e+02 2.294634223660978023e+00
2.837191285402349195e+02 4.613829217349689316e+00
2.852931166111758898e+02 6.334167865360541327e+00
2.868846661289901476e+02 6.634179345276606909e+00
2.884940726498066397e+02 5.307865945982371159e+00
2.901216383993820500e+02 1.070948558599320677e+01
2.917676724623050859e+02 1.533821308297774522e+00
2.934324909776780714e+02 1.029239024624075682e+00
2.951164173415359073e+02 9.748457022805723682e+00
2.968197824162758707e+02 7.589903241762044672e+00
2.985429247473813348e+02 3.341263913835973653e+00
3.002861907877395424e+02 3.822935365264129359e+00
3.020499351298632291e+02 4.436504088601623152e+00
3.038345207463461861e+02 5.425241113286233485e+00
3.056403192388916636e+02 6.314998906568007442e+00
3.074677110962757638e+02 7.392556093930124916e+00
3.093170859616194548e+02 8.109008371968116080e+00
3.111888429093654054e+02 7.502581283912604704e+00
3.130833907323713561e+02 5.940383845409769492e+00
3.150011482395563007e+02 3.872949042059417479e+00
3.169425445645519517e+02 2.751194605358250556e+00
3.189080194858388495e+02 3.161789943345866050e+00
3.208980237588693285e+02 4.918158259578717661e+00
3.229130194607020030e+02 1.258093523132140490e+01
3.249534803477040441e+02 8.515976521931406751e+00
3.270198922268998558e+02 8.643110864431264417e+00
3.291127533415806852e+02 7.231576038925368266e+00
3.312325747718150524e+02 4.972431854750766433e+00
3.333798808505390525e+02 2.911648429794922777e+00
3.355552095959355938e+02 1.519372771571966041e+00
3.377591131608536443e+02 7.248551495656556654e-01
3.399921583000543706e+02 3.895918153211823665e-01
3.422549268561156737e+02 3.286591714457927083e-01
3.445480162648702844e+02 5.852243401043324411e-01
3.468720400812984508e+02 4.886120292564328338e+00
3.492276285268497986e+02 2.418495695008459734e+00
3.516154290592170355e+02 1.270980845885742383e+01
3.540361069656469226e+02 7.995661548325642798e+00
3.564903459809268043e+02 9.280004724451373477e+00
3.589788489312569482e+02 8.314877655085524566e+00
3.615023384052773281e+02 6.760956544846976612e+00
3.640615574535993915e+02 5.448315940262091317e+00
3.666572703182623627e+02 4.619868899044718091e+00
3.692902631936185003e+02 3.528840193944233761e+00
3.719613450202413105e+02 2.217161343472753288e+00
3.746713483135363845e+02 9.241245305488519080e-01
3.774211300288425832e+02 5.604393552682722657e-01
3.802115724649075332e+02 4.308563437882185099e+00
3.830435842077425832e+02 4.458205303677686970e+00
3.859181011169739577e+02 1.079203655959645403e+00
3.888360873569438922e+02 1.414630447411013847e+00
3.917985364749438304e+02 1.225328000998160860e+00
3.948064725291170589e+02 9.007596780393214431e-01
3.978609512687161782e+02 8.088408170891625559e-01
4.009630613695774173e+02 8.440582640976117546e-01
4.041139257278450714e+02 9.655448012493934584e-01
4.073147028151782365e+02 1.134377675621863091e+00
4.105665880988753997e+02 8.653457341345529130e+00
4.138708155305727132e+02 1.071989965696502622e+00
4.172286591074130797e+02 9.263671954485062088e-01
4.206414345098317540e+02 8.384202924565897774e-01
4.241105008203862212e+02 8.391917324526048105e-01
4.276372623283428425e+02 9.299517120187601904e+00
4.312231704250590383e+02 8.320589703923815250e+00
4.348697255955305536e+02 1.283547837284686466e+00
4.385784795118495936e+02 9.014471054785872184e+00
4.423510372347065527e+02 1.503928297225002098e+00
4.461890595294979676e+02 7.382787094184095622e-01
4.500942653040653454e+02 1.691686119636415242e-01
4.540684341755769537e+02 5.966215106718664174e-02
4.581134091746117178e+02 9.450321763029023714e-02
4.622310995950723509e+02 2.296428058898527524e-01
4.664234839991911485e+02 5.125162401163834147e-01
4.706926133875616074e+02 8.992467814787232783e-01
4.750406145448669122e+02 1.349654379037701801e+00
4.794696935727775440e+02 1.227067258081115142e+01
4.839821396223397301e+02 2.390811248262025401e+00
4.885803288391297201e+02 2.781926147997296539e+00
4.932667285354554565e+02 3.093232525740063465e+00
4.980439016049975862e+02 1.367333350319654528e+01
5.029145111964919579e+02 3.752033146226722238e+00
5.078813256643530281e+02 3.604186043124968819e+00
5.129472238155821060e+02 2.868552465404263785e+00
5.181152004738509049e+02 2.224403642163565564e+00
5.233883723833629347e+02 1.729927670537335871e+00
5.287699844769413176e+02 1.304962022765153051e+00
5.342634165348371198e+02 8.619876944760562765e-01
5.398721902629648639e+02 8.379401128449899261e+00
5.455999768217235442e+02 5.395904927374886029e-01
5.514506048392157709e+02 7.170918993097075145e-01
5.574280689456255686e+02 8.830292970066011549e-01
5.635365388687308723e+02 7.890444232584741258e-01
5.697803691340677688e+02 8.718770405306031535e+00
5.761641094171761779e+02 5.296302137992370263e-01
5.826925155996360672e+02 5.704209236974975283e-01
5.893705615853644986e+02 9.126391315436421792e-01
5.962034519388645322e+02 1.602723987233389380e+00
6.031966354129251613e+02 2.510915422319840218e+00
6.103558194396554200e+02 3.077693511620736899e+00
6.176869856658578328e+02 2.850911609319155104e+00
6.251964066216139599e+02 2.230591816524224669e+00
6.328906636197026501e+02 1.616626945807979610e+00
6.407766659932161701e+02 1.257501065723772626e+00
6.488616717895556576e+02 1.157703536984513448e+00
6.571533100510891927e+02 1.080271071583183584e+00
6.656596048262319982e+02 1.051317122953832950e+00
6.743890010698086144e+02 1.113092408630109276e+00
6.833503926084159730e+02 1.176052559160791589e+01
6.925531523654688044e+02 7.223187156491803762e-01
7.020071650618444892e+02 4.366334817729011775e-01
7.117228626319753175e+02 6.061730863393677282e-01
7.217112626221322671e+02 1.763418623797292639e+00
7.319840098680525671e+02 9.014776018217162346e+00
7.425534217833662751e+02 1.445096909200697155e+01
7.534325376291305929e+02 1.543594383826348349e+01
7.646351721788458917e+02 4.187251406189716363e+00
7.761759742433265501e+02 1.366819385057829095e+01
7.880704905767685204e+02 3.180752705453642193e+00
8.003352357502323002e+02 1.161980574584981696e+01
8.129877686529345056e+02 1.590627302855409653e+00
8.260467763665603798e+02 1.268314860362806940e-01
8.395321662551810959e+02 1.941500618645477516e-01
8.534651672251892478e+02 7.393578917276499851e-02
8.678684412385651967e+02 8.643203560687652498e+00
8.827662063114987632e+02 7.170689264644352079e-01
8.981843724025916345e+02 4.479874730849360276e-01
9.141506917945273472e+02 1.148305982183023843e+01
9.306949258053141421e+02 4.440527768523679697e+00
9.478490299359740447e+02 1.384092625669109111e+01
9.656473598779907661e+02 2.933588517116277217e+00
9.841269011748890989e+02 2.727424633550981525e+00
1.003327525768419036e+03 2.087440652398413476e+00
1.023292279174126747e+03 1.180309854400320546e+00
1.044067702639253412e+03 3.817741589678007585e-01
1.065704195357624712e+03 3.806831867423170479e-01
1.088256422675274052e+03 1.325530316011167997e+00
1.111783777246801037e+03 3.231384289885227190e+00
1.136350901332877129e+03 5.506989203666080357e+00
1.162028279909824050e+03 7.304203151479441658e+00
1.188892916050900794e+03 7.617237112677457844e+00
1.217029102208492759e+03 6.205210285872340137e+00
1.246529303669390401e+03 5.252746761157027322e+00
1.277495173689067087e+03 6.347769442626145064e+00
1.310038723786200762e+03 8.583516659378346958e+00
1.344283677589073932e+03 9.335852553197923953e+00
1.380367042722292581e+03 8.442644960281995736e+00
1.418440942832365181e+03 7.357903733927287249e+00
1.458674761403722187e+03 9.755037761389189654e+00
1.501257661079566105e+03 9.291963791025864339e+00
1.546401557529429510e+03 4.647795977642772414e-01
1.594344646509684708e+03 1.190918143913222593e+01
1.645355608012551784e+03 9.545946266304781602e+00
1.699738644159716159e+03 3.294255467761558975e+00
1.757839550335415652e+03 1.278637520163101726e-01
1.820053075538236953e+03 1.322625329826223606e-01
1.886831903066916993e+03 1.940439806573976966e-01
1.958697683547964516e+03 1.011006887607777571e+00
2.036254689159743521e+03 1.793202612160484932e+00
2.120206845532989973e+03 2.429430762103379493e+00
2.211379158046339398e+03 3.567655193792688806e+00
2.310744914716265612e+03 5.141105524089084611e+00
2.419460568117115599e+03 7.336993134888189161e+00
2.538910950163034158e+03 9.870140353529450294e+00
2.670768576191892862e+03 1.091860653063929476e+01
2.817072441003782842e+03 2.057626431860876437e+01
2.980334214367474033e+03 1.014029144486994483e+01
3.163683635253915327e+03 9.713787997692747922e+00
3.371071091826317570e+03 7.791179418436740889e+00
3.607555468696300977e+03 4.415250529086847564e+00
3.879722291508357102e+03 6.284873816936055846e+00
4.196306594442896312e+03 3.545803464068967514e+00
4.569147837852873636e+03 5.488525656885485660e+00
5.014703532696256843e+03 5.700771073334180983e+00
5.556544151131762192e+03 3.382109642874866040e+00
6.229661431255542084e+03 1.590185109954290965e+00
7.088339746598633610e+03 9.219868446273267182e-01
8.221578019896533078e+03 6.476377284611771756e-01
9.786120105505589891e+03 3.279545829230301024e+00
1.208606213842010766e+04 8.982119858695568837e+00
1.579920415227883859e+04 1.213327465562667840e+01
2.280568311668088791e+04 1.667869071422614979e+01
4.097838107000105083e+04 1.349525145298935058e+01
